"env_step","pqn_Breakout-MinAtar - _step","pqn_Breakout-MinAtar - _step__MIN","pqn_Breakout-MinAtar - _step__MAX","pqn_Breakout-MinAtar - test_returned_episode_returns","pqn_Breakout-MinAtar - test_returned_episode_returns__MIN","pqn_Breakout-MinAtar - test_returned_episode_returns__MAX"
"3100672","757","757","757","38.51234436035156","38.51234436035156","38.51234436035156"
"3104768","758","758","758","38.51234436035156","38.51234436035156","38.51234436035156"
"3108864","759","759","759","38.51234436035156","38.51234436035156","38.51234436035156"
"3112960","760","760","760","38.51234436035156","38.51234436035156","38.51234436035156"
"3117056","761","761","761","38.51234436035156","38.51234436035156","38.51234436035156"
"3121152","762","762","762","38.51234436035156","38.51234436035156","38.51234436035156"
"3125248","763","763","763","38.51234436035156","38.51234436035156","38.51234436035156"
"3129344","764","764","764","38.51234436035156","38.51234436035156","38.51234436035156"
"3133440","765","765","765","38.51234436035156","38.51234436035156","38.51234436035156"
"3137536","766","766","766","38.51234436035156","38.51234436035156","38.51234436035156"
"3141632","767","767","767","38.51234436035156","38.51234436035156","38.51234436035156"
"3145728","768","768","768","38.51234436035156","38.51234436035156","38.51234436035156"
"3149824","769","769","769","38.51234436035156","38.51234436035156","38.51234436035156"
"3153920","770","770","770","38.51234436035156","38.51234436035156","38.51234436035156"
"3158016","771","771","771","38.51234436035156","38.51234436035156","38.51234436035156"
"3162112","772","772","772","38.51234436035156","38.51234436035156","38.51234436035156"
"3166208","773","773","773","38.51234436035156","38.51234436035156","38.51234436035156"
"3170304","774","774","774","38.51234436035156","38.51234436035156","38.51234436035156"
"3174400","775","775","775","38.51234436035156","38.51234436035156","38.51234436035156"
"3178496","776","776","776","38.51234436035156","38.51234436035156","38.51234436035156"
"3182592","777","777","777","38.51234436035156","38.51234436035156","38.51234436035156"
"3186688","778","778","778","38.51234436035156","38.51234436035156","38.51234436035156"
"3190784","779","779","779","38.51234436035156","38.51234436035156","38.51234436035156"
"3194880","780","780","780","38.51234436035156","38.51234436035156","38.51234436035156"
"3198976","781","781","781","38.51234436035156","38.51234436035156","38.51234436035156"
"3203072","782","782","782","38.51234436035156","38.51234436035156","38.51234436035156"
"3207168","783","783","783","38.51234436035156","38.51234436035156","38.51234436035156"
"3211264","784","784","784","38.51234436035156","38.51234436035156","38.51234436035156"
"3215360","785","785","785","38.51234436035156","38.51234436035156","38.51234436035156"
"3219456","786","786","786","38.51234436035156","38.51234436035156","38.51234436035156"
"3223552","787","787","787","38.51234436035156","38.51234436035156","38.51234436035156"
"3227648","788","788","788","38.51234436035156","38.51234436035156","38.51234436035156"
"3231744","789","789","789","38.51234436035156","38.51234436035156","38.51234436035156"
"3235840","790","790","790","38.51234436035156","38.51234436035156","38.51234436035156"
"3239936","791","791","791","38.51234436035156","38.51234436035156","38.51234436035156"
"3244032","792","792","792","38.51234436035156","38.51234436035156","38.51234436035156"
"3248128","793","793","793","38.51234436035156","38.51234436035156","38.51234436035156"
"3252224","794","794","794","38.51234436035156","38.51234436035156","38.51234436035156"
"3256320","795","795","795","38.51234436035156","38.51234436035156","38.51234436035156"
"3260416","796","796","796","38.51234436035156","38.51234436035156","38.51234436035156"
"3264512","797","797","797","38.51234436035156","38.51234436035156","38.51234436035156"
"3268608","798","798","798","38.51234436035156","38.51234436035156","38.51234436035156"
"3272704","799","799","799","38.51234436035156","38.51234436035156","38.51234436035156"
"3276800","800","800","800","38.51234436035156","38.51234436035156","38.51234436035156"
"3280896","801","801","801","38.51234436035156","38.51234436035156","38.51234436035156"
"3284992","802","802","802","38.51234436035156","38.51234436035156","38.51234436035156"
"3289088","803","803","803","38.51234436035156","38.51234436035156","38.51234436035156"
"3293184","804","804","804","38.51234436035156","38.51234436035156","38.51234436035156"
"3297280","805","805","805","38.51234436035156","38.51234436035156","38.51234436035156"
"3301376","806","806","806","38.51234436035156","38.51234436035156","38.51234436035156"
"3305472","807","807","807","38.51234436035156","38.51234436035156","38.51234436035156"
"3309568","808","808","808","38.51234436035156","38.51234436035156","38.51234436035156"
"3313664","809","809","809","38.51234436035156","38.51234436035156","38.51234436035156"
"3317760","810","810","810","38.51234436035156","38.51234436035156","38.51234436035156"
"3321856","811","811","811","38.51234436035156","38.51234436035156","38.51234436035156"
"3325952","812","812","812","38.51234436035156","38.51234436035156","38.51234436035156"
"3330048","813","813","813","38.51234436035156","38.51234436035156","38.51234436035156"
"3334144","814","814","814","38.51234436035156","38.51234436035156","38.51234436035156"
"3338240","815","815","815","38.51234436035156","38.51234436035156","38.51234436035156"
"3342336","816","816","816","38.51234436035156","38.51234436035156","38.51234436035156"
"3346432","817","817","817","38.51234436035156","38.51234436035156","38.51234436035156"
"3350528","818","818","818","38.51234436035156","38.51234436035156","38.51234436035156"
"3354624","819","819","819","38.51234436035156","38.51234436035156","38.51234436035156"
"3358720","820","820","820","38.51234436035156","38.51234436035156","38.51234436035156"
"3362816","821","821","821","38.51234436035156","38.51234436035156","38.51234436035156"
"3366912","822","822","822","38.51234436035156","38.51234436035156","38.51234436035156"
"3371008","823","823","823","38.51234436035156","38.51234436035156","38.51234436035156"
"3375104","824","824","824","38.51234436035156","38.51234436035156","38.51234436035156"
"3379200","825","825","825","38.51234436035156","38.51234436035156","38.51234436035156"
"3383296","826","826","826","38.51234436035156","38.51234436035156","38.51234436035156"
"3387392","827","827","827","38.51234436035156","38.51234436035156","38.51234436035156"
"3391488","828","828","828","38.51234436035156","38.51234436035156","38.51234436035156"
"3395584","829","829","829","38.51234436035156","38.51234436035156","38.51234436035156"
"3399680","830","830","830","38.51234436035156","38.51234436035156","38.51234436035156"
"3403776","831","831","831","38.51234436035156","38.51234436035156","38.51234436035156"
"3407872","832","832","832","38.51234436035156","38.51234436035156","38.51234436035156"
"3411968","833","833","833","38.51234436035156","38.51234436035156","38.51234436035156"
"3416064","834","834","834","38.51234436035156","38.51234436035156","38.51234436035156"
"3420160","835","835","835","38.51234436035156","38.51234436035156","38.51234436035156"
"3424256","836","836","836","38.51234436035156","38.51234436035156","38.51234436035156"
"3428352","837","837","837","38.51234436035156","38.51234436035156","38.51234436035156"
"3432448","838","838","838","38.51234436035156","38.51234436035156","38.51234436035156"
"3436544","839","839","839","38.51234436035156","38.51234436035156","38.51234436035156"
"3440640","840","840","840","38.51234436035156","38.51234436035156","38.51234436035156"
"3444736","841","841","841","38.51234436035156","38.51234436035156","38.51234436035156"
"3448832","842","842","842","38.51234436035156","38.51234436035156","38.51234436035156"
"3452928","843","843","843","38.51234436035156","38.51234436035156","38.51234436035156"
"3457024","844","844","844","38.51234436035156","38.51234436035156","38.51234436035156"
"3461120","845","845","845","38.51234436035156","38.51234436035156","38.51234436035156"
"3465216","846","846","846","38.51234436035156","38.51234436035156","38.51234436035156"
"3469312","847","847","847","38.51234436035156","38.51234436035156","38.51234436035156"
"3473408","848","848","848","38.51234436035156","38.51234436035156","38.51234436035156"
"3477504","849","849","849","38.51234436035156","38.51234436035156","38.51234436035156"
"3481600","850","850","850","38.51234436035156","38.51234436035156","38.51234436035156"
"3485696","851","851","851","38.51234436035156","38.51234436035156","38.51234436035156"
"3489792","852","852","852","38.51234436035156","38.51234436035156","38.51234436035156"
"3493888","853","853","853","38.51234436035156","38.51234436035156","38.51234436035156"
"3497984","854","854","854","38.51234436035156","38.51234436035156","38.51234436035156"
"3502080","855","855","855","38.51234436035156","38.51234436035156","38.51234436035156"
"3506176","856","856","856","38.51234436035156","38.51234436035156","38.51234436035156"
"3510272","857","857","857","38.51234436035156","38.51234436035156","38.51234436035156"
"3514368","858","858","858","38.51234436035156","38.51234436035156","38.51234436035156"
"3518464","859","859","859","38.51234436035156","38.51234436035156","38.51234436035156"
"3522560","860","860","860","38.51234436035156","38.51234436035156","38.51234436035156"
"3526656","861","861","861","38.51234436035156","38.51234436035156","38.51234436035156"
"3530752","862","862","862","38.51234436035156","38.51234436035156","38.51234436035156"
"3534848","863","863","863","38.51234436035156","38.51234436035156","38.51234436035156"
"3538944","864","864","864","38.51234436035156","38.51234436035156","38.51234436035156"
"3543040","865","865","865","38.51234436035156","38.51234436035156","38.51234436035156"
"3547136","866","866","866","38.51234436035156","38.51234436035156","38.51234436035156"
"3551232","867","867","867","38.51234436035156","38.51234436035156","38.51234436035156"
"3555328","868","868","868","38.51234436035156","38.51234436035156","38.51234436035156"
"3559424","869","869","869","38.51234436035156","38.51234436035156","38.51234436035156"
"3563520","870","870","870","38.51234436035156","38.51234436035156","38.51234436035156"
"3567616","871","871","871","38.51234436035156","38.51234436035156","38.51234436035156"
"3571712","872","872","872","38.51234436035156","38.51234436035156","38.51234436035156"
"3575808","873","873","873","38.51234436035156","38.51234436035156","38.51234436035156"
"3579904","874","874","874","38.51234436035156","38.51234436035156","38.51234436035156"
"3584000","875","875","875","38.51234436035156","38.51234436035156","38.51234436035156"
"3588096","876","876","876","38.51234436035156","38.51234436035156","38.51234436035156"
"3592192","877","877","877","38.51234436035156","38.51234436035156","38.51234436035156"
"3596288","878","878","878","38.51234436035156","38.51234436035156","38.51234436035156"
"3600384","879","879","879","38.51234436035156","38.51234436035156","38.51234436035156"
"3604480","880","880","880","38.51234436035156","38.51234436035156","38.51234436035156"
"3608576","881","881","881","38.51234436035156","38.51234436035156","38.51234436035156"
"3612672","882","882","882","38.51234436035156","38.51234436035156","38.51234436035156"
"3616768","883","883","883","38.51234436035156","38.51234436035156","38.51234436035156"
"3620864","884","884","884","38.51234436035156","38.51234436035156","38.51234436035156"
"3624960","885","885","885","38.51234436035156","38.51234436035156","38.51234436035156"
"3629056","886","886","886","38.51234436035156","38.51234436035156","38.51234436035156"
"3633152","887","887","887","38.51234436035156","38.51234436035156","38.51234436035156"
"3637248","888","888","888","38.51234436035156","38.51234436035156","38.51234436035156"
"3641344","889","889","889","38.51234436035156","38.51234436035156","38.51234436035156"
"3645440","890","890","890","38.51234436035156","38.51234436035156","38.51234436035156"
"3649536","891","891","891","38.51234436035156","38.51234436035156","38.51234436035156"
"3653632","892","892","892","38.51234436035156","38.51234436035156","38.51234436035156"
"3657728","893","893","893","38.51234436035156","38.51234436035156","38.51234436035156"
"3661824","894","894","894","38.51234436035156","38.51234436035156","38.51234436035156"
"3665920","895","895","895","38.51234436035156","38.51234436035156","38.51234436035156"
"3670016","896","896","896","38.51234436035156","38.51234436035156","38.51234436035156"
"3674112","897","897","897","38.51234436035156","38.51234436035156","38.51234436035156"
"3678208","898","898","898","38.51234436035156","38.51234436035156","38.51234436035156"
"3682304","899","899","899","38.51234436035156","38.51234436035156","38.51234436035156"
"3686400","900","900","900","38.51234436035156","38.51234436035156","38.51234436035156"
"3690496","901","901","901","38.51234436035156","38.51234436035156","38.51234436035156"
"3694592","902","902","902","38.51234436035156","38.51234436035156","38.51234436035156"
"3698688","903","903","903","38.51234436035156","38.51234436035156","38.51234436035156"
"3702784","904","904","904","38.51234436035156","38.51234436035156","38.51234436035156"
"3706880","905","905","905","38.51234436035156","38.51234436035156","38.51234436035156"
"3710976","906","906","906","38.51234436035156","38.51234436035156","38.51234436035156"
"3715072","907","907","907","38.51234436035156","38.51234436035156","38.51234436035156"
"3719168","908","908","908","38.51234436035156","38.51234436035156","38.51234436035156"
"3723264","909","909","909","38.51234436035156","38.51234436035156","38.51234436035156"
"3727360","910","910","910","38.51234436035156","38.51234436035156","38.51234436035156"
"3731456","911","911","911","38.51234436035156","38.51234436035156","38.51234436035156"
"3735552","912","912","912","38.51234436035156","38.51234436035156","38.51234436035156"
"3739648","913","913","913","38.51234436035156","38.51234436035156","38.51234436035156"
"3743744","914","914","914","38.51234436035156","38.51234436035156","38.51234436035156"
"3747840","915","915","915","38.51234436035156","38.51234436035156","38.51234436035156"
"3751936","916","916","916","38.51234436035156","38.51234436035156","38.51234436035156"
"3756032","917","917","917","38.51234436035156","38.51234436035156","38.51234436035156"
"3760128","918","918","918","38.51234436035156","38.51234436035156","38.51234436035156"
"3764224","919","919","919","38.51234436035156","38.51234436035156","38.51234436035156"
"3768320","920","920","920","38.51234436035156","38.51234436035156","38.51234436035156"
"3772416","921","921","921","38.51234436035156","38.51234436035156","38.51234436035156"
"3776512","922","922","922","38.51234436035156","38.51234436035156","38.51234436035156"
"3780608","923","923","923","38.51234436035156","38.51234436035156","38.51234436035156"
"3784704","924","924","924","38.51234436035156","38.51234436035156","38.51234436035156"
"3788800","925","925","925","38.51234436035156","38.51234436035156","38.51234436035156"
"3792896","926","926","926","38.51234436035156","38.51234436035156","38.51234436035156"
"3796992","927","927","927","38.51234436035156","38.51234436035156","38.51234436035156"
"3801088","928","928","928","38.51234436035156","38.51234436035156","38.51234436035156"
"3805184","929","929","929","38.51234436035156","38.51234436035156","38.51234436035156"
"3809280","930","930","930","38.51234436035156","38.51234436035156","38.51234436035156"
"3813376","931","931","931","38.51234436035156","38.51234436035156","38.51234436035156"
"3817472","932","932","932","38.51234436035156","38.51234436035156","38.51234436035156"
"3821568","933","933","933","38.51234436035156","38.51234436035156","38.51234436035156"
"3825664","934","934","934","38.51234436035156","38.51234436035156","38.51234436035156"
"3829760","935","935","935","38.51234436035156","38.51234436035156","38.51234436035156"
"3833856","936","936","936","38.51234436035156","38.51234436035156","38.51234436035156"
"3837952","937","937","937","38.51234436035156","38.51234436035156","38.51234436035156"
"3842048","938","938","938","38.51234436035156","38.51234436035156","38.51234436035156"
"3846144","939","939","939","38.51234436035156","38.51234436035156","38.51234436035156"
"3850240","940","940","940","38.51234436035156","38.51234436035156","38.51234436035156"
"3854336","941","941","941","38.51234436035156","38.51234436035156","38.51234436035156"
"3858432","942","942","942","38.51234436035156","38.51234436035156","38.51234436035156"
"3862528","943","943","943","38.51234436035156","38.51234436035156","38.51234436035156"
"3866624","944","944","944","38.51234436035156","38.51234436035156","38.51234436035156"
"3870720","945","945","945","38.51234436035156","38.51234436035156","38.51234436035156"
"3874816","946","946","946","38.51234436035156","38.51234436035156","38.51234436035156"
"3878912","947","947","947","38.51234436035156","38.51234436035156","38.51234436035156"
"3883008","948","948","948","38.51234436035156","38.51234436035156","38.51234436035156"
"3887104","949","949","949","38.51234436035156","38.51234436035156","38.51234436035156"
"3891200","950","950","950","38.51234436035156","38.51234436035156","38.51234436035156"
"3895296","951","951","951","38.51234436035156","38.51234436035156","38.51234436035156"
"3899392","952","952","952","38.51234436035156","38.51234436035156","38.51234436035156"
"3903488","953","953","953","38.51234436035156","38.51234436035156","38.51234436035156"
"3907584","954","954","954","38.51234436035156","38.51234436035156","38.51234436035156"
"3911680","955","955","955","38.51234436035156","38.51234436035156","38.51234436035156"
"3915776","956","956","956","38.51234436035156","38.51234436035156","38.51234436035156"
"3919872","957","957","957","38.51234436035156","38.51234436035156","38.51234436035156"
"3923968","958","958","958","38.51234436035156","38.51234436035156","38.51234436035156"
"3928064","959","959","959","38.51234436035156","38.51234436035156","38.51234436035156"
"3932160","960","960","960","38.51234436035156","38.51234436035156","38.51234436035156"
"3936256","961","961","961","38.51234436035156","38.51234436035156","38.51234436035156"
"3940352","962","962","962","38.51234436035156","38.51234436035156","38.51234436035156"
"3944448","963","963","963","38.51234436035156","38.51234436035156","38.51234436035156"
"3948544","964","964","964","38.51234436035156","38.51234436035156","38.51234436035156"
"3952640","965","965","965","38.51234436035156","38.51234436035156","38.51234436035156"
"3956736","966","966","966","38.51234436035156","38.51234436035156","38.51234436035156"
"3960832","967","967","967","38.51234436035156","38.51234436035156","38.51234436035156"
"3964928","968","968","968","38.51234436035156","38.51234436035156","38.51234436035156"
"3969024","969","969","969","38.51234436035156","38.51234436035156","38.51234436035156"
"3973120","970","970","970","38.51234436035156","38.51234436035156","38.51234436035156"
"3977216","971","971","971","38.51234436035156","38.51234436035156","38.51234436035156"
"3981312","972","972","972","38.51234436035156","38.51234436035156","38.51234436035156"
"3985408","973","973","973","38.51234436035156","38.51234436035156","38.51234436035156"
"3989504","974","974","974","38.51234436035156","38.51234436035156","38.51234436035156"
"3993600","975","975","975","38.51234436035156","38.51234436035156","38.51234436035156"
"3997696","976","976","976","39.328125","39.328125","39.328125"
"4001792","977","977","977","39.328125","39.328125","39.328125"
"4005888","978","978","978","39.328125","39.328125","39.328125"
"4009984","979","979","979","39.328125","39.328125","39.328125"
"4014080","980","980","980","39.328125","39.328125","39.328125"
"4018176","981","981","981","39.328125","39.328125","39.328125"
"4022272","982","982","982","39.328125","39.328125","39.328125"
"4026368","983","983","983","39.328125","39.328125","39.328125"
"4030464","984","984","984","39.328125","39.328125","39.328125"
"4034560","985","985","985","39.328125","39.328125","39.328125"
"4038656","986","986","986","39.328125","39.328125","39.328125"
"4042752","987","987","987","39.328125","39.328125","39.328125"
"4046848","988","988","988","39.328125","39.328125","39.328125"
"4050944","989","989","989","39.328125","39.328125","39.328125"
"4055040","990","990","990","39.328125","39.328125","39.328125"
"4059136","991","991","991","39.328125","39.328125","39.328125"
"4063232","992","992","992","39.328125","39.328125","39.328125"
"4067328","993","993","993","39.328125","39.328125","39.328125"
"4071424","994","994","994","39.328125","39.328125","39.328125"
"4075520","995","995","995","39.328125","39.328125","39.328125"
"4079616","996","996","996","39.328125","39.328125","39.328125"
"4083712","997","997","997","39.328125","39.328125","39.328125"
"4087808","998","998","998","39.328125","39.328125","39.328125"
"4091904","999","999","999","39.328125","39.328125","39.328125"
"4096000","1000","1000","1000","39.328125","39.328125","39.328125"
"4100096","1001","1001","1001","39.328125","39.328125","39.328125"
"4104192","1002","1002","1002","39.328125","39.328125","39.328125"
"4108288","1003","1003","1003","39.328125","39.328125","39.328125"
"4112384","1004","1004","1004","39.328125","39.328125","39.328125"
"4116480","1005","1005","1005","39.328125","39.328125","39.328125"
"4120576","1006","1006","1006","39.328125","39.328125","39.328125"
"4124672","1007","1007","1007","39.328125","39.328125","39.328125"
"4128768","1008","1008","1008","39.328125","39.328125","39.328125"
"4132864","1009","1009","1009","39.328125","39.328125","39.328125"
"4136960","1010","1010","1010","39.328125","39.328125","39.328125"
"4141056","1011","1011","1011","39.328125","39.328125","39.328125"
"4145152","1012","1012","1012","39.328125","39.328125","39.328125"
"4149248","1013","1013","1013","39.328125","39.328125","39.328125"
"4153344","1014","1014","1014","39.328125","39.328125","39.328125"
"4157440","1015","1015","1015","39.328125","39.328125","39.328125"
"4161536","1016","1016","1016","39.328125","39.328125","39.328125"
"4165632","1017","1017","1017","39.328125","39.328125","39.328125"
"4169728","1018","1018","1018","39.328125","39.328125","39.328125"
"4173824","1019","1019","1019","39.328125","39.328125","39.328125"
"4177920","1020","1020","1020","39.328125","39.328125","39.328125"
"4182016","1021","1021","1021","39.328125","39.328125","39.328125"
"4186112","1022","1022","1022","39.328125","39.328125","39.328125"
"4190208","1023","1023","1023","39.328125","39.328125","39.328125"
"4194304","1024","1024","1024","39.328125","39.328125","39.328125"
"4198400","1025","1025","1025","39.328125","39.328125","39.328125"
"4202496","1026","1026","1026","39.328125","39.328125","39.328125"
"4206592","1027","1027","1027","39.328125","39.328125","39.328125"
"4210688","1028","1028","1028","39.328125","39.328125","39.328125"
"4214784","1029","1029","1029","39.328125","39.328125","39.328125"
"4218880","1030","1030","1030","39.328125","39.328125","39.328125"
"4222976","1031","1031","1031","39.328125","39.328125","39.328125"
"4227072","1032","1032","1032","39.328125","39.328125","39.328125"
"4231168","1033","1033","1033","39.328125","39.328125","39.328125"
"4235264","1034","1034","1034","39.328125","39.328125","39.328125"
"4239360","1035","1035","1035","39.328125","39.328125","39.328125"
"4243456","1036","1036","1036","39.328125","39.328125","39.328125"
"4247552","1037","1037","1037","39.328125","39.328125","39.328125"
"4251648","1038","1038","1038","39.328125","39.328125","39.328125"
"4255744","1039","1039","1039","39.328125","39.328125","39.328125"
"4259840","1040","1040","1040","39.328125","39.328125","39.328125"
"4263936","1041","1041","1041","39.328125","39.328125","39.328125"
"4268032","1042","1042","1042","39.328125","39.328125","39.328125"
"4272128","1043","1043","1043","39.328125","39.328125","39.328125"
"4276224","1044","1044","1044","39.328125","39.328125","39.328125"
"4280320","1045","1045","1045","39.328125","39.328125","39.328125"
"4284416","1046","1046","1046","39.328125","39.328125","39.328125"
"4288512","1047","1047","1047","39.328125","39.328125","39.328125"
"4292608","1048","1048","1048","39.328125","39.328125","39.328125"
"4296704","1049","1049","1049","39.328125","39.328125","39.328125"
"4300800","1050","1050","1050","39.328125","39.328125","39.328125"
"4304896","1051","1051","1051","39.328125","39.328125","39.328125"
"4308992","1052","1052","1052","39.328125","39.328125","39.328125"
"4313088","1053","1053","1053","39.328125","39.328125","39.328125"
"4317184","1054","1054","1054","39.328125","39.328125","39.328125"
"4321280","1055","1055","1055","39.328125","39.328125","39.328125"
"4325376","1056","1056","1056","39.328125","39.328125","39.328125"
"4329472","1057","1057","1057","39.328125","39.328125","39.328125"
"4333568","1058","1058","1058","39.328125","39.328125","39.328125"
"4337664","1059","1059","1059","39.328125","39.328125","39.328125"
"4341760","1060","1060","1060","39.328125","39.328125","39.328125"
"4345856","1061","1061","1061","39.328125","39.328125","39.328125"
"4349952","1062","1062","1062","39.328125","39.328125","39.328125"
"4354048","1063","1063","1063","39.328125","39.328125","39.328125"
"4358144","1064","1064","1064","39.328125","39.328125","39.328125"
"4362240","1065","1065","1065","39.328125","39.328125","39.328125"
"4366336","1066","1066","1066","39.328125","39.328125","39.328125"
"4370432","1067","1067","1067","39.328125","39.328125","39.328125"
"4374528","1068","1068","1068","39.328125","39.328125","39.328125"
"4378624","1069","1069","1069","39.328125","39.328125","39.328125"
"4382720","1070","1070","1070","39.328125","39.328125","39.328125"
"4386816","1071","1071","1071","39.328125","39.328125","39.328125"
"4390912","1072","1072","1072","39.328125","39.328125","39.328125"
"4395008","1073","1073","1073","39.328125","39.328125","39.328125"
"4399104","1074","1074","1074","39.328125","39.328125","39.328125"
"4403200","1075","1075","1075","39.328125","39.328125","39.328125"
"4407296","1076","1076","1076","39.328125","39.328125","39.328125"
"4411392","1077","1077","1077","39.328125","39.328125","39.328125"
"4415488","1078","1078","1078","39.328125","39.328125","39.328125"
"4419584","1079","1079","1079","39.328125","39.328125","39.328125"
"4423680","1080","1080","1080","39.328125","39.328125","39.328125"
"4427776","1081","1081","1081","39.328125","39.328125","39.328125"
"4431872","1082","1082","1082","39.328125","39.328125","39.328125"
"4435968","1083","1083","1083","39.328125","39.328125","39.328125"
"4440064","1084","1084","1084","39.328125","39.328125","39.328125"
"4444160","1085","1085","1085","39.328125","39.328125","39.328125"
"4448256","1086","1086","1086","39.328125","39.328125","39.328125"
"4452352","1087","1087","1087","39.328125","39.328125","39.328125"
"4456448","1088","1088","1088","39.328125","39.328125","39.328125"
"4460544","1089","1089","1089","39.328125","39.328125","39.328125"
"4464640","1090","1090","1090","39.328125","39.328125","39.328125"
"4468736","1091","1091","1091","39.328125","39.328125","39.328125"
"4472832","1092","1092","1092","39.328125","39.328125","39.328125"
"4476928","1093","1093","1093","39.328125","39.328125","39.328125"
"4481024","1094","1094","1094","39.328125","39.328125","39.328125"
"4485120","1095","1095","1095","39.328125","39.328125","39.328125"
"4489216","1096","1096","1096","39.328125","39.328125","39.328125"
"4493312","1097","1097","1097","39.328125","39.328125","39.328125"
"4497408","1098","1098","1098","39.328125","39.328125","39.328125"
"4501504","1099","1099","1099","39.328125","39.328125","39.328125"
"4505600","1100","1100","1100","39.328125","39.328125","39.328125"
"4509696","1101","1101","1101","39.328125","39.328125","39.328125"
"4513792","1102","1102","1102","39.328125","39.328125","39.328125"
"4517888","1103","1103","1103","39.328125","39.328125","39.328125"
"4521984","1104","1104","1104","39.328125","39.328125","39.328125"
"4526080","1105","1105","1105","39.328125","39.328125","39.328125"
"4530176","1106","1106","1106","39.328125","39.328125","39.328125"
"4534272","1107","1107","1107","39.328125","39.328125","39.328125"
"4538368","1108","1108","1108","39.328125","39.328125","39.328125"
"4542464","1109","1109","1109","39.328125","39.328125","39.328125"
"4546560","1110","1110","1110","39.328125","39.328125","39.328125"
"4550656","1111","1111","1111","39.328125","39.328125","39.328125"
"4554752","1112","1112","1112","39.328125","39.328125","39.328125"
"4558848","1113","1113","1113","39.328125","39.328125","39.328125"
"4562944","1114","1114","1114","39.328125","39.328125","39.328125"
"4567040","1115","1115","1115","39.328125","39.328125","39.328125"
"4571136","1116","1116","1116","39.328125","39.328125","39.328125"
"4575232","1117","1117","1117","39.328125","39.328125","39.328125"
"4579328","1118","1118","1118","39.328125","39.328125","39.328125"
"4583424","1119","1119","1119","39.328125","39.328125","39.328125"
"4587520","1120","1120","1120","39.328125","39.328125","39.328125"
"4591616","1121","1121","1121","39.328125","39.328125","39.328125"
"4595712","1122","1122","1122","39.328125","39.328125","39.328125"
"4599808","1123","1123","1123","39.328125","39.328125","39.328125"
"4603904","1124","1124","1124","39.328125","39.328125","39.328125"
"4608000","1125","1125","1125","39.328125","39.328125","39.328125"
"4612096","1126","1126","1126","39.328125","39.328125","39.328125"
"4616192","1127","1127","1127","39.328125","39.328125","39.328125"
"4620288","1128","1128","1128","39.328125","39.328125","39.328125"
"4624384","1129","1129","1129","39.328125","39.328125","39.328125"
"4628480","1130","1130","1130","39.328125","39.328125","39.328125"
"4632576","1131","1131","1131","39.328125","39.328125","39.328125"
"4636672","1132","1132","1132","39.328125","39.328125","39.328125"
"4640768","1133","1133","1133","39.328125","39.328125","39.328125"
"4644864","1134","1134","1134","39.328125","39.328125","39.328125"
"4648960","1135","1135","1135","39.328125","39.328125","39.328125"
"4653056","1136","1136","1136","39.328125","39.328125","39.328125"
"4657152","1137","1137","1137","39.328125","39.328125","39.328125"
"4661248","1138","1138","1138","39.328125","39.328125","39.328125"
"4665344","1139","1139","1139","39.328125","39.328125","39.328125"
"4669440","1140","1140","1140","39.328125","39.328125","39.328125"
"4673536","1141","1141","1141","39.328125","39.328125","39.328125"
"4677632","1142","1142","1142","39.328125","39.328125","39.328125"
"4681728","1143","1143","1143","39.328125","39.328125","39.328125"
"4685824","1144","1144","1144","39.328125","39.328125","39.328125"
"4689920","1145","1145","1145","39.328125","39.328125","39.328125"
"4694016","1146","1146","1146","39.328125","39.328125","39.328125"
"4698112","1147","1147","1147","39.328125","39.328125","39.328125"
"4702208","1148","1148","1148","39.328125","39.328125","39.328125"
"4706304","1149","1149","1149","39.328125","39.328125","39.328125"
"4710400","1150","1150","1150","39.328125","39.328125","39.328125"
"4714496","1151","1151","1151","39.328125","39.328125","39.328125"
"4718592","1152","1152","1152","39.328125","39.328125","39.328125"
"4722688","1153","1153","1153","39.328125","39.328125","39.328125"
"4726784","1154","1154","1154","39.328125","39.328125","39.328125"
"4730880","1155","1155","1155","39.328125","39.328125","39.328125"
"4734976","1156","1156","1156","39.328125","39.328125","39.328125"
"4739072","1157","1157","1157","39.328125","39.328125","39.328125"
"4743168","1158","1158","1158","39.328125","39.328125","39.328125"
"4747264","1159","1159","1159","39.328125","39.328125","39.328125"
"4751360","1160","1160","1160","39.328125","39.328125","39.328125"
"4755456","1161","1161","1161","39.328125","39.328125","39.328125"
"4759552","1162","1162","1162","39.328125","39.328125","39.328125"
"4763648","1163","1163","1163","39.328125","39.328125","39.328125"
"4767744","1164","1164","1164","39.328125","39.328125","39.328125"
"4771840","1165","1165","1165","39.328125","39.328125","39.328125"
"4775936","1166","1166","1166","39.328125","39.328125","39.328125"
"4780032","1167","1167","1167","39.328125","39.328125","39.328125"
"4784128","1168","1168","1168","39.328125","39.328125","39.328125"
"4788224","1169","1169","1169","39.328125","39.328125","39.328125"
"4792320","1170","1170","1170","39.328125","39.328125","39.328125"
"4796416","1171","1171","1171","39.328125","39.328125","39.328125"
"4800512","1172","1172","1172","39.328125","39.328125","39.328125"
"4804608","1173","1173","1173","39.328125","39.328125","39.328125"
"4808704","1174","1174","1174","39.328125","39.328125","39.328125"
"4812800","1175","1175","1175","39.328125","39.328125","39.328125"
"4816896","1176","1176","1176","39.328125","39.328125","39.328125"
