"env_step","pqn_Breakout-MinAtar - _step","pqn_Breakout-MinAtar - _step__MIN","pqn_Breakout-MinAtar - _step__MAX","pqn_Breakout-MinAtar - test_returned_episode_returns","pqn_Breakout-MinAtar - test_returned_episode_returns__MIN","pqn_Breakout-MinAtar - test_returned_episode_returns__MAX"
"3096576","756","756","756","42.176795959472656","42.176795959472656","42.176795959472656"
"3100672","757","757","757","42.176795959472656","42.176795959472656","42.176795959472656"
"3104768","758","758","758","42.176795959472656","42.176795959472656","42.176795959472656"
"3108864","759","759","759","42.176795959472656","42.176795959472656","42.176795959472656"
"3112960","760","760","760","42.176795959472656","42.176795959472656","42.176795959472656"
"3117056","761","761","761","42.176795959472656","42.176795959472656","42.176795959472656"
"3121152","762","762","762","42.176795959472656","42.176795959472656","42.176795959472656"
"3125248","763","763","763","42.176795959472656","42.176795959472656","42.176795959472656"
"3129344","764","764","764","42.176795959472656","42.176795959472656","42.176795959472656"
"3133440","765","765","765","42.176795959472656","42.176795959472656","42.176795959472656"
"3137536","766","766","766","42.176795959472656","42.176795959472656","42.176795959472656"
"3141632","767","767","767","42.176795959472656","42.176795959472656","42.176795959472656"
"3145728","768","768","768","42.176795959472656","42.176795959472656","42.176795959472656"
"3149824","769","769","769","42.176795959472656","42.176795959472656","42.176795959472656"
"3153920","770","770","770","42.176795959472656","42.176795959472656","42.176795959472656"
"3158016","771","771","771","42.176795959472656","42.176795959472656","42.176795959472656"
"3162112","772","772","772","42.176795959472656","42.176795959472656","42.176795959472656"
"3166208","773","773","773","42.176795959472656","42.176795959472656","42.176795959472656"
"3170304","774","774","774","42.176795959472656","42.176795959472656","42.176795959472656"
"3174400","775","775","775","42.176795959472656","42.176795959472656","42.176795959472656"
"3178496","776","776","776","42.176795959472656","42.176795959472656","42.176795959472656"
"3182592","777","777","777","42.176795959472656","42.176795959472656","42.176795959472656"
"3186688","778","778","778","42.176795959472656","42.176795959472656","42.176795959472656"
"3190784","779","779","779","42.176795959472656","42.176795959472656","42.176795959472656"
"3194880","780","780","780","42.176795959472656","42.176795959472656","42.176795959472656"
"3198976","781","781","781","42.176795959472656","42.176795959472656","42.176795959472656"
"3203072","782","782","782","42.176795959472656","42.176795959472656","42.176795959472656"
"3207168","783","783","783","42.176795959472656","42.176795959472656","42.176795959472656"
"3211264","784","784","784","42.176795959472656","42.176795959472656","42.176795959472656"
"3215360","785","785","785","42.176795959472656","42.176795959472656","42.176795959472656"
"3219456","786","786","786","42.176795959472656","42.176795959472656","42.176795959472656"
"3223552","787","787","787","42.176795959472656","42.176795959472656","42.176795959472656"
"3227648","788","788","788","42.176795959472656","42.176795959472656","42.176795959472656"
"3231744","789","789","789","42.176795959472656","42.176795959472656","42.176795959472656"
"3235840","790","790","790","42.176795959472656","42.176795959472656","42.176795959472656"
"3239936","791","791","791","42.176795959472656","42.176795959472656","42.176795959472656"
"3244032","792","792","792","42.176795959472656","42.176795959472656","42.176795959472656"
"3248128","793","793","793","42.176795959472656","42.176795959472656","42.176795959472656"
"3252224","794","794","794","42.176795959472656","42.176795959472656","42.176795959472656"
"3256320","795","795","795","42.176795959472656","42.176795959472656","42.176795959472656"
"3260416","796","796","796","42.176795959472656","42.176795959472656","42.176795959472656"
"3264512","797","797","797","42.176795959472656","42.176795959472656","42.176795959472656"
"3268608","798","798","798","42.176795959472656","42.176795959472656","42.176795959472656"
"3272704","799","799","799","42.176795959472656","42.176795959472656","42.176795959472656"
"3276800","800","800","800","42.176795959472656","42.176795959472656","42.176795959472656"
"3280896","801","801","801","42.176795959472656","42.176795959472656","42.176795959472656"
"3284992","802","802","802","42.176795959472656","42.176795959472656","42.176795959472656"
"3289088","803","803","803","42.176795959472656","42.176795959472656","42.176795959472656"
"3293184","804","804","804","42.176795959472656","42.176795959472656","42.176795959472656"
"3297280","805","805","805","42.176795959472656","42.176795959472656","42.176795959472656"
"3301376","806","806","806","42.176795959472656","42.176795959472656","42.176795959472656"
"3305472","807","807","807","42.176795959472656","42.176795959472656","42.176795959472656"
"3309568","808","808","808","42.176795959472656","42.176795959472656","42.176795959472656"
"3313664","809","809","809","42.176795959472656","42.176795959472656","42.176795959472656"
"3317760","810","810","810","42.176795959472656","42.176795959472656","42.176795959472656"
"3321856","811","811","811","42.176795959472656","42.176795959472656","42.176795959472656"
"3325952","812","812","812","42.176795959472656","42.176795959472656","42.176795959472656"
"3330048","813","813","813","42.176795959472656","42.176795959472656","42.176795959472656"
"3334144","814","814","814","42.176795959472656","42.176795959472656","42.176795959472656"
"3338240","815","815","815","42.176795959472656","42.176795959472656","42.176795959472656"
"3342336","816","816","816","42.176795959472656","42.176795959472656","42.176795959472656"
"3346432","817","817","817","42.176795959472656","42.176795959472656","42.176795959472656"
"3350528","818","818","818","42.176795959472656","42.176795959472656","42.176795959472656"
"3354624","819","819","819","42.176795959472656","42.176795959472656","42.176795959472656"
"3358720","820","820","820","42.176795959472656","42.176795959472656","42.176795959472656"
"3362816","821","821","821","42.176795959472656","42.176795959472656","42.176795959472656"
"3366912","822","822","822","42.176795959472656","42.176795959472656","42.176795959472656"
"3371008","823","823","823","42.176795959472656","42.176795959472656","42.176795959472656"
"3375104","824","824","824","42.176795959472656","42.176795959472656","42.176795959472656"
"3379200","825","825","825","42.176795959472656","42.176795959472656","42.176795959472656"
"3383296","826","826","826","42.176795959472656","42.176795959472656","42.176795959472656"
"3387392","827","827","827","42.176795959472656","42.176795959472656","42.176795959472656"
"3391488","828","828","828","42.176795959472656","42.176795959472656","42.176795959472656"
"3395584","829","829","829","42.176795959472656","42.176795959472656","42.176795959472656"
"3399680","830","830","830","42.176795959472656","42.176795959472656","42.176795959472656"
"3403776","831","831","831","42.176795959472656","42.176795959472656","42.176795959472656"
"3407872","832","832","832","42.176795959472656","42.176795959472656","42.176795959472656"
"3411968","833","833","833","42.176795959472656","42.176795959472656","42.176795959472656"
"3416064","834","834","834","42.176795959472656","42.176795959472656","42.176795959472656"
"3420160","835","835","835","42.176795959472656","42.176795959472656","42.176795959472656"
"3424256","836","836","836","42.176795959472656","42.176795959472656","42.176795959472656"
"3428352","837","837","837","42.176795959472656","42.176795959472656","42.176795959472656"
"3432448","838","838","838","42.176795959472656","42.176795959472656","42.176795959472656"
"3436544","839","839","839","42.176795959472656","42.176795959472656","42.176795959472656"
"3440640","840","840","840","42.176795959472656","42.176795959472656","42.176795959472656"
"3444736","841","841","841","42.176795959472656","42.176795959472656","42.176795959472656"
"3448832","842","842","842","42.176795959472656","42.176795959472656","42.176795959472656"
"3452928","843","843","843","42.176795959472656","42.176795959472656","42.176795959472656"
"3457024","844","844","844","42.176795959472656","42.176795959472656","42.176795959472656"
"3461120","845","845","845","42.176795959472656","42.176795959472656","42.176795959472656"
"3465216","846","846","846","42.176795959472656","42.176795959472656","42.176795959472656"
"3469312","847","847","847","42.176795959472656","42.176795959472656","42.176795959472656"
"3473408","848","848","848","42.176795959472656","42.176795959472656","42.176795959472656"
"3477504","849","849","849","42.176795959472656","42.176795959472656","42.176795959472656"
"3481600","850","850","850","42.176795959472656","42.176795959472656","42.176795959472656"
"3485696","851","851","851","42.176795959472656","42.176795959472656","42.176795959472656"
"3489792","852","852","852","42.176795959472656","42.176795959472656","42.176795959472656"
"3493888","853","853","853","42.176795959472656","42.176795959472656","42.176795959472656"
"3497984","854","854","854","42.176795959472656","42.176795959472656","42.176795959472656"
"3502080","855","855","855","42.176795959472656","42.176795959472656","42.176795959472656"
"3506176","856","856","856","42.176795959472656","42.176795959472656","42.176795959472656"
"3510272","857","857","857","42.176795959472656","42.176795959472656","42.176795959472656"
"3514368","858","858","858","42.176795959472656","42.176795959472656","42.176795959472656"
"3518464","859","859","859","42.176795959472656","42.176795959472656","42.176795959472656"
"3522560","860","860","860","42.176795959472656","42.176795959472656","42.176795959472656"
"3526656","861","861","861","42.176795959472656","42.176795959472656","42.176795959472656"
"3530752","862","862","862","42.176795959472656","42.176795959472656","42.176795959472656"
"3534848","863","863","863","42.176795959472656","42.176795959472656","42.176795959472656"
"3538944","864","864","864","42.176795959472656","42.176795959472656","42.176795959472656"
"3543040","865","865","865","42.176795959472656","42.176795959472656","42.176795959472656"
"3547136","866","866","866","42.176795959472656","42.176795959472656","42.176795959472656"
"3551232","867","867","867","42.176795959472656","42.176795959472656","42.176795959472656"
"3555328","868","868","868","42.176795959472656","42.176795959472656","42.176795959472656"
"3559424","869","869","869","42.176795959472656","42.176795959472656","42.176795959472656"
"3563520","870","870","870","42.176795959472656","42.176795959472656","42.176795959472656"
"3567616","871","871","871","42.176795959472656","42.176795959472656","42.176795959472656"
"3571712","872","872","872","42.176795959472656","42.176795959472656","42.176795959472656"
"3575808","873","873","873","42.176795959472656","42.176795959472656","42.176795959472656"
"3579904","874","874","874","42.176795959472656","42.176795959472656","42.176795959472656"
"3584000","875","875","875","42.176795959472656","42.176795959472656","42.176795959472656"
"3588096","876","876","876","42.176795959472656","42.176795959472656","42.176795959472656"
"3592192","877","877","877","42.176795959472656","42.176795959472656","42.176795959472656"
"3596288","878","878","878","42.176795959472656","42.176795959472656","42.176795959472656"
"3600384","879","879","879","42.176795959472656","42.176795959472656","42.176795959472656"
"3604480","880","880","880","42.176795959472656","42.176795959472656","42.176795959472656"
"3608576","881","881","881","42.176795959472656","42.176795959472656","42.176795959472656"
"3612672","882","882","882","42.176795959472656","42.176795959472656","42.176795959472656"
"3616768","883","883","883","42.176795959472656","42.176795959472656","42.176795959472656"
"3620864","884","884","884","42.176795959472656","42.176795959472656","42.176795959472656"
"3624960","885","885","885","42.176795959472656","42.176795959472656","42.176795959472656"
"3629056","886","886","886","42.176795959472656","42.176795959472656","42.176795959472656"
"3633152","887","887","887","42.176795959472656","42.176795959472656","42.176795959472656"
"3637248","888","888","888","42.176795959472656","42.176795959472656","42.176795959472656"
"3641344","889","889","889","42.176795959472656","42.176795959472656","42.176795959472656"
"3645440","890","890","890","42.176795959472656","42.176795959472656","42.176795959472656"
"3649536","891","891","891","42.176795959472656","42.176795959472656","42.176795959472656"
"3653632","892","892","892","42.176795959472656","42.176795959472656","42.176795959472656"
"3657728","893","893","893","42.176795959472656","42.176795959472656","42.176795959472656"
"3661824","894","894","894","42.176795959472656","42.176795959472656","42.176795959472656"
"3665920","895","895","895","42.176795959472656","42.176795959472656","42.176795959472656"
"3670016","896","896","896","42.176795959472656","42.176795959472656","42.176795959472656"
"3674112","897","897","897","42.176795959472656","42.176795959472656","42.176795959472656"
"3678208","898","898","898","42.176795959472656","42.176795959472656","42.176795959472656"
"3682304","899","899","899","42.176795959472656","42.176795959472656","42.176795959472656"
"3686400","900","900","900","42.176795959472656","42.176795959472656","42.176795959472656"
"3690496","901","901","901","42.176795959472656","42.176795959472656","42.176795959472656"
"3694592","902","902","902","42.176795959472656","42.176795959472656","42.176795959472656"
"3698688","903","903","903","42.176795959472656","42.176795959472656","42.176795959472656"
"3702784","904","904","904","42.176795959472656","42.176795959472656","42.176795959472656"
"3706880","905","905","905","42.176795959472656","42.176795959472656","42.176795959472656"
"3710976","906","906","906","42.176795959472656","42.176795959472656","42.176795959472656"
"3715072","907","907","907","42.176795959472656","42.176795959472656","42.176795959472656"
"3719168","908","908","908","42.176795959472656","42.176795959472656","42.176795959472656"
"3723264","909","909","909","42.176795959472656","42.176795959472656","42.176795959472656"
"3727360","910","910","910","42.176795959472656","42.176795959472656","42.176795959472656"
"3731456","911","911","911","42.176795959472656","42.176795959472656","42.176795959472656"
"3735552","912","912","912","42.176795959472656","42.176795959472656","42.176795959472656"
"3739648","913","913","913","42.176795959472656","42.176795959472656","42.176795959472656"
"3743744","914","914","914","42.176795959472656","42.176795959472656","42.176795959472656"
"3747840","915","915","915","42.176795959472656","42.176795959472656","42.176795959472656"
"3751936","916","916","916","42.176795959472656","42.176795959472656","42.176795959472656"
"3756032","917","917","917","42.176795959472656","42.176795959472656","42.176795959472656"
"3760128","918","918","918","42.176795959472656","42.176795959472656","42.176795959472656"
"3764224","919","919","919","42.176795959472656","42.176795959472656","42.176795959472656"
"3768320","920","920","920","42.176795959472656","42.176795959472656","42.176795959472656"
"3772416","921","921","921","42.176795959472656","42.176795959472656","42.176795959472656"
"3776512","922","922","922","42.176795959472656","42.176795959472656","42.176795959472656"
"3780608","923","923","923","42.176795959472656","42.176795959472656","42.176795959472656"
"3784704","924","924","924","42.176795959472656","42.176795959472656","42.176795959472656"
"3788800","925","925","925","42.176795959472656","42.176795959472656","42.176795959472656"
"3792896","926","926","926","42.176795959472656","42.176795959472656","42.176795959472656"
"3796992","927","927","927","42.176795959472656","42.176795959472656","42.176795959472656"
"3801088","928","928","928","42.176795959472656","42.176795959472656","42.176795959472656"
"3805184","929","929","929","42.176795959472656","42.176795959472656","42.176795959472656"
"3809280","930","930","930","42.176795959472656","42.176795959472656","42.176795959472656"
"3813376","931","931","931","42.176795959472656","42.176795959472656","42.176795959472656"
"3817472","932","932","932","42.176795959472656","42.176795959472656","42.176795959472656"
"3821568","933","933","933","42.176795959472656","42.176795959472656","42.176795959472656"
"3825664","934","934","934","42.176795959472656","42.176795959472656","42.176795959472656"
"3829760","935","935","935","42.176795959472656","42.176795959472656","42.176795959472656"
"3833856","936","936","936","42.176795959472656","42.176795959472656","42.176795959472656"
"3837952","937","937","937","42.176795959472656","42.176795959472656","42.176795959472656"
"3842048","938","938","938","42.176795959472656","42.176795959472656","42.176795959472656"
"3846144","939","939","939","42.176795959472656","42.176795959472656","42.176795959472656"
"3850240","940","940","940","42.176795959472656","42.176795959472656","42.176795959472656"
"3854336","941","941","941","42.176795959472656","42.176795959472656","42.176795959472656"
"3858432","942","942","942","42.176795959472656","42.176795959472656","42.176795959472656"
"3862528","943","943","943","42.176795959472656","42.176795959472656","42.176795959472656"
"3866624","944","944","944","42.176795959472656","42.176795959472656","42.176795959472656"
"3870720","945","945","945","42.176795959472656","42.176795959472656","42.176795959472656"
"3874816","946","946","946","42.176795959472656","42.176795959472656","42.176795959472656"
"3878912","947","947","947","42.176795959472656","42.176795959472656","42.176795959472656"
"3883008","948","948","948","42.176795959472656","42.176795959472656","42.176795959472656"
"3887104","949","949","949","42.176795959472656","42.176795959472656","42.176795959472656"
"3891200","950","950","950","42.176795959472656","42.176795959472656","42.176795959472656"
"3895296","951","951","951","42.176795959472656","42.176795959472656","42.176795959472656"
"3899392","952","952","952","42.176795959472656","42.176795959472656","42.176795959472656"
"3903488","953","953","953","42.176795959472656","42.176795959472656","42.176795959472656"
"3907584","954","954","954","42.176795959472656","42.176795959472656","42.176795959472656"
"3911680","955","955","955","42.176795959472656","42.176795959472656","42.176795959472656"
"3915776","956","956","956","42.176795959472656","42.176795959472656","42.176795959472656"
"3919872","957","957","957","42.176795959472656","42.176795959472656","42.176795959472656"
"3923968","958","958","958","42.176795959472656","42.176795959472656","42.176795959472656"
"3928064","959","959","959","42.176795959472656","42.176795959472656","42.176795959472656"
"3932160","960","960","960","42.176795959472656","42.176795959472656","42.176795959472656"
"3936256","961","961","961","42.176795959472656","42.176795959472656","42.176795959472656"
"3940352","962","962","962","42.176795959472656","42.176795959472656","42.176795959472656"
"3944448","963","963","963","42.176795959472656","42.176795959472656","42.176795959472656"
"3948544","964","964","964","42.176795959472656","42.176795959472656","42.176795959472656"
"3952640","965","965","965","42.176795959472656","42.176795959472656","42.176795959472656"
"3956736","966","966","966","42.176795959472656","42.176795959472656","42.176795959472656"
"3960832","967","967","967","42.176795959472656","42.176795959472656","42.176795959472656"
"3964928","968","968","968","42.176795959472656","42.176795959472656","42.176795959472656"
"3969024","969","969","969","42.176795959472656","42.176795959472656","42.176795959472656"
"3973120","970","970","970","42.176795959472656","42.176795959472656","42.176795959472656"
"3977216","971","971","971","42.176795959472656","42.176795959472656","42.176795959472656"
"3981312","972","972","972","42.176795959472656","42.176795959472656","42.176795959472656"
"3985408","973","973","973","42.176795959472656","42.176795959472656","42.176795959472656"
"3989504","974","974","974","42.176795959472656","42.176795959472656","42.176795959472656"
"3993600","975","975","975","42.176795959472656","42.176795959472656","42.176795959472656"
"3997696","976","976","976","26.355072021484375","26.355072021484375","26.355072021484375"
"4001792","977","977","977","26.355072021484375","26.355072021484375","26.355072021484375"
"4005888","978","978","978","26.355072021484375","26.355072021484375","26.355072021484375"
"4009984","979","979","979","26.355072021484375","26.355072021484375","26.355072021484375"
"4014080","980","980","980","26.355072021484375","26.355072021484375","26.355072021484375"
"4018176","981","981","981","26.355072021484375","26.355072021484375","26.355072021484375"
"4022272","982","982","982","26.355072021484375","26.355072021484375","26.355072021484375"
"4026368","983","983","983","26.355072021484375","26.355072021484375","26.355072021484375"
"4030464","984","984","984","26.355072021484375","26.355072021484375","26.355072021484375"
"4034560","985","985","985","26.355072021484375","26.355072021484375","26.355072021484375"
"4038656","986","986","986","26.355072021484375","26.355072021484375","26.355072021484375"
"4042752","987","987","987","26.355072021484375","26.355072021484375","26.355072021484375"
"4046848","988","988","988","26.355072021484375","26.355072021484375","26.355072021484375"
"4050944","989","989","989","26.355072021484375","26.355072021484375","26.355072021484375"
"4055040","990","990","990","26.355072021484375","26.355072021484375","26.355072021484375"
"4059136","991","991","991","26.355072021484375","26.355072021484375","26.355072021484375"
"4063232","992","992","992","26.355072021484375","26.355072021484375","26.355072021484375"
"4067328","993","993","993","26.355072021484375","26.355072021484375","26.355072021484375"
"4071424","994","994","994","26.355072021484375","26.355072021484375","26.355072021484375"
"4075520","995","995","995","26.355072021484375","26.355072021484375","26.355072021484375"
"4079616","996","996","996","26.355072021484375","26.355072021484375","26.355072021484375"
"4083712","997","997","997","26.355072021484375","26.355072021484375","26.355072021484375"
"4087808","998","998","998","26.355072021484375","26.355072021484375","26.355072021484375"
"4091904","999","999","999","26.355072021484375","26.355072021484375","26.355072021484375"
"4096000","1000","1000","1000","26.355072021484375","26.355072021484375","26.355072021484375"
"4100096","1001","1001","1001","26.355072021484375","26.355072021484375","26.355072021484375"
"4104192","1002","1002","1002","26.355072021484375","26.355072021484375","26.355072021484375"
"4108288","1003","1003","1003","26.355072021484375","26.355072021484375","26.355072021484375"
"4112384","1004","1004","1004","26.355072021484375","26.355072021484375","26.355072021484375"
"4116480","1005","1005","1005","26.355072021484375","26.355072021484375","26.355072021484375"
"4120576","1006","1006","1006","26.355072021484375","26.355072021484375","26.355072021484375"
"4124672","1007","1007","1007","26.355072021484375","26.355072021484375","26.355072021484375"
"4128768","1008","1008","1008","26.355072021484375","26.355072021484375","26.355072021484375"
"4132864","1009","1009","1009","26.355072021484375","26.355072021484375","26.355072021484375"
"4136960","1010","1010","1010","26.355072021484375","26.355072021484375","26.355072021484375"
"4141056","1011","1011","1011","26.355072021484375","26.355072021484375","26.355072021484375"
"4145152","1012","1012","1012","26.355072021484375","26.355072021484375","26.355072021484375"
"4149248","1013","1013","1013","26.355072021484375","26.355072021484375","26.355072021484375"
"4153344","1014","1014","1014","26.355072021484375","26.355072021484375","26.355072021484375"
"4157440","1015","1015","1015","26.355072021484375","26.355072021484375","26.355072021484375"
"4161536","1016","1016","1016","26.355072021484375","26.355072021484375","26.355072021484375"
"4165632","1017","1017","1017","26.355072021484375","26.355072021484375","26.355072021484375"
"4169728","1018","1018","1018","26.355072021484375","26.355072021484375","26.355072021484375"
"4173824","1019","1019","1019","26.355072021484375","26.355072021484375","26.355072021484375"
"4177920","1020","1020","1020","26.355072021484375","26.355072021484375","26.355072021484375"
"4182016","1021","1021","1021","26.355072021484375","26.355072021484375","26.355072021484375"
"4186112","1022","1022","1022","26.355072021484375","26.355072021484375","26.355072021484375"
"4190208","1023","1023","1023","26.355072021484375","26.355072021484375","26.355072021484375"
"4194304","1024","1024","1024","26.355072021484375","26.355072021484375","26.355072021484375"
"4198400","1025","1025","1025","26.355072021484375","26.355072021484375","26.355072021484375"
"4202496","1026","1026","1026","26.355072021484375","26.355072021484375","26.355072021484375"
"4206592","1027","1027","1027","26.355072021484375","26.355072021484375","26.355072021484375"
"4210688","1028","1028","1028","26.355072021484375","26.355072021484375","26.355072021484375"
"4214784","1029","1029","1029","26.355072021484375","26.355072021484375","26.355072021484375"
"4218880","1030","1030","1030","26.355072021484375","26.355072021484375","26.355072021484375"
"4222976","1031","1031","1031","26.355072021484375","26.355072021484375","26.355072021484375"
"4227072","1032","1032","1032","26.355072021484375","26.355072021484375","26.355072021484375"
"4231168","1033","1033","1033","26.355072021484375","26.355072021484375","26.355072021484375"
"4235264","1034","1034","1034","26.355072021484375","26.355072021484375","26.355072021484375"
"4239360","1035","1035","1035","26.355072021484375","26.355072021484375","26.355072021484375"
"4243456","1036","1036","1036","26.355072021484375","26.355072021484375","26.355072021484375"
"4247552","1037","1037","1037","26.355072021484375","26.355072021484375","26.355072021484375"
"4251648","1038","1038","1038","26.355072021484375","26.355072021484375","26.355072021484375"
"4255744","1039","1039","1039","26.355072021484375","26.355072021484375","26.355072021484375"
"4259840","1040","1040","1040","26.355072021484375","26.355072021484375","26.355072021484375"
"4263936","1041","1041","1041","26.355072021484375","26.355072021484375","26.355072021484375"
"4268032","1042","1042","1042","26.355072021484375","26.355072021484375","26.355072021484375"
"4272128","1043","1043","1043","26.355072021484375","26.355072021484375","26.355072021484375"
"4276224","1044","1044","1044","26.355072021484375","26.355072021484375","26.355072021484375"
"4280320","1045","1045","1045","26.355072021484375","26.355072021484375","26.355072021484375"
"4284416","1046","1046","1046","26.355072021484375","26.355072021484375","26.355072021484375"
"4288512","1047","1047","1047","26.355072021484375","26.355072021484375","26.355072021484375"
"4292608","1048","1048","1048","26.355072021484375","26.355072021484375","26.355072021484375"
"4296704","1049","1049","1049","26.355072021484375","26.355072021484375","26.355072021484375"
"4300800","1050","1050","1050","26.355072021484375","26.355072021484375","26.355072021484375"
"4304896","1051","1051","1051","26.355072021484375","26.355072021484375","26.355072021484375"
"4308992","1052","1052","1052","26.355072021484375","26.355072021484375","26.355072021484375"
"4313088","1053","1053","1053","26.355072021484375","26.355072021484375","26.355072021484375"
"4317184","1054","1054","1054","26.355072021484375","26.355072021484375","26.355072021484375"
"4321280","1055","1055","1055","26.355072021484375","26.355072021484375","26.355072021484375"
"4325376","1056","1056","1056","26.355072021484375","26.355072021484375","26.355072021484375"
"4329472","1057","1057","1057","26.355072021484375","26.355072021484375","26.355072021484375"
"4333568","1058","1058","1058","26.355072021484375","26.355072021484375","26.355072021484375"
"4337664","1059","1059","1059","26.355072021484375","26.355072021484375","26.355072021484375"
"4341760","1060","1060","1060","26.355072021484375","26.355072021484375","26.355072021484375"
"4345856","1061","1061","1061","26.355072021484375","26.355072021484375","26.355072021484375"
"4349952","1062","1062","1062","26.355072021484375","26.355072021484375","26.355072021484375"
"4354048","1063","1063","1063","26.355072021484375","26.355072021484375","26.355072021484375"
"4358144","1064","1064","1064","26.355072021484375","26.355072021484375","26.355072021484375"
"4362240","1065","1065","1065","26.355072021484375","26.355072021484375","26.355072021484375"
"4366336","1066","1066","1066","26.355072021484375","26.355072021484375","26.355072021484375"
"4370432","1067","1067","1067","26.355072021484375","26.355072021484375","26.355072021484375"
"4374528","1068","1068","1068","26.355072021484375","26.355072021484375","26.355072021484375"
"4378624","1069","1069","1069","26.355072021484375","26.355072021484375","26.355072021484375"
"4382720","1070","1070","1070","26.355072021484375","26.355072021484375","26.355072021484375"
"4386816","1071","1071","1071","26.355072021484375","26.355072021484375","26.355072021484375"
"4390912","1072","1072","1072","26.355072021484375","26.355072021484375","26.355072021484375"
"4395008","1073","1073","1073","26.355072021484375","26.355072021484375","26.355072021484375"
"4399104","1074","1074","1074","26.355072021484375","26.355072021484375","26.355072021484375"
"4403200","1075","1075","1075","26.355072021484375","26.355072021484375","26.355072021484375"
"4407296","1076","1076","1076","26.355072021484375","26.355072021484375","26.355072021484375"
"4411392","1077","1077","1077","26.355072021484375","26.355072021484375","26.355072021484375"
"4415488","1078","1078","1078","26.355072021484375","26.355072021484375","26.355072021484375"
"4419584","1079","1079","1079","26.355072021484375","26.355072021484375","26.355072021484375"
"4423680","1080","1080","1080","26.355072021484375","26.355072021484375","26.355072021484375"
"4427776","1081","1081","1081","26.355072021484375","26.355072021484375","26.355072021484375"
"4431872","1082","1082","1082","26.355072021484375","26.355072021484375","26.355072021484375"
"4435968","1083","1083","1083","26.355072021484375","26.355072021484375","26.355072021484375"
"4440064","1084","1084","1084","26.355072021484375","26.355072021484375","26.355072021484375"
"4444160","1085","1085","1085","26.355072021484375","26.355072021484375","26.355072021484375"
"4448256","1086","1086","1086","26.355072021484375","26.355072021484375","26.355072021484375"
"4452352","1087","1087","1087","26.355072021484375","26.355072021484375","26.355072021484375"
"4456448","1088","1088","1088","26.355072021484375","26.355072021484375","26.355072021484375"
"4460544","1089","1089","1089","26.355072021484375","26.355072021484375","26.355072021484375"
"4464640","1090","1090","1090","26.355072021484375","26.355072021484375","26.355072021484375"
"4468736","1091","1091","1091","26.355072021484375","26.355072021484375","26.355072021484375"
"4472832","1092","1092","1092","26.355072021484375","26.355072021484375","26.355072021484375"
"4476928","1093","1093","1093","26.355072021484375","26.355072021484375","26.355072021484375"
"4481024","1094","1094","1094","26.355072021484375","26.355072021484375","26.355072021484375"
"4485120","1095","1095","1095","26.355072021484375","26.355072021484375","26.355072021484375"
"4489216","1096","1096","1096","26.355072021484375","26.355072021484375","26.355072021484375"
"4493312","1097","1097","1097","26.355072021484375","26.355072021484375","26.355072021484375"
"4497408","1098","1098","1098","26.355072021484375","26.355072021484375","26.355072021484375"
"4501504","1099","1099","1099","26.355072021484375","26.355072021484375","26.355072021484375"
"4505600","1100","1100","1100","26.355072021484375","26.355072021484375","26.355072021484375"
"4509696","1101","1101","1101","26.355072021484375","26.355072021484375","26.355072021484375"
"4513792","1102","1102","1102","26.355072021484375","26.355072021484375","26.355072021484375"
"4517888","1103","1103","1103","26.355072021484375","26.355072021484375","26.355072021484375"
"4521984","1104","1104","1104","26.355072021484375","26.355072021484375","26.355072021484375"
"4526080","1105","1105","1105","26.355072021484375","26.355072021484375","26.355072021484375"
"4530176","1106","1106","1106","26.355072021484375","26.355072021484375","26.355072021484375"
"4534272","1107","1107","1107","26.355072021484375","26.355072021484375","26.355072021484375"
"4538368","1108","1108","1108","26.355072021484375","26.355072021484375","26.355072021484375"
"4542464","1109","1109","1109","26.355072021484375","26.355072021484375","26.355072021484375"
"4546560","1110","1110","1110","26.355072021484375","26.355072021484375","26.355072021484375"
"4550656","1111","1111","1111","26.355072021484375","26.355072021484375","26.355072021484375"
"4554752","1112","1112","1112","26.355072021484375","26.355072021484375","26.355072021484375"
"4558848","1113","1113","1113","26.355072021484375","26.355072021484375","26.355072021484375"
"4562944","1114","1114","1114","26.355072021484375","26.355072021484375","26.355072021484375"
"4567040","1115","1115","1115","26.355072021484375","26.355072021484375","26.355072021484375"
"4571136","1116","1116","1116","26.355072021484375","26.355072021484375","26.355072021484375"
"4575232","1117","1117","1117","26.355072021484375","26.355072021484375","26.355072021484375"
"4579328","1118","1118","1118","26.355072021484375","26.355072021484375","26.355072021484375"
"4583424","1119","1119","1119","26.355072021484375","26.355072021484375","26.355072021484375"
"4587520","1120","1120","1120","26.355072021484375","26.355072021484375","26.355072021484375"
"4591616","1121","1121","1121","26.355072021484375","26.355072021484375","26.355072021484375"
"4595712","1122","1122","1122","26.355072021484375","26.355072021484375","26.355072021484375"
"4599808","1123","1123","1123","26.355072021484375","26.355072021484375","26.355072021484375"
"4603904","1124","1124","1124","26.355072021484375","26.355072021484375","26.355072021484375"
"4608000","1125","1125","1125","26.355072021484375","26.355072021484375","26.355072021484375"
"4612096","1126","1126","1126","26.355072021484375","26.355072021484375","26.355072021484375"
"4616192","1127","1127","1127","26.355072021484375","26.355072021484375","26.355072021484375"
"4620288","1128","1128","1128","26.355072021484375","26.355072021484375","26.355072021484375"
