"env_step","pqn_Breakout-MinAtar - _step","pqn_Breakout-MinAtar - _step__MIN","pqn_Breakout-MinAtar - _step__MAX","pqn_Breakout-MinAtar - test_returned_episode_returns","pqn_Breakout-MinAtar - test_returned_episode_returns__MIN","pqn_Breakout-MinAtar - test_returned_episode_returns__MAX"
"3960832","967","967","967","29.085105895996094","29.085105895996094","29.085105895996094"
"3964928","968","968","968","29.085105895996094","29.085105895996094","29.085105895996094"
"3969024","969","969","969","29.085105895996094","29.085105895996094","29.085105895996094"
"3973120","970","970","970","29.085105895996094","29.085105895996094","29.085105895996094"
"3977216","971","971","971","29.085105895996094","29.085105895996094","29.085105895996094"
"3981312","972","972","972","29.085105895996094","29.085105895996094","29.085105895996094"
"3985408","973","973","973","29.085105895996094","29.085105895996094","29.085105895996094"
"3989504","974","974","974","29.085105895996094","29.085105895996094","29.085105895996094"
"3993600","975","975","975","29.085105895996094","29.085105895996094","29.085105895996094"
"3997696","976","976","976","36.869564056396484","36.869564056396484","36.869564056396484"
"4001792","977","977","977","36.869564056396484","36.869564056396484","36.869564056396484"
"4005888","978","978","978","36.869564056396484","36.869564056396484","36.869564056396484"
"4009984","979","979","979","36.869564056396484","36.869564056396484","36.869564056396484"
"4014080","980","980","980","36.869564056396484","36.869564056396484","36.869564056396484"
"4018176","981","981","981","36.869564056396484","36.869564056396484","36.869564056396484"
"4022272","982","982","982","36.869564056396484","36.869564056396484","36.869564056396484"
"4026368","983","983","983","36.869564056396484","36.869564056396484","36.869564056396484"
"4030464","984","984","984","36.869564056396484","36.869564056396484","36.869564056396484"
"4034560","985","985","985","36.869564056396484","36.869564056396484","36.869564056396484"
"4038656","986","986","986","36.869564056396484","36.869564056396484","36.869564056396484"
"4042752","987","987","987","36.869564056396484","36.869564056396484","36.869564056396484"
"4046848","988","988","988","36.869564056396484","36.869564056396484","36.869564056396484"
"4050944","989","989","989","36.869564056396484","36.869564056396484","36.869564056396484"
"4055040","990","990","990","36.869564056396484","36.869564056396484","36.869564056396484"
"4059136","991","991","991","36.869564056396484","36.869564056396484","36.869564056396484"
"4063232","992","992","992","36.869564056396484","36.869564056396484","36.869564056396484"
"4067328","993","993","993","36.869564056396484","36.869564056396484","36.869564056396484"
"4071424","994","994","994","36.869564056396484","36.869564056396484","36.869564056396484"
"4075520","995","995","995","36.869564056396484","36.869564056396484","36.869564056396484"
"4079616","996","996","996","36.869564056396484","36.869564056396484","36.869564056396484"
"4083712","997","997","997","36.869564056396484","36.869564056396484","36.869564056396484"
"4087808","998","998","998","36.869564056396484","36.869564056396484","36.869564056396484"
"4091904","999","999","999","36.869564056396484","36.869564056396484","36.869564056396484"
"4096000","1000","1000","1000","36.869564056396484","36.869564056396484","36.869564056396484"
"4100096","1001","1001","1001","36.869564056396484","36.869564056396484","36.869564056396484"
"4104192","1002","1002","1002","36.869564056396484","36.869564056396484","36.869564056396484"
"4108288","1003","1003","1003","36.869564056396484","36.869564056396484","36.869564056396484"
"4112384","1004","1004","1004","36.869564056396484","36.869564056396484","36.869564056396484"
"4116480","1005","1005","1005","36.869564056396484","36.869564056396484","36.869564056396484"
"4120576","1006","1006","1006","36.869564056396484","36.869564056396484","36.869564056396484"
"4124672","1007","1007","1007","36.869564056396484","36.869564056396484","36.869564056396484"
"4128768","1008","1008","1008","36.869564056396484","36.869564056396484","36.869564056396484"
"4132864","1009","1009","1009","36.869564056396484","36.869564056396484","36.869564056396484"
"4136960","1010","1010","1010","36.869564056396484","36.869564056396484","36.869564056396484"
"4141056","1011","1011","1011","36.869564056396484","36.869564056396484","36.869564056396484"
"4145152","1012","1012","1012","36.869564056396484","36.869564056396484","36.869564056396484"
"4149248","1013","1013","1013","36.869564056396484","36.869564056396484","36.869564056396484"
"4153344","1014","1014","1014","36.869564056396484","36.869564056396484","36.869564056396484"
"4157440","1015","1015","1015","36.869564056396484","36.869564056396484","36.869564056396484"
"4161536","1016","1016","1016","36.869564056396484","36.869564056396484","36.869564056396484"
"4165632","1017","1017","1017","36.869564056396484","36.869564056396484","36.869564056396484"
"4169728","1018","1018","1018","36.869564056396484","36.869564056396484","36.869564056396484"
"4173824","1019","1019","1019","36.869564056396484","36.869564056396484","36.869564056396484"
"4177920","1020","1020","1020","36.869564056396484","36.869564056396484","36.869564056396484"
"4182016","1021","1021","1021","36.869564056396484","36.869564056396484","36.869564056396484"
"4186112","1022","1022","1022","36.869564056396484","36.869564056396484","36.869564056396484"
"4190208","1023","1023","1023","36.869564056396484","36.869564056396484","36.869564056396484"
"4194304","1024","1024","1024","36.869564056396484","36.869564056396484","36.869564056396484"
"4198400","1025","1025","1025","36.869564056396484","36.869564056396484","36.869564056396484"
"4202496","1026","1026","1026","36.869564056396484","36.869564056396484","36.869564056396484"
"4206592","1027","1027","1027","36.869564056396484","36.869564056396484","36.869564056396484"
"4210688","1028","1028","1028","36.869564056396484","36.869564056396484","36.869564056396484"
"4214784","1029","1029","1029","36.869564056396484","36.869564056396484","36.869564056396484"
"4218880","1030","1030","1030","36.869564056396484","36.869564056396484","36.869564056396484"
"4222976","1031","1031","1031","36.869564056396484","36.869564056396484","36.869564056396484"
"4227072","1032","1032","1032","36.869564056396484","36.869564056396484","36.869564056396484"
"4231168","1033","1033","1033","36.869564056396484","36.869564056396484","36.869564056396484"
"4235264","1034","1034","1034","36.869564056396484","36.869564056396484","36.869564056396484"
"4239360","1035","1035","1035","36.869564056396484","36.869564056396484","36.869564056396484"
"4243456","1036","1036","1036","36.869564056396484","36.869564056396484","36.869564056396484"
"4247552","1037","1037","1037","36.869564056396484","36.869564056396484","36.869564056396484"
"4251648","1038","1038","1038","36.869564056396484","36.869564056396484","36.869564056396484"
"4255744","1039","1039","1039","36.869564056396484","36.869564056396484","36.869564056396484"
"4259840","1040","1040","1040","36.869564056396484","36.869564056396484","36.869564056396484"
"4263936","1041","1041","1041","36.869564056396484","36.869564056396484","36.869564056396484"
"4268032","1042","1042","1042","36.869564056396484","36.869564056396484","36.869564056396484"
"4272128","1043","1043","1043","36.869564056396484","36.869564056396484","36.869564056396484"
"4276224","1044","1044","1044","36.869564056396484","36.869564056396484","36.869564056396484"
"4280320","1045","1045","1045","36.869564056396484","36.869564056396484","36.869564056396484"
"4284416","1046","1046","1046","36.869564056396484","36.869564056396484","36.869564056396484"
"4288512","1047","1047","1047","36.869564056396484","36.869564056396484","36.869564056396484"
"4292608","1048","1048","1048","36.869564056396484","36.869564056396484","36.869564056396484"
"4296704","1049","1049","1049","36.869564056396484","36.869564056396484","36.869564056396484"
"4300800","1050","1050","1050","36.869564056396484","36.869564056396484","36.869564056396484"
"4304896","1051","1051","1051","36.869564056396484","36.869564056396484","36.869564056396484"
"4308992","1052","1052","1052","36.869564056396484","36.869564056396484","36.869564056396484"
"4313088","1053","1053","1053","36.869564056396484","36.869564056396484","36.869564056396484"
"4317184","1054","1054","1054","36.869564056396484","36.869564056396484","36.869564056396484"
"4321280","1055","1055","1055","36.869564056396484","36.869564056396484","36.869564056396484"
"4325376","1056","1056","1056","36.869564056396484","36.869564056396484","36.869564056396484"
"4329472","1057","1057","1057","36.869564056396484","36.869564056396484","36.869564056396484"
"4333568","1058","1058","1058","36.869564056396484","36.869564056396484","36.869564056396484"
"4337664","1059","1059","1059","36.869564056396484","36.869564056396484","36.869564056396484"
"4341760","1060","1060","1060","36.869564056396484","36.869564056396484","36.869564056396484"
"4345856","1061","1061","1061","36.869564056396484","36.869564056396484","36.869564056396484"
"4349952","1062","1062","1062","36.869564056396484","36.869564056396484","36.869564056396484"
"4354048","1063","1063","1063","36.869564056396484","36.869564056396484","36.869564056396484"
"4358144","1064","1064","1064","36.869564056396484","36.869564056396484","36.869564056396484"
"4362240","1065","1065","1065","36.869564056396484","36.869564056396484","36.869564056396484"
"4366336","1066","1066","1066","36.869564056396484","36.869564056396484","36.869564056396484"
"4370432","1067","1067","1067","36.869564056396484","36.869564056396484","36.869564056396484"
"4374528","1068","1068","1068","36.869564056396484","36.869564056396484","36.869564056396484"
"4378624","1069","1069","1069","36.869564056396484","36.869564056396484","36.869564056396484"
"4382720","1070","1070","1070","36.869564056396484","36.869564056396484","36.869564056396484"
"4386816","1071","1071","1071","36.869564056396484","36.869564056396484","36.869564056396484"
"4390912","1072","1072","1072","36.869564056396484","36.869564056396484","36.869564056396484"
"4395008","1073","1073","1073","36.869564056396484","36.869564056396484","36.869564056396484"
"4399104","1074","1074","1074","36.869564056396484","36.869564056396484","36.869564056396484"
"4403200","1075","1075","1075","36.869564056396484","36.869564056396484","36.869564056396484"
"4407296","1076","1076","1076","36.869564056396484","36.869564056396484","36.869564056396484"
"4411392","1077","1077","1077","36.869564056396484","36.869564056396484","36.869564056396484"
"4415488","1078","1078","1078","36.869564056396484","36.869564056396484","36.869564056396484"
"4419584","1079","1079","1079","36.869564056396484","36.869564056396484","36.869564056396484"
"4423680","1080","1080","1080","36.869564056396484","36.869564056396484","36.869564056396484"
"4427776","1081","1081","1081","36.869564056396484","36.869564056396484","36.869564056396484"
"4431872","1082","1082","1082","36.869564056396484","36.869564056396484","36.869564056396484"
"4435968","1083","1083","1083","36.869564056396484","36.869564056396484","36.869564056396484"
"4440064","1084","1084","1084","36.869564056396484","36.869564056396484","36.869564056396484"
"4444160","1085","1085","1085","36.869564056396484","36.869564056396484","36.869564056396484"
"4448256","1086","1086","1086","36.869564056396484","36.869564056396484","36.869564056396484"
"4452352","1087","1087","1087","36.869564056396484","36.869564056396484","36.869564056396484"
"4456448","1088","1088","1088","36.869564056396484","36.869564056396484","36.869564056396484"
"4460544","1089","1089","1089","36.869564056396484","36.869564056396484","36.869564056396484"
"4464640","1090","1090","1090","36.869564056396484","36.869564056396484","36.869564056396484"
"4468736","1091","1091","1091","36.869564056396484","36.869564056396484","36.869564056396484"
"4472832","1092","1092","1092","36.869564056396484","36.869564056396484","36.869564056396484"
"4476928","1093","1093","1093","36.869564056396484","36.869564056396484","36.869564056396484"
"4481024","1094","1094","1094","36.869564056396484","36.869564056396484","36.869564056396484"
"4485120","1095","1095","1095","36.869564056396484","36.869564056396484","36.869564056396484"
"4489216","1096","1096","1096","36.869564056396484","36.869564056396484","36.869564056396484"
"4493312","1097","1097","1097","36.869564056396484","36.869564056396484","36.869564056396484"
"4497408","1098","1098","1098","36.869564056396484","36.869564056396484","36.869564056396484"
"4501504","1099","1099","1099","36.869564056396484","36.869564056396484","36.869564056396484"
"4505600","1100","1100","1100","36.869564056396484","36.869564056396484","36.869564056396484"
"4509696","1101","1101","1101","36.869564056396484","36.869564056396484","36.869564056396484"
"4513792","1102","1102","1102","36.869564056396484","36.869564056396484","36.869564056396484"
"4517888","1103","1103","1103","36.869564056396484","36.869564056396484","36.869564056396484"
"4521984","1104","1104","1104","36.869564056396484","36.869564056396484","36.869564056396484"
"4526080","1105","1105","1105","36.869564056396484","36.869564056396484","36.869564056396484"
"4530176","1106","1106","1106","36.869564056396484","36.869564056396484","36.869564056396484"
"4534272","1107","1107","1107","36.869564056396484","36.869564056396484","36.869564056396484"
"4538368","1108","1108","1108","36.869564056396484","36.869564056396484","36.869564056396484"
"4542464","1109","1109","1109","36.869564056396484","36.869564056396484","36.869564056396484"
"4546560","1110","1110","1110","36.869564056396484","36.869564056396484","36.869564056396484"
"4550656","1111","1111","1111","36.869564056396484","36.869564056396484","36.869564056396484"
"4554752","1112","1112","1112","36.869564056396484","36.869564056396484","36.869564056396484"
"4558848","1113","1113","1113","36.869564056396484","36.869564056396484","36.869564056396484"
"4562944","1114","1114","1114","36.869564056396484","36.869564056396484","36.869564056396484"
"4567040","1115","1115","1115","36.869564056396484","36.869564056396484","36.869564056396484"
"4571136","1116","1116","1116","36.869564056396484","36.869564056396484","36.869564056396484"
"4575232","1117","1117","1117","36.869564056396484","36.869564056396484","36.869564056396484"
"4579328","1118","1118","1118","36.869564056396484","36.869564056396484","36.869564056396484"
"4583424","1119","1119","1119","36.869564056396484","36.869564056396484","36.869564056396484"
"4587520","1120","1120","1120","36.869564056396484","36.869564056396484","36.869564056396484"
"4591616","1121","1121","1121","36.869564056396484","36.869564056396484","36.869564056396484"
"4595712","1122","1122","1122","36.869564056396484","36.869564056396484","36.869564056396484"
"4599808","1123","1123","1123","36.869564056396484","36.869564056396484","36.869564056396484"
"4603904","1124","1124","1124","36.869564056396484","36.869564056396484","36.869564056396484"
"4608000","1125","1125","1125","36.869564056396484","36.869564056396484","36.869564056396484"
"4612096","1126","1126","1126","36.869564056396484","36.869564056396484","36.869564056396484"
"4616192","1127","1127","1127","36.869564056396484","36.869564056396484","36.869564056396484"
"4620288","1128","1128","1128","36.869564056396484","36.869564056396484","36.869564056396484"
"4624384","1129","1129","1129","36.869564056396484","36.869564056396484","36.869564056396484"
"4628480","1130","1130","1130","36.869564056396484","36.869564056396484","36.869564056396484"
"4632576","1131","1131","1131","36.869564056396484","36.869564056396484","36.869564056396484"
"4636672","1132","1132","1132","36.869564056396484","36.869564056396484","36.869564056396484"
"4640768","1133","1133","1133","36.869564056396484","36.869564056396484","36.869564056396484"
"4644864","1134","1134","1134","36.869564056396484","36.869564056396484","36.869564056396484"
"4648960","1135","1135","1135","36.869564056396484","36.869564056396484","36.869564056396484"
"4653056","1136","1136","1136","36.869564056396484","36.869564056396484","36.869564056396484"
"4657152","1137","1137","1137","36.869564056396484","36.869564056396484","36.869564056396484"
"4661248","1138","1138","1138","36.869564056396484","36.869564056396484","36.869564056396484"
"4665344","1139","1139","1139","36.869564056396484","36.869564056396484","36.869564056396484"
"4669440","1140","1140","1140","36.869564056396484","36.869564056396484","36.869564056396484"
"4673536","1141","1141","1141","36.869564056396484","36.869564056396484","36.869564056396484"
"4677632","1142","1142","1142","36.869564056396484","36.869564056396484","36.869564056396484"
"4681728","1143","1143","1143","36.869564056396484","36.869564056396484","36.869564056396484"
"4685824","1144","1144","1144","36.869564056396484","36.869564056396484","36.869564056396484"
"4689920","1145","1145","1145","36.869564056396484","36.869564056396484","36.869564056396484"
"4694016","1146","1146","1146","36.869564056396484","36.869564056396484","36.869564056396484"
"4698112","1147","1147","1147","36.869564056396484","36.869564056396484","36.869564056396484"
"4702208","1148","1148","1148","36.869564056396484","36.869564056396484","36.869564056396484"
"4706304","1149","1149","1149","36.869564056396484","36.869564056396484","36.869564056396484"
"4710400","1150","1150","1150","36.869564056396484","36.869564056396484","36.869564056396484"
"4714496","1151","1151","1151","36.869564056396484","36.869564056396484","36.869564056396484"
"4718592","1152","1152","1152","36.869564056396484","36.869564056396484","36.869564056396484"
"4722688","1153","1153","1153","36.869564056396484","36.869564056396484","36.869564056396484"
"4726784","1154","1154","1154","36.869564056396484","36.869564056396484","36.869564056396484"
"4730880","1155","1155","1155","36.869564056396484","36.869564056396484","36.869564056396484"
"4734976","1156","1156","1156","36.869564056396484","36.869564056396484","36.869564056396484"
"4739072","1157","1157","1157","36.869564056396484","36.869564056396484","36.869564056396484"
"4743168","1158","1158","1158","36.869564056396484","36.869564056396484","36.869564056396484"
"4747264","1159","1159","1159","36.869564056396484","36.869564056396484","36.869564056396484"
"4751360","1160","1160","1160","36.869564056396484","36.869564056396484","36.869564056396484"
"4755456","1161","1161","1161","36.869564056396484","36.869564056396484","36.869564056396484"
"4759552","1162","1162","1162","36.869564056396484","36.869564056396484","36.869564056396484"
"4763648","1163","1163","1163","36.869564056396484","36.869564056396484","36.869564056396484"
"4767744","1164","1164","1164","36.869564056396484","36.869564056396484","36.869564056396484"
"4771840","1165","1165","1165","36.869564056396484","36.869564056396484","36.869564056396484"
"4775936","1166","1166","1166","36.869564056396484","36.869564056396484","36.869564056396484"
"4780032","1167","1167","1167","36.869564056396484","36.869564056396484","36.869564056396484"
"4784128","1168","1168","1168","36.869564056396484","36.869564056396484","36.869564056396484"
"4788224","1169","1169","1169","36.869564056396484","36.869564056396484","36.869564056396484"
"4792320","1170","1170","1170","36.869564056396484","36.869564056396484","36.869564056396484"
"4796416","1171","1171","1171","36.869564056396484","36.869564056396484","36.869564056396484"
"4800512","1172","1172","1172","36.869564056396484","36.869564056396484","36.869564056396484"
"4804608","1173","1173","1173","36.869564056396484","36.869564056396484","36.869564056396484"
"4808704","1174","1174","1174","36.869564056396484","36.869564056396484","36.869564056396484"
"4812800","1175","1175","1175","36.869564056396484","36.869564056396484","36.869564056396484"
"4816896","1176","1176","1176","36.869564056396484","36.869564056396484","36.869564056396484"
"4820992","1177","1177","1177","36.869564056396484","36.869564056396484","36.869564056396484"
"4825088","1178","1178","1178","36.869564056396484","36.869564056396484","36.869564056396484"
"4829184","1179","1179","1179","36.869564056396484","36.869564056396484","36.869564056396484"
"4833280","1180","1180","1180","36.869564056396484","36.869564056396484","36.869564056396484"
"4837376","1181","1181","1181","36.869564056396484","36.869564056396484","36.869564056396484"
"4841472","1182","1182","1182","36.869564056396484","36.869564056396484","36.869564056396484"
"4845568","1183","1183","1183","36.869564056396484","36.869564056396484","36.869564056396484"
"4849664","1184","1184","1184","36.869564056396484","36.869564056396484","36.869564056396484"
"4853760","1185","1185","1185","36.869564056396484","36.869564056396484","36.869564056396484"
"4857856","1186","1186","1186","36.869564056396484","36.869564056396484","36.869564056396484"
"4861952","1187","1187","1187","36.869564056396484","36.869564056396484","36.869564056396484"
"4866048","1188","1188","1188","36.869564056396484","36.869564056396484","36.869564056396484"
"4870144","1189","1189","1189","36.869564056396484","36.869564056396484","36.869564056396484"
"4874240","1190","1190","1190","36.869564056396484","36.869564056396484","36.869564056396484"
"4878336","1191","1191","1191","36.869564056396484","36.869564056396484","36.869564056396484"
"4882432","1192","1192","1192","36.869564056396484","36.869564056396484","36.869564056396484"
"4886528","1193","1193","1193","36.869564056396484","36.869564056396484","36.869564056396484"
"4890624","1194","1194","1194","36.869564056396484","36.869564056396484","36.869564056396484"
"4894720","1195","1195","1195","36.869564056396484","36.869564056396484","36.869564056396484"
"4898816","1196","1196","1196","36.869564056396484","36.869564056396484","36.869564056396484"
"4902912","1197","1197","1197","36.869564056396484","36.869564056396484","36.869564056396484"
"4907008","1198","1198","1198","36.869564056396484","36.869564056396484","36.869564056396484"
"4911104","1199","1199","1199","36.869564056396484","36.869564056396484","36.869564056396484"
"4915200","1200","1200","1200","36.869564056396484","36.869564056396484","36.869564056396484"
"4919296","1201","1201","1201","36.869564056396484","36.869564056396484","36.869564056396484"
"4923392","1202","1202","1202","36.869564056396484","36.869564056396484","36.869564056396484"
"4927488","1203","1203","1203","36.869564056396484","36.869564056396484","36.869564056396484"
"4931584","1204","1204","1204","36.869564056396484","36.869564056396484","36.869564056396484"
"4935680","1205","1205","1205","36.869564056396484","36.869564056396484","36.869564056396484"
"4939776","1206","1206","1206","36.869564056396484","36.869564056396484","36.869564056396484"
"4943872","1207","1207","1207","36.869564056396484","36.869564056396484","36.869564056396484"
"4947968","1208","1208","1208","36.869564056396484","36.869564056396484","36.869564056396484"
"4952064","1209","1209","1209","36.869564056396484","36.869564056396484","36.869564056396484"
"4956160","1210","1210","1210","36.869564056396484","36.869564056396484","36.869564056396484"
"4960256","1211","1211","1211","36.869564056396484","36.869564056396484","36.869564056396484"
"4964352","1212","1212","1212","36.869564056396484","36.869564056396484","36.869564056396484"
"4968448","1213","1213","1213","36.869564056396484","36.869564056396484","36.869564056396484"
"4972544","1214","1214","1214","36.869564056396484","36.869564056396484","36.869564056396484"
"4976640","1215","1215","1215","36.869564056396484","36.869564056396484","36.869564056396484"
"4980736","1216","1216","1216","36.869564056396484","36.869564056396484","36.869564056396484"
"4984832","1217","1217","1217","36.869564056396484","36.869564056396484","36.869564056396484"
"4988928","1218","1218","1218","36.869564056396484","36.869564056396484","36.869564056396484"
"4993024","1219","1219","1219","36.869564056396484","36.869564056396484","36.869564056396484"
"4997120","1220","1220","1220","38.050846099853516","38.050846099853516","38.050846099853516"
"5001216","1221","1221","1221","38.050846099853516","38.050846099853516","38.050846099853516"
"5005312","1222","1222","1222","38.050846099853516","38.050846099853516","38.050846099853516"
"5009408","1223","1223","1223","38.050846099853516","38.050846099853516","38.050846099853516"
"5013504","1224","1224","1224","38.050846099853516","38.050846099853516","38.050846099853516"
"5017600","1225","1225","1225","38.050846099853516","38.050846099853516","38.050846099853516"
"5021696","1226","1226","1226","38.050846099853516","38.050846099853516","38.050846099853516"
"5025792","1227","1227","1227","38.050846099853516","38.050846099853516","38.050846099853516"
"5029888","1228","1228","1228","38.050846099853516","38.050846099853516","38.050846099853516"
"5033984","1229","1229","1229","38.050846099853516","38.050846099853516","38.050846099853516"
"5038080","1230","1230","1230","38.050846099853516","38.050846099853516","38.050846099853516"
"5042176","1231","1231","1231","38.050846099853516","38.050846099853516","38.050846099853516"
"5046272","1232","1232","1232","38.050846099853516","38.050846099853516","38.050846099853516"
"5050368","1233","1233","1233","38.050846099853516","38.050846099853516","38.050846099853516"
"5054464","1234","1234","1234","38.050846099853516","38.050846099853516","38.050846099853516"
"5058560","1235","1235","1235","38.050846099853516","38.050846099853516","38.050846099853516"
"5062656","1236","1236","1236","38.050846099853516","38.050846099853516","38.050846099853516"
"5066752","1237","1237","1237","38.050846099853516","38.050846099853516","38.050846099853516"
"5070848","1238","1238","1238","38.050846099853516","38.050846099853516","38.050846099853516"
"5074944","1239","1239","1239","38.050846099853516","38.050846099853516","38.050846099853516"
"5079040","1240","1240","1240","38.050846099853516","38.050846099853516","38.050846099853516"
"5083136","1241","1241","1241","38.050846099853516","38.050846099853516","38.050846099853516"
"5087232","1242","1242","1242","38.050846099853516","38.050846099853516","38.050846099853516"
"5091328","1243","1243","1243","38.050846099853516","38.050846099853516","38.050846099853516"
"5095424","1244","1244","1244","38.050846099853516","38.050846099853516","38.050846099853516"
"5099520","1245","1245","1245","38.050846099853516","38.050846099853516","38.050846099853516"
"5103616","1246","1246","1246","38.050846099853516","38.050846099853516","38.050846099853516"
"5107712","1247","1247","1247","38.050846099853516","38.050846099853516","38.050846099853516"
"5111808","1248","1248","1248","38.050846099853516","38.050846099853516","38.050846099853516"
"5115904","1249","1249","1249","38.050846099853516","38.050846099853516","38.050846099853516"
"5120000","1250","1250","1250","38.050846099853516","38.050846099853516","38.050846099853516"
"5124096","1251","1251","1251","38.050846099853516","38.050846099853516","38.050846099853516"
"5128192","1252","1252","1252","38.050846099853516","38.050846099853516","38.050846099853516"
"5132288","1253","1253","1253","38.050846099853516","38.050846099853516","38.050846099853516"
"5136384","1254","1254","1254","38.050846099853516","38.050846099853516","38.050846099853516"
"5140480","1255","1255","1255","38.050846099853516","38.050846099853516","38.050846099853516"
"5144576","1256","1256","1256","38.050846099853516","38.050846099853516","38.050846099853516"
"5148672","1257","1257","1257","38.050846099853516","38.050846099853516","38.050846099853516"
"5152768","1258","1258","1258","38.050846099853516","38.050846099853516","38.050846099853516"
"5156864","1259","1259","1259","38.050846099853516","38.050846099853516","38.050846099853516"
"5160960","1260","1260","1260","38.050846099853516","38.050846099853516","38.050846099853516"
"5165056","1261","1261","1261","38.050846099853516","38.050846099853516","38.050846099853516"
"5169152","1262","1262","1262","38.050846099853516","38.050846099853516","38.050846099853516"
"5173248","1263","1263","1263","38.050846099853516","38.050846099853516","38.050846099853516"
"5177344","1264","1264","1264","38.050846099853516","38.050846099853516","38.050846099853516"
"5181440","1265","1265","1265","38.050846099853516","38.050846099853516","38.050846099853516"
"5185536","1266","1266","1266","38.050846099853516","38.050846099853516","38.050846099853516"
"5189632","1267","1267","1267","38.050846099853516","38.050846099853516","38.050846099853516"
"5193728","1268","1268","1268","38.050846099853516","38.050846099853516","38.050846099853516"
"5197824","1269","1269","1269","38.050846099853516","38.050846099853516","38.050846099853516"
"5201920","1270","1270","1270","38.050846099853516","38.050846099853516","38.050846099853516"
"5206016","1271","1271","1271","38.050846099853516","38.050846099853516","38.050846099853516"
"5210112","1272","1272","1272","38.050846099853516","38.050846099853516","38.050846099853516"
"5214208","1273","1273","1273","38.050846099853516","38.050846099853516","38.050846099853516"
"5218304","1274","1274","1274","38.050846099853516","38.050846099853516","38.050846099853516"
"5222400","1275","1275","1275","38.050846099853516","38.050846099853516","38.050846099853516"
"5226496","1276","1276","1276","38.050846099853516","38.050846099853516","38.050846099853516"
"5230592","1277","1277","1277","38.050846099853516","38.050846099853516","38.050846099853516"
"5234688","1278","1278","1278","38.050846099853516","38.050846099853516","38.050846099853516"
"5238784","1279","1279","1279","38.050846099853516","38.050846099853516","38.050846099853516"
"5242880","1280","1280","1280","38.050846099853516","38.050846099853516","38.050846099853516"
"5246976","1281","1281","1281","38.050846099853516","38.050846099853516","38.050846099853516"
"5251072","1282","1282","1282","38.050846099853516","38.050846099853516","38.050846099853516"
"5255168","1283","1283","1283","38.050846099853516","38.050846099853516","38.050846099853516"
"5259264","1284","1284","1284","38.050846099853516","38.050846099853516","38.050846099853516"
"5263360","1285","1285","1285","38.050846099853516","38.050846099853516","38.050846099853516"
"5267456","1286","1286","1286","38.050846099853516","38.050846099853516","38.050846099853516"
"5271552","1287","1287","1287","38.050846099853516","38.050846099853516","38.050846099853516"
"5275648","1288","1288","1288","38.050846099853516","38.050846099853516","38.050846099853516"
"5279744","1289","1289","1289","38.050846099853516","38.050846099853516","38.050846099853516"
"5283840","1290","1290","1290","38.050846099853516","38.050846099853516","38.050846099853516"
"5287936","1291","1291","1291","38.050846099853516","38.050846099853516","38.050846099853516"
"5292032","1292","1292","1292","38.050846099853516","38.050846099853516","38.050846099853516"
"5296128","1293","1293","1293","38.050846099853516","38.050846099853516","38.050846099853516"
"5300224","1294","1294","1294","38.050846099853516","38.050846099853516","38.050846099853516"
"5304320","1295","1295","1295","38.050846099853516","38.050846099853516","38.050846099853516"
"5308416","1296","1296","1296","38.050846099853516","38.050846099853516","38.050846099853516"
"5312512","1297","1297","1297","38.050846099853516","38.050846099853516","38.050846099853516"
"5316608","1298","1298","1298","38.050846099853516","38.050846099853516","38.050846099853516"
"5320704","1299","1299","1299","38.050846099853516","38.050846099853516","38.050846099853516"
"5324800","1300","1300","1300","38.050846099853516","38.050846099853516","38.050846099853516"
"5328896","1301","1301","1301","38.050846099853516","38.050846099853516","38.050846099853516"
"5332992","1302","1302","1302","38.050846099853516","38.050846099853516","38.050846099853516"
"5337088","1303","1303","1303","38.050846099853516","38.050846099853516","38.050846099853516"
"5341184","1304","1304","1304","38.050846099853516","38.050846099853516","38.050846099853516"
"5345280","1305","1305","1305","38.050846099853516","38.050846099853516","38.050846099853516"
"5349376","1306","1306","1306","38.050846099853516","38.050846099853516","38.050846099853516"
"5353472","1307","1307","1307","38.050846099853516","38.050846099853516","38.050846099853516"
"5357568","1308","1308","1308","38.050846099853516","38.050846099853516","38.050846099853516"
"5361664","1309","1309","1309","38.050846099853516","38.050846099853516","38.050846099853516"
"5365760","1310","1310","1310","38.050846099853516","38.050846099853516","38.050846099853516"
"5369856","1311","1311","1311","38.050846099853516","38.050846099853516","38.050846099853516"
"5373952","1312","1312","1312","38.050846099853516","38.050846099853516","38.050846099853516"
"5378048","1313","1313","1313","38.050846099853516","38.050846099853516","38.050846099853516"
"5382144","1314","1314","1314","38.050846099853516","38.050846099853516","38.050846099853516"
"5386240","1315","1315","1315","38.050846099853516","38.050846099853516","38.050846099853516"
"5390336","1316","1316","1316","38.050846099853516","38.050846099853516","38.050846099853516"
"5394432","1317","1317","1317","38.050846099853516","38.050846099853516","38.050846099853516"
"5398528","1318","1318","1318","38.050846099853516","38.050846099853516","38.050846099853516"
"5402624","1319","1319","1319","38.050846099853516","38.050846099853516","38.050846099853516"
"5406720","1320","1320","1320","38.050846099853516","38.050846099853516","38.050846099853516"
"5410816","1321","1321","1321","38.050846099853516","38.050846099853516","38.050846099853516"
"5414912","1322","1322","1322","38.050846099853516","38.050846099853516","38.050846099853516"
"5419008","1323","1323","1323","38.050846099853516","38.050846099853516","38.050846099853516"
