"env_step","Freeway-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step","Freeway-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step__MIN","Freeway-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step__MAX","Freeway-MinAtar_Transfer_From_SpaceInvaders-MinAtar - test_returned_episode_returns","Freeway-MinAtar_Transfer_From_SpaceInvaders-MinAtar - test_returned_episode_returns__MIN","Freeway-MinAtar_Transfer_From_SpaceInvaders-MinAtar - test_returned_episode_returns__MAX"
"4849664","1184","1184","1184","50.70000076293945","50.70000076293945","50.70000076293945"
"4853760","1185","1185","1185","50.70000076293945","50.70000076293945","50.70000076293945"
"4857856","1186","1186","1186","50.70000076293945","50.70000076293945","50.70000076293945"
"4861952","1187","1187","1187","50.70000076293945","50.70000076293945","50.70000076293945"
"4866048","1188","1188","1188","50.70000076293945","50.70000076293945","50.70000076293945"
"4870144","1189","1189","1189","50.70000076293945","50.70000076293945","50.70000076293945"
"4874240","1190","1190","1190","50.70000076293945","50.70000076293945","50.70000076293945"
"4878336","1191","1191","1191","50.70000076293945","50.70000076293945","50.70000076293945"
"4882432","1192","1192","1192","50.70000076293945","50.70000076293945","50.70000076293945"
"4886528","1193","1193","1193","50.70000076293945","50.70000076293945","50.70000076293945"
"4890624","1194","1194","1194","50.70000076293945","50.70000076293945","50.70000076293945"
"4894720","1195","1195","1195","50.70000076293945","50.70000076293945","50.70000076293945"
"4898816","1196","1196","1196","50.70000076293945","50.70000076293945","50.70000076293945"
"4902912","1197","1197","1197","50.70000076293945","50.70000076293945","50.70000076293945"
"4907008","1198","1198","1198","50.70000076293945","50.70000076293945","50.70000076293945"
"4911104","1199","1199","1199","50.70000076293945","50.70000076293945","50.70000076293945"
"4915200","1200","1200","1200","50.70000076293945","50.70000076293945","50.70000076293945"
"4919296","1201","1201","1201","50.70000076293945","50.70000076293945","50.70000076293945"
"4923392","1202","1202","1202","50.70000076293945","50.70000076293945","50.70000076293945"
"4927488","1203","1203","1203","50.70000076293945","50.70000076293945","50.70000076293945"
"4931584","1204","1204","1204","50.70000076293945","50.70000076293945","50.70000076293945"
"4935680","1205","1205","1205","50.70000076293945","50.70000076293945","50.70000076293945"
"4939776","1206","1206","1206","50.70000076293945","50.70000076293945","50.70000076293945"
"4943872","1207","1207","1207","50.70000076293945","50.70000076293945","50.70000076293945"
"4947968","1208","1208","1208","50.70000076293945","50.70000076293945","50.70000076293945"
"4952064","1209","1209","1209","50.70000076293945","50.70000076293945","50.70000076293945"
"4956160","1210","1210","1210","50.70000076293945","50.70000076293945","50.70000076293945"
"4960256","1211","1211","1211","50.70000076293945","50.70000076293945","50.70000076293945"
"4964352","1212","1212","1212","50.70000076293945","50.70000076293945","50.70000076293945"
"4968448","1213","1213","1213","50.70000076293945","50.70000076293945","50.70000076293945"
"4972544","1214","1214","1214","50.70000076293945","50.70000076293945","50.70000076293945"
"4976640","1215","1215","1215","50.70000076293945","50.70000076293945","50.70000076293945"
"4980736","1216","1216","1216","50.70000076293945","50.70000076293945","50.70000076293945"
"4984832","1217","1217","1217","50.70000076293945","50.70000076293945","50.70000076293945"
"4988928","1218","1218","1218","50.70000076293945","50.70000076293945","50.70000076293945"
"4993024","1219","1219","1219","50.70000076293945","50.70000076293945","50.70000076293945"
"4997120","1220","1220","1220","54.60000228881836","54.60000228881836","54.60000228881836"
"5001216","1221","1221","1221","54.60000228881836","54.60000228881836","54.60000228881836"
"5005312","1222","1222","1222","54.60000228881836","54.60000228881836","54.60000228881836"
"5009408","1223","1223","1223","54.60000228881836","54.60000228881836","54.60000228881836"
"5013504","1224","1224","1224","54.60000228881836","54.60000228881836","54.60000228881836"
"5017600","1225","1225","1225","54.60000228881836","54.60000228881836","54.60000228881836"
"5021696","1226","1226","1226","54.60000228881836","54.60000228881836","54.60000228881836"
"5025792","1227","1227","1227","54.60000228881836","54.60000228881836","54.60000228881836"
"5029888","1228","1228","1228","54.60000228881836","54.60000228881836","54.60000228881836"
"5033984","1229","1229","1229","54.60000228881836","54.60000228881836","54.60000228881836"
"5038080","1230","1230","1230","54.60000228881836","54.60000228881836","54.60000228881836"
"5042176","1231","1231","1231","54.60000228881836","54.60000228881836","54.60000228881836"
"5046272","1232","1232","1232","54.60000228881836","54.60000228881836","54.60000228881836"
"5050368","1233","1233","1233","54.60000228881836","54.60000228881836","54.60000228881836"
"5054464","1234","1234","1234","54.60000228881836","54.60000228881836","54.60000228881836"
"5058560","1235","1235","1235","54.60000228881836","54.60000228881836","54.60000228881836"
"5062656","1236","1236","1236","54.60000228881836","54.60000228881836","54.60000228881836"
"5066752","1237","1237","1237","54.60000228881836","54.60000228881836","54.60000228881836"
"5070848","1238","1238","1238","54.60000228881836","54.60000228881836","54.60000228881836"
"5074944","1239","1239","1239","54.60000228881836","54.60000228881836","54.60000228881836"
"5079040","1240","1240","1240","54.60000228881836","54.60000228881836","54.60000228881836"
"5083136","1241","1241","1241","54.60000228881836","54.60000228881836","54.60000228881836"
"5087232","1242","1242","1242","54.60000228881836","54.60000228881836","54.60000228881836"
"5091328","1243","1243","1243","54.60000228881836","54.60000228881836","54.60000228881836"
"5095424","1244","1244","1244","54.60000228881836","54.60000228881836","54.60000228881836"
"5099520","1245","1245","1245","54.60000228881836","54.60000228881836","54.60000228881836"
"5103616","1246","1246","1246","54.60000228881836","54.60000228881836","54.60000228881836"
"5107712","1247","1247","1247","54.60000228881836","54.60000228881836","54.60000228881836"
"5111808","1248","1248","1248","54.60000228881836","54.60000228881836","54.60000228881836"
"5115904","1249","1249","1249","54.60000228881836","54.60000228881836","54.60000228881836"
"5120000","1250","1250","1250","54.60000228881836","54.60000228881836","54.60000228881836"
"5124096","1251","1251","1251","54.60000228881836","54.60000228881836","54.60000228881836"
"5128192","1252","1252","1252","54.60000228881836","54.60000228881836","54.60000228881836"
"5132288","1253","1253","1253","54.60000228881836","54.60000228881836","54.60000228881836"
"5136384","1254","1254","1254","54.60000228881836","54.60000228881836","54.60000228881836"
"5140480","1255","1255","1255","54.60000228881836","54.60000228881836","54.60000228881836"
"5144576","1256","1256","1256","54.60000228881836","54.60000228881836","54.60000228881836"
"5148672","1257","1257","1257","54.60000228881836","54.60000228881836","54.60000228881836"
"5152768","1258","1258","1258","54.60000228881836","54.60000228881836","54.60000228881836"
"5156864","1259","1259","1259","54.60000228881836","54.60000228881836","54.60000228881836"
"5160960","1260","1260","1260","54.60000228881836","54.60000228881836","54.60000228881836"
"5165056","1261","1261","1261","54.60000228881836","54.60000228881836","54.60000228881836"
"5169152","1262","1262","1262","54.60000228881836","54.60000228881836","54.60000228881836"
"5173248","1263","1263","1263","54.60000228881836","54.60000228881836","54.60000228881836"
"5177344","1264","1264","1264","54.60000228881836","54.60000228881836","54.60000228881836"
"5181440","1265","1265","1265","54.60000228881836","54.60000228881836","54.60000228881836"
"5185536","1266","1266","1266","54.60000228881836","54.60000228881836","54.60000228881836"
"5189632","1267","1267","1267","54.60000228881836","54.60000228881836","54.60000228881836"
"5193728","1268","1268","1268","54.60000228881836","54.60000228881836","54.60000228881836"
"5197824","1269","1269","1269","54.60000228881836","54.60000228881836","54.60000228881836"
"5201920","1270","1270","1270","54.60000228881836","54.60000228881836","54.60000228881836"
"5206016","1271","1271","1271","54.60000228881836","54.60000228881836","54.60000228881836"
"5210112","1272","1272","1272","54.60000228881836","54.60000228881836","54.60000228881836"
"5214208","1273","1273","1273","54.60000228881836","54.60000228881836","54.60000228881836"
"5218304","1274","1274","1274","54.60000228881836","54.60000228881836","54.60000228881836"
"5222400","1275","1275","1275","54.60000228881836","54.60000228881836","54.60000228881836"
"5226496","1276","1276","1276","54.60000228881836","54.60000228881836","54.60000228881836"
"5230592","1277","1277","1277","54.60000228881836","54.60000228881836","54.60000228881836"
"5234688","1278","1278","1278","54.60000228881836","54.60000228881836","54.60000228881836"
"5238784","1279","1279","1279","54.60000228881836","54.60000228881836","54.60000228881836"
"5242880","1280","1280","1280","54.60000228881836","54.60000228881836","54.60000228881836"
"5246976","1281","1281","1281","54.60000228881836","54.60000228881836","54.60000228881836"
"5251072","1282","1282","1282","54.60000228881836","54.60000228881836","54.60000228881836"
"5255168","1283","1283","1283","54.60000228881836","54.60000228881836","54.60000228881836"
"5259264","1284","1284","1284","54.60000228881836","54.60000228881836","54.60000228881836"
"5263360","1285","1285","1285","54.60000228881836","54.60000228881836","54.60000228881836"
"5267456","1286","1286","1286","54.60000228881836","54.60000228881836","54.60000228881836"
"5271552","1287","1287","1287","54.60000228881836","54.60000228881836","54.60000228881836"
"5275648","1288","1288","1288","54.60000228881836","54.60000228881836","54.60000228881836"
"5279744","1289","1289","1289","54.60000228881836","54.60000228881836","54.60000228881836"
"5283840","1290","1290","1290","54.60000228881836","54.60000228881836","54.60000228881836"
"5287936","1291","1291","1291","54.60000228881836","54.60000228881836","54.60000228881836"
"5292032","1292","1292","1292","54.60000228881836","54.60000228881836","54.60000228881836"
"5296128","1293","1293","1293","54.60000228881836","54.60000228881836","54.60000228881836"
"5300224","1294","1294","1294","54.60000228881836","54.60000228881836","54.60000228881836"
"5304320","1295","1295","1295","54.60000228881836","54.60000228881836","54.60000228881836"
"5308416","1296","1296","1296","54.60000228881836","54.60000228881836","54.60000228881836"
"5312512","1297","1297","1297","54.60000228881836","54.60000228881836","54.60000228881836"
"5316608","1298","1298","1298","54.60000228881836","54.60000228881836","54.60000228881836"
"5320704","1299","1299","1299","54.60000228881836","54.60000228881836","54.60000228881836"
"5324800","1300","1300","1300","54.60000228881836","54.60000228881836","54.60000228881836"
"5328896","1301","1301","1301","54.60000228881836","54.60000228881836","54.60000228881836"
"5332992","1302","1302","1302","54.60000228881836","54.60000228881836","54.60000228881836"
"5337088","1303","1303","1303","54.60000228881836","54.60000228881836","54.60000228881836"
"5341184","1304","1304","1304","54.60000228881836","54.60000228881836","54.60000228881836"
"5345280","1305","1305","1305","54.60000228881836","54.60000228881836","54.60000228881836"
"5349376","1306","1306","1306","54.60000228881836","54.60000228881836","54.60000228881836"
"5353472","1307","1307","1307","54.60000228881836","54.60000228881836","54.60000228881836"
"5357568","1308","1308","1308","54.60000228881836","54.60000228881836","54.60000228881836"
"5361664","1309","1309","1309","54.60000228881836","54.60000228881836","54.60000228881836"
"5365760","1310","1310","1310","54.60000228881836","54.60000228881836","54.60000228881836"
"5369856","1311","1311","1311","54.60000228881836","54.60000228881836","54.60000228881836"
"5373952","1312","1312","1312","54.60000228881836","54.60000228881836","54.60000228881836"
"5378048","1313","1313","1313","54.60000228881836","54.60000228881836","54.60000228881836"
"5382144","1314","1314","1314","54.60000228881836","54.60000228881836","54.60000228881836"
"5386240","1315","1315","1315","54.60000228881836","54.60000228881836","54.60000228881836"
"5390336","1316","1316","1316","54.60000228881836","54.60000228881836","54.60000228881836"
"5394432","1317","1317","1317","54.60000228881836","54.60000228881836","54.60000228881836"
"5398528","1318","1318","1318","54.60000228881836","54.60000228881836","54.60000228881836"
"5402624","1319","1319","1319","54.60000228881836","54.60000228881836","54.60000228881836"
"5406720","1320","1320","1320","54.60000228881836","54.60000228881836","54.60000228881836"
"5410816","1321","1321","1321","54.60000228881836","54.60000228881836","54.60000228881836"
"5414912","1322","1322","1322","54.60000228881836","54.60000228881836","54.60000228881836"
"5419008","1323","1323","1323","54.60000228881836","54.60000228881836","54.60000228881836"
"5423104","1324","1324","1324","54.60000228881836","54.60000228881836","54.60000228881836"
"5427200","1325","1325","1325","54.60000228881836","54.60000228881836","54.60000228881836"
"5431296","1326","1326","1326","54.60000228881836","54.60000228881836","54.60000228881836"
"5435392","1327","1327","1327","54.60000228881836","54.60000228881836","54.60000228881836"
"5439488","1328","1328","1328","54.60000228881836","54.60000228881836","54.60000228881836"
"5443584","1329","1329","1329","54.60000228881836","54.60000228881836","54.60000228881836"
"5447680","1330","1330","1330","54.60000228881836","54.60000228881836","54.60000228881836"
"5451776","1331","1331","1331","54.60000228881836","54.60000228881836","54.60000228881836"
"5455872","1332","1332","1332","54.60000228881836","54.60000228881836","54.60000228881836"
"5459968","1333","1333","1333","54.60000228881836","54.60000228881836","54.60000228881836"
"5464064","1334","1334","1334","54.60000228881836","54.60000228881836","54.60000228881836"
"5468160","1335","1335","1335","54.60000228881836","54.60000228881836","54.60000228881836"
"5472256","1336","1336","1336","54.60000228881836","54.60000228881836","54.60000228881836"
"5476352","1337","1337","1337","54.60000228881836","54.60000228881836","54.60000228881836"
"5480448","1338","1338","1338","54.60000228881836","54.60000228881836","54.60000228881836"
"5484544","1339","1339","1339","54.60000228881836","54.60000228881836","54.60000228881836"
"5488640","1340","1340","1340","54.60000228881836","54.60000228881836","54.60000228881836"
"5492736","1341","1341","1341","54.60000228881836","54.60000228881836","54.60000228881836"
"5496832","1342","1342","1342","54.60000228881836","54.60000228881836","54.60000228881836"
"5500928","1343","1343","1343","54.60000228881836","54.60000228881836","54.60000228881836"
"5505024","1344","1344","1344","54.60000228881836","54.60000228881836","54.60000228881836"
"5509120","1345","1345","1345","54.60000228881836","54.60000228881836","54.60000228881836"
"5513216","1346","1346","1346","54.60000228881836","54.60000228881836","54.60000228881836"
"5517312","1347","1347","1347","54.60000228881836","54.60000228881836","54.60000228881836"
"5521408","1348","1348","1348","54.60000228881836","54.60000228881836","54.60000228881836"
"5525504","1349","1349","1349","54.60000228881836","54.60000228881836","54.60000228881836"
"5529600","1350","1350","1350","54.60000228881836","54.60000228881836","54.60000228881836"
"5533696","1351","1351","1351","54.60000228881836","54.60000228881836","54.60000228881836"
"5537792","1352","1352","1352","54.60000228881836","54.60000228881836","54.60000228881836"
"5541888","1353","1353","1353","54.60000228881836","54.60000228881836","54.60000228881836"
"5545984","1354","1354","1354","54.60000228881836","54.60000228881836","54.60000228881836"
"5550080","1355","1355","1355","54.60000228881836","54.60000228881836","54.60000228881836"
"5554176","1356","1356","1356","54.60000228881836","54.60000228881836","54.60000228881836"
"5558272","1357","1357","1357","54.60000228881836","54.60000228881836","54.60000228881836"
"5562368","1358","1358","1358","54.60000228881836","54.60000228881836","54.60000228881836"
"5566464","1359","1359","1359","54.60000228881836","54.60000228881836","54.60000228881836"
"5570560","1360","1360","1360","54.60000228881836","54.60000228881836","54.60000228881836"
"5574656","1361","1361","1361","54.60000228881836","54.60000228881836","54.60000228881836"
"5578752","1362","1362","1362","54.60000228881836","54.60000228881836","54.60000228881836"
"5582848","1363","1363","1363","54.60000228881836","54.60000228881836","54.60000228881836"
"5586944","1364","1364","1364","54.60000228881836","54.60000228881836","54.60000228881836"
"5591040","1365","1365","1365","54.60000228881836","54.60000228881836","54.60000228881836"
"5595136","1366","1366","1366","54.60000228881836","54.60000228881836","54.60000228881836"
"5599232","1367","1367","1367","54.60000228881836","54.60000228881836","54.60000228881836"
"5603328","1368","1368","1368","54.60000228881836","54.60000228881836","54.60000228881836"
"5607424","1369","1369","1369","54.60000228881836","54.60000228881836","54.60000228881836"
"5611520","1370","1370","1370","54.60000228881836","54.60000228881836","54.60000228881836"
"5615616","1371","1371","1371","54.60000228881836","54.60000228881836","54.60000228881836"
"5619712","1372","1372","1372","54.60000228881836","54.60000228881836","54.60000228881836"
"5623808","1373","1373","1373","54.60000228881836","54.60000228881836","54.60000228881836"
"5627904","1374","1374","1374","54.60000228881836","54.60000228881836","54.60000228881836"
"5632000","1375","1375","1375","54.60000228881836","54.60000228881836","54.60000228881836"
"5636096","1376","1376","1376","54.60000228881836","54.60000228881836","54.60000228881836"
"5640192","1377","1377","1377","54.60000228881836","54.60000228881836","54.60000228881836"
"5644288","1378","1378","1378","54.60000228881836","54.60000228881836","54.60000228881836"
"5648384","1379","1379","1379","54.60000228881836","54.60000228881836","54.60000228881836"
"5652480","1380","1380","1380","54.60000228881836","54.60000228881836","54.60000228881836"
"5656576","1381","1381","1381","54.60000228881836","54.60000228881836","54.60000228881836"
"5660672","1382","1382","1382","54.60000228881836","54.60000228881836","54.60000228881836"
"5664768","1383","1383","1383","54.60000228881836","54.60000228881836","54.60000228881836"
"5668864","1384","1384","1384","54.60000228881836","54.60000228881836","54.60000228881836"
"5672960","1385","1385","1385","54.60000228881836","54.60000228881836","54.60000228881836"
"5677056","1386","1386","1386","54.60000228881836","54.60000228881836","54.60000228881836"
"5681152","1387","1387","1387","54.60000228881836","54.60000228881836","54.60000228881836"
"5685248","1388","1388","1388","54.60000228881836","54.60000228881836","54.60000228881836"
"5689344","1389","1389","1389","54.60000228881836","54.60000228881836","54.60000228881836"
"5693440","1390","1390","1390","54.60000228881836","54.60000228881836","54.60000228881836"
"5697536","1391","1391","1391","54.60000228881836","54.60000228881836","54.60000228881836"
"5701632","1392","1392","1392","54.60000228881836","54.60000228881836","54.60000228881836"
"5705728","1393","1393","1393","54.60000228881836","54.60000228881836","54.60000228881836"
"5709824","1394","1394","1394","54.60000228881836","54.60000228881836","54.60000228881836"
"5713920","1395","1395","1395","54.60000228881836","54.60000228881836","54.60000228881836"
"5718016","1396","1396","1396","54.60000228881836","54.60000228881836","54.60000228881836"
"5722112","1397","1397","1397","54.60000228881836","54.60000228881836","54.60000228881836"
"5726208","1398","1398","1398","54.60000228881836","54.60000228881836","54.60000228881836"
"5730304","1399","1399","1399","54.60000228881836","54.60000228881836","54.60000228881836"
"5734400","1400","1400","1400","54.60000228881836","54.60000228881836","54.60000228881836"
"5738496","1401","1401","1401","54.60000228881836","54.60000228881836","54.60000228881836"
"5742592","1402","1402","1402","54.60000228881836","54.60000228881836","54.60000228881836"
"5746688","1403","1403","1403","54.60000228881836","54.60000228881836","54.60000228881836"
"5750784","1404","1404","1404","54.60000228881836","54.60000228881836","54.60000228881836"
"5754880","1405","1405","1405","54.60000228881836","54.60000228881836","54.60000228881836"
"5758976","1406","1406","1406","54.60000228881836","54.60000228881836","54.60000228881836"
"5763072","1407","1407","1407","54.60000228881836","54.60000228881836","54.60000228881836"
"5767168","1408","1408","1408","54.60000228881836","54.60000228881836","54.60000228881836"
"5771264","1409","1409","1409","54.60000228881836","54.60000228881836","54.60000228881836"
"5775360","1410","1410","1410","54.60000228881836","54.60000228881836","54.60000228881836"
"5779456","1411","1411","1411","54.60000228881836","54.60000228881836","54.60000228881836"
"5783552","1412","1412","1412","54.60000228881836","54.60000228881836","54.60000228881836"
"5787648","1413","1413","1413","54.60000228881836","54.60000228881836","54.60000228881836"
"5791744","1414","1414","1414","54.60000228881836","54.60000228881836","54.60000228881836"
"5795840","1415","1415","1415","54.60000228881836","54.60000228881836","54.60000228881836"
"5799936","1416","1416","1416","54.60000228881836","54.60000228881836","54.60000228881836"
"5804032","1417","1417","1417","54.60000228881836","54.60000228881836","54.60000228881836"
"5808128","1418","1418","1418","54.60000228881836","54.60000228881836","54.60000228881836"
"5812224","1419","1419","1419","54.60000228881836","54.60000228881836","54.60000228881836"
"5816320","1420","1420","1420","54.60000228881836","54.60000228881836","54.60000228881836"
"5820416","1421","1421","1421","54.60000228881836","54.60000228881836","54.60000228881836"
"5824512","1422","1422","1422","54.60000228881836","54.60000228881836","54.60000228881836"
"5828608","1423","1423","1423","54.60000228881836","54.60000228881836","54.60000228881836"
"5832704","1424","1424","1424","54.60000228881836","54.60000228881836","54.60000228881836"
"5836800","1425","1425","1425","54.60000228881836","54.60000228881836","54.60000228881836"
"5840896","1426","1426","1426","54.60000228881836","54.60000228881836","54.60000228881836"
"5844992","1427","1427","1427","54.60000228881836","54.60000228881836","54.60000228881836"
"5849088","1428","1428","1428","54.60000228881836","54.60000228881836","54.60000228881836"
"5853184","1429","1429","1429","54.60000228881836","54.60000228881836","54.60000228881836"
"5857280","1430","1430","1430","54.60000228881836","54.60000228881836","54.60000228881836"
"5861376","1431","1431","1431","54.60000228881836","54.60000228881836","54.60000228881836"
"5865472","1432","1432","1432","54.60000228881836","54.60000228881836","54.60000228881836"
"5869568","1433","1433","1433","54.60000228881836","54.60000228881836","54.60000228881836"
"5873664","1434","1434","1434","54.60000228881836","54.60000228881836","54.60000228881836"
"5877760","1435","1435","1435","54.60000228881836","54.60000228881836","54.60000228881836"
"5881856","1436","1436","1436","54.60000228881836","54.60000228881836","54.60000228881836"
"5885952","1437","1437","1437","54.60000228881836","54.60000228881836","54.60000228881836"
"5890048","1438","1438","1438","54.60000228881836","54.60000228881836","54.60000228881836"
"5894144","1439","1439","1439","54.60000228881836","54.60000228881836","54.60000228881836"
"5898240","1440","1440","1440","54.60000228881836","54.60000228881836","54.60000228881836"
"5902336","1441","1441","1441","54.60000228881836","54.60000228881836","54.60000228881836"
"5906432","1442","1442","1442","54.60000228881836","54.60000228881836","54.60000228881836"
"5910528","1443","1443","1443","54.60000228881836","54.60000228881836","54.60000228881836"
"5914624","1444","1444","1444","54.60000228881836","54.60000228881836","54.60000228881836"
"5918720","1445","1445","1445","54.60000228881836","54.60000228881836","54.60000228881836"
"5922816","1446","1446","1446","54.60000228881836","54.60000228881836","54.60000228881836"
"5926912","1447","1447","1447","54.60000228881836","54.60000228881836","54.60000228881836"
"5931008","1448","1448","1448","54.60000228881836","54.60000228881836","54.60000228881836"
"5935104","1449","1449","1449","54.60000228881836","54.60000228881836","54.60000228881836"
"5939200","1450","1450","1450","54.60000228881836","54.60000228881836","54.60000228881836"
"5943296","1451","1451","1451","54.60000228881836","54.60000228881836","54.60000228881836"
"5947392","1452","1452","1452","54.60000228881836","54.60000228881836","54.60000228881836"
"5951488","1453","1453","1453","54.60000228881836","54.60000228881836","54.60000228881836"
"5955584","1454","1454","1454","54.60000228881836","54.60000228881836","54.60000228881836"
"5959680","1455","1455","1455","54.60000228881836","54.60000228881836","54.60000228881836"
"5963776","1456","1456","1456","54.60000228881836","54.60000228881836","54.60000228881836"
"5967872","1457","1457","1457","54.60000228881836","54.60000228881836","54.60000228881836"
"5971968","1458","1458","1458","54.60000228881836","54.60000228881836","54.60000228881836"
"5976064","1459","1459","1459","54.60000228881836","54.60000228881836","54.60000228881836"
"5980160","1460","1460","1460","54.60000228881836","54.60000228881836","54.60000228881836"
"5984256","1461","1461","1461","54.60000228881836","54.60000228881836","54.60000228881836"
"5988352","1462","1462","1462","54.60000228881836","54.60000228881836","54.60000228881836"
"5992448","1463","1463","1463","54.60000228881836","54.60000228881836","54.60000228881836"
"5996544","1464","1464","1464","59.70000076293945","59.70000076293945","59.70000076293945"
"6000640","1465","1465","1465","59.70000076293945","59.70000076293945","59.70000076293945"
"6004736","1466","1466","1466","59.70000076293945","59.70000076293945","59.70000076293945"
"6008832","1467","1467","1467","59.70000076293945","59.70000076293945","59.70000076293945"
"6012928","1468","1468","1468","59.70000076293945","59.70000076293945","59.70000076293945"
"6017024","1469","1469","1469","59.70000076293945","59.70000076293945","59.70000076293945"
"6021120","1470","1470","1470","59.70000076293945","59.70000076293945","59.70000076293945"
"6025216","1471","1471","1471","59.70000076293945","59.70000076293945","59.70000076293945"
"6029312","1472","1472","1472","59.70000076293945","59.70000076293945","59.70000076293945"
"6033408","1473","1473","1473","59.70000076293945","59.70000076293945","59.70000076293945"
"6037504","1474","1474","1474","59.70000076293945","59.70000076293945","59.70000076293945"
"6041600","1475","1475","1475","59.70000076293945","59.70000076293945","59.70000076293945"
"6045696","1476","1476","1476","59.70000076293945","59.70000076293945","59.70000076293945"
"6049792","1477","1477","1477","59.70000076293945","59.70000076293945","59.70000076293945"
"6053888","1478","1478","1478","59.70000076293945","59.70000076293945","59.70000076293945"
"6057984","1479","1479","1479","59.70000076293945","59.70000076293945","59.70000076293945"
"6062080","1480","1480","1480","59.70000076293945","59.70000076293945","59.70000076293945"
"6066176","1481","1481","1481","59.70000076293945","59.70000076293945","59.70000076293945"
"6070272","1482","1482","1482","59.70000076293945","59.70000076293945","59.70000076293945"
"6074368","1483","1483","1483","59.70000076293945","59.70000076293945","59.70000076293945"
"6078464","1484","1484","1484","59.70000076293945","59.70000076293945","59.70000076293945"
"6082560","1485","1485","1485","59.70000076293945","59.70000076293945","59.70000076293945"
"6086656","1486","1486","1486","59.70000076293945","59.70000076293945","59.70000076293945"
"6090752","1487","1487","1487","59.70000076293945","59.70000076293945","59.70000076293945"
"6094848","1488","1488","1488","59.70000076293945","59.70000076293945","59.70000076293945"
"6098944","1489","1489","1489","59.70000076293945","59.70000076293945","59.70000076293945"
"6103040","1490","1490","1490","59.70000076293945","59.70000076293945","59.70000076293945"
"6107136","1491","1491","1491","59.70000076293945","59.70000076293945","59.70000076293945"
"6111232","1492","1492","1492","59.70000076293945","59.70000076293945","59.70000076293945"
"6115328","1493","1493","1493","59.70000076293945","59.70000076293945","59.70000076293945"
"6119424","1494","1494","1494","59.70000076293945","59.70000076293945","59.70000076293945"
"6123520","1495","1495","1495","59.70000076293945","59.70000076293945","59.70000076293945"
"6127616","1496","1496","1496","59.70000076293945","59.70000076293945","59.70000076293945"
"6131712","1497","1497","1497","59.70000076293945","59.70000076293945","59.70000076293945"
"6135808","1498","1498","1498","59.70000076293945","59.70000076293945","59.70000076293945"
"6139904","1499","1499","1499","59.70000076293945","59.70000076293945","59.70000076293945"
"6144000","1500","1500","1500","59.70000076293945","59.70000076293945","59.70000076293945"
"6148096","1501","1501","1501","59.70000076293945","59.70000076293945","59.70000076293945"
"6152192","1502","1502","1502","59.70000076293945","59.70000076293945","59.70000076293945"
"6156288","1503","1503","1503","59.70000076293945","59.70000076293945","59.70000076293945"
"6160384","1504","1504","1504","59.70000076293945","59.70000076293945","59.70000076293945"
"6164480","1505","1505","1505","59.70000076293945","59.70000076293945","59.70000076293945"
"6168576","1506","1506","1506","59.70000076293945","59.70000076293945","59.70000076293945"
"6172672","1507","1507","1507","59.70000076293945","59.70000076293945","59.70000076293945"
"6176768","1508","1508","1508","59.70000076293945","59.70000076293945","59.70000076293945"
"6180864","1509","1509","1509","59.70000076293945","59.70000076293945","59.70000076293945"
"6184960","1510","1510","1510","59.70000076293945","59.70000076293945","59.70000076293945"
"6189056","1511","1511","1511","59.70000076293945","59.70000076293945","59.70000076293945"
"6193152","1512","1512","1512","59.70000076293945","59.70000076293945","59.70000076293945"
"6197248","1513","1513","1513","59.70000076293945","59.70000076293945","59.70000076293945"
"6201344","1514","1514","1514","59.70000076293945","59.70000076293945","59.70000076293945"
"6205440","1515","1515","1515","59.70000076293945","59.70000076293945","59.70000076293945"
"6209536","1516","1516","1516","59.70000076293945","59.70000076293945","59.70000076293945"
"6213632","1517","1517","1517","59.70000076293945","59.70000076293945","59.70000076293945"
"6217728","1518","1518","1518","59.70000076293945","59.70000076293945","59.70000076293945"
"6221824","1519","1519","1519","59.70000076293945","59.70000076293945","59.70000076293945"
"6225920","1520","1520","1520","59.70000076293945","59.70000076293945","59.70000076293945"
"6230016","1521","1521","1521","59.70000076293945","59.70000076293945","59.70000076293945"
"6234112","1522","1522","1522","59.70000076293945","59.70000076293945","59.70000076293945"
"6238208","1523","1523","1523","59.70000076293945","59.70000076293945","59.70000076293945"
"6242304","1524","1524","1524","59.70000076293945","59.70000076293945","59.70000076293945"
"6246400","1525","1525","1525","59.70000076293945","59.70000076293945","59.70000076293945"
"6250496","1526","1526","1526","59.70000076293945","59.70000076293945","59.70000076293945"
"6254592","1527","1527","1527","59.70000076293945","59.70000076293945","59.70000076293945"
"6258688","1528","1528","1528","59.70000076293945","59.70000076293945","59.70000076293945"
"6262784","1529","1529","1529","59.70000076293945","59.70000076293945","59.70000076293945"
"6266880","1530","1530","1530","59.70000076293945","59.70000076293945","59.70000076293945"
"6270976","1531","1531","1531","59.70000076293945","59.70000076293945","59.70000076293945"
"6275072","1532","1532","1532","59.70000076293945","59.70000076293945","59.70000076293945"
"6279168","1533","1533","1533","59.70000076293945","59.70000076293945","59.70000076293945"
"6283264","1534","1534","1534","59.70000076293945","59.70000076293945","59.70000076293945"
"6287360","1535","1535","1535","59.70000076293945","59.70000076293945","59.70000076293945"
