"env_step","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - _step","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - _step__MIN","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - _step__MAX","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MIN","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MAX"
"368640","90","90","90","5.943359375","5.943359375","5.943359375"
"372736","91","91","91","5.532470703125","5.532470703125","5.532470703125"
"376832","92","92","92","5.29736328125","5.29736328125","5.29736328125"
"380928","93","93","93","5.623046875","5.623046875","5.623046875"
"385024","94","94","94","5.593994140625","5.593994140625","5.593994140625"
"389120","95","95","95","5.333251953125","5.333251953125","5.333251953125"
"393216","96","96","96","5.228271484375","5.228271484375","5.228271484375"
"397312","97","97","97","5.671630859375","5.671630859375","5.671630859375"
"401408","98","98","98","6.145263671875","6.145263671875","6.145263671875"
"405504","99","99","99","6.014892578125","6.014892578125","6.014892578125"
"409600","100","100","100","5.932861328125","5.932861328125","5.932861328125"
"413696","101","101","101","5.506591796875","5.506591796875","5.506591796875"
"417792","102","102","102","5.713623046875","5.713623046875","5.713623046875"
"421888","103","103","103","5.6826171875","5.6826171875","5.6826171875"
"425984","104","104","104","5.677734375","5.677734375","5.677734375"
"430080","105","105","105","6.159912109375","6.159912109375","6.159912109375"
"434176","106","106","106","6.494384765625","6.494384765625","6.494384765625"
"438272","107","107","107","6.65673828125","6.65673828125","6.65673828125"
"442368","108","108","108","6.89501953125","6.89501953125","6.89501953125"
"446464","109","109","109","6.653076171875","6.653076171875","6.653076171875"
"450560","110","110","110","6.645263671875","6.645263671875","6.645263671875"
"454656","111","111","111","6.18505859375","6.18505859375","6.18505859375"
"458752","112","112","112","5.54931640625","5.54931640625","5.54931640625"
"462848","113","113","113","5.5810546875","5.5810546875","5.5810546875"
"466944","114","114","114","6.040283203125","6.040283203125","6.040283203125"
"471040","115","115","115","6.204345703125","6.204345703125","6.204345703125"
"475136","116","116","116","5.9560546875","5.9560546875","5.9560546875"
"479232","117","117","117","6.02587890625","6.02587890625","6.02587890625"
"483328","118","118","118","6.3212890625","6.3212890625","6.3212890625"
"487424","119","119","119","6.63916015625","6.63916015625","6.63916015625"
"491520","120","120","120","6.300537109375","6.300537109375","6.300537109375"
"495616","121","121","121","6.368408203125","6.368408203125","6.368408203125"
"499712","122","122","122","6.0810546875","6.0810546875","6.0810546875"
"503808","123","123","123","5.827880859375","5.827880859375","5.827880859375"
"507904","124","124","124","5.9853515625","5.9853515625","5.9853515625"
"512000","125","125","125","6.831787109375","6.831787109375","6.831787109375"
"516096","126","126","126","6.381103515625","6.381103515625","6.381103515625"
"520192","127","127","127","5.65380859375","5.65380859375","5.65380859375"
"524288","128","128","128","5.566650390625","5.566650390625","5.566650390625"
"528384","129","129","129","6.303466796875","6.303466796875","6.303466796875"
"532480","130","130","130","6.935791015625","6.935791015625","6.935791015625"
"536576","131","131","131","6.414306640625","6.414306640625","6.414306640625"
"540672","132","132","132","6.26416015625","6.26416015625","6.26416015625"
"544768","133","133","133","6.077880859375","6.077880859375","6.077880859375"
"548864","134","134","134","6.26318359375","6.26318359375","6.26318359375"
"552960","135","135","135","6.298828125","6.298828125","6.298828125"
"557056","136","136","136","5.81689453125","5.81689453125","5.81689453125"
"561152","137","137","137","6.206787109375","6.206787109375","6.206787109375"
"565248","138","138","138","6.3583984375","6.3583984375","6.3583984375"
"569344","139","139","139","5.93798828125","5.93798828125","5.93798828125"
"573440","140","140","140","5.89599609375","5.89599609375","5.89599609375"
"577536","141","141","141","6.30224609375","6.30224609375","6.30224609375"
"581632","142","142","142","6.83984375","6.83984375","6.83984375"
"585728","143","143","143","6.794189453125","6.794189453125","6.794189453125"
"589824","144","144","144","6.52099609375","6.52099609375","6.52099609375"
"593920","145","145","145","6.52783203125","6.52783203125","6.52783203125"
"598016","146","146","146","6.730224609375","6.730224609375","6.730224609375"
"602112","147","147","147","6.951171875","6.951171875","6.951171875"
"606208","148","148","148","7.35302734375","7.35302734375","7.35302734375"
"610304","149","149","149","7.231689453125","7.231689453125","7.231689453125"
"614400","150","150","150","6.9296875","6.9296875","6.9296875"
"618496","151","151","151","7.424072265625","7.424072265625","7.424072265625"
"622592","152","152","152","7.752197265625","7.752197265625","7.752197265625"
"626688","153","153","153","7.843505859375","7.843505859375","7.843505859375"
"630784","154","154","154","7.749755859375","7.749755859375","7.749755859375"
"634880","155","155","155","7.2705078125","7.2705078125","7.2705078125"
"638976","156","156","156","7.06005859375","7.06005859375","7.06005859375"
"643072","157","157","157","6.902099609375","6.902099609375","6.902099609375"
"647168","158","158","158","7.19189453125","7.19189453125","7.19189453125"
"651264","159","159","159","7.08544921875","7.08544921875","7.08544921875"
"655360","160","160","160","7.076904296875","7.076904296875","7.076904296875"
"659456","161","161","161","6.842529296875","6.842529296875","6.842529296875"
"663552","162","162","162","7.10205078125","7.10205078125","7.10205078125"
"667648","163","163","163","7.452880859375","7.452880859375","7.452880859375"
"671744","164","164","164","7.28759765625","7.28759765625","7.28759765625"
"675840","165","165","165","7.23486328125","7.23486328125","7.23486328125"
"679936","166","166","166","7.798095703125","7.798095703125","7.798095703125"
"684032","167","167","167","8.58642578125","8.58642578125","8.58642578125"
"688128","168","168","168","8.34521484375","8.34521484375","8.34521484375"
"692224","169","169","169","8.489501953125","8.489501953125","8.489501953125"
"696320","170","170","170","8.49169921875","8.49169921875","8.49169921875"
"700416","171","171","171","8.54248046875","8.54248046875","8.54248046875"
"704512","172","172","172","8.785888671875","8.785888671875","8.785888671875"
"708608","173","173","173","8.395263671875","8.395263671875","8.395263671875"
"712704","174","174","174","7.8173828125","7.8173828125","7.8173828125"
"716800","175","175","175","7.695556640625","7.695556640625","7.695556640625"
"720896","176","176","176","7.654296875","7.654296875","7.654296875"
"724992","177","177","177","7.620361328125","7.620361328125","7.620361328125"
"729088","178","178","178","7.723388671875","7.723388671875","7.723388671875"
"733184","179","179","179","7.731689453125","7.731689453125","7.731689453125"
"737280","180","180","180","8.027587890625","8.027587890625","8.027587890625"
"741376","181","181","181","7.398193359375","7.398193359375","7.398193359375"
"745472","182","182","182","7.318115234375","7.318115234375","7.318115234375"
"749568","183","183","183","7.759765625","7.759765625","7.759765625"
"753664","184","184","184","8.224609375","8.224609375","8.224609375"
"757760","185","185","185","8.3095703125","8.3095703125","8.3095703125"
"761856","186","186","186","8.5048828125","8.5048828125","8.5048828125"
"765952","187","187","187","8.47900390625","8.47900390625","8.47900390625"
"770048","188","188","188","9.35400390625","9.35400390625","9.35400390625"
"774144","189","189","189","9.391357421875","9.391357421875","9.391357421875"
"778240","190","190","190","9.365966796875","9.365966796875","9.365966796875"
"782336","191","191","191","9.039306640625","9.039306640625","9.039306640625"
"786432","192","192","192","8.5224609375","8.5224609375","8.5224609375"
"790528","193","193","193","8.52392578125","8.52392578125","8.52392578125"
"794624","194","194","194","8.64794921875","8.64794921875","8.64794921875"
"798720","195","195","195","8.741455078125","8.741455078125","8.741455078125"
"802816","196","196","196","8.21240234375","8.21240234375","8.21240234375"
"806912","197","197","197","8.10595703125","8.10595703125","8.10595703125"
"811008","198","198","198","8.680908203125","8.680908203125","8.680908203125"
"815104","199","199","199","8.89990234375","8.89990234375","8.89990234375"
"819200","200","200","200","8.75537109375","8.75537109375","8.75537109375"
"823296","201","201","201","8.631591796875","8.631591796875","8.631591796875"
"827392","202","202","202","8.830078125","8.830078125","8.830078125"
"831488","203","203","203","8.9521484375","8.9521484375","8.9521484375"
"835584","204","204","204","8.84423828125","8.84423828125","8.84423828125"
"839680","205","205","205","8.9111328125","8.9111328125","8.9111328125"
"843776","206","206","206","8.649169921875","8.649169921875","8.649169921875"
"847872","207","207","207","8.720458984375","8.720458984375","8.720458984375"
"851968","208","208","208","9.044677734375","9.044677734375","9.044677734375"
"856064","209","209","209","9.664306640625","9.664306640625","9.664306640625"
"860160","210","210","210","10.21923828125","10.21923828125","10.21923828125"
"864256","211","211","211","10.373291015625","10.373291015625","10.373291015625"
"868352","212","212","212","10.565673828125","10.565673828125","10.565673828125"
"872448","213","213","213","10.18603515625","10.18603515625","10.18603515625"
"876544","214","214","214","10.10693359375","10.10693359375","10.10693359375"
"880640","215","215","215","10.58984375","10.58984375","10.58984375"
"884736","216","216","216","10.197021484375","10.197021484375","10.197021484375"
"888832","217","217","217","10.04736328125","10.04736328125","10.04736328125"
"892928","218","218","218","10.036865234375","10.036865234375","10.036865234375"
"897024","219","219","219","10.215576171875","10.215576171875","10.215576171875"
"901120","220","220","220","9.925537109375","9.925537109375","9.925537109375"
"905216","221","221","221","9.517822265625","9.517822265625","9.517822265625"
"909312","222","222","222","9.408203125","9.408203125","9.408203125"
"913408","223","223","223","9.150390625","9.150390625","9.150390625"
"917504","224","224","224","9.0185546875","9.0185546875","9.0185546875"
"921600","225","225","225","9.0458984375","9.0458984375","9.0458984375"
"925696","226","226","226","9.367431640625","9.367431640625","9.367431640625"
"929792","227","227","227","9.7568359375","9.7568359375","9.7568359375"
"933888","228","228","228","10.369384765625","10.369384765625","10.369384765625"
"937984","229","229","229","10.262451171875","10.262451171875","10.262451171875"
"942080","230","230","230","10.4052734375","10.4052734375","10.4052734375"
"946176","231","231","231","10.584716796875","10.584716796875","10.584716796875"
"950272","232","232","232","10.904052734375","10.904052734375","10.904052734375"
"954368","233","233","233","11.304443359375","11.304443359375","11.304443359375"
"958464","234","234","234","10.86962890625","10.86962890625","10.86962890625"
"962560","235","235","235","10.700927734375","10.700927734375","10.700927734375"
"966656","236","236","236","10.905029296875","10.905029296875","10.905029296875"
"970752","237","237","237","11.604736328125","11.604736328125","11.604736328125"
"974848","238","238","238","11.7783203125","11.7783203125","11.7783203125"
"978944","239","239","239","12.17138671875","12.17138671875","12.17138671875"
"983040","240","240","240","12.3212890625","12.3212890625","12.3212890625"
"987136","241","241","241","12.061767578125","12.061767578125","12.061767578125"
"991232","242","242","242","11.927734375","11.927734375","11.927734375"
"995328","243","243","243","12.0146484375","12.0146484375","12.0146484375"
"999424","244","244","244","11.459716796875","11.459716796875","11.459716796875"
"1003520","245","245","245","10.943603515625","10.943603515625","10.943603515625"
"1007616","246","246","246","10.802978515625","10.802978515625","10.802978515625"
"1011712","247","247","247","10.98095703125","10.98095703125","10.98095703125"
"1015808","248","248","248","11.3916015625","11.3916015625","11.3916015625"
"1019904","249","249","249","12.049560546875","12.049560546875","12.049560546875"
"1024000","250","250","250","12.989013671875","12.989013671875","12.989013671875"
"1028096","251","251","251","13.313232421875","13.313232421875","13.313232421875"
"1032192","252","252","252","13.127197265625","13.127197265625","13.127197265625"
"1036288","253","253","253","12.831787109375","12.831787109375","12.831787109375"
"1040384","254","254","254","12.275634765625","12.275634765625","12.275634765625"
"1044480","255","255","255","12.432861328125","12.432861328125","12.432861328125"
"1048576","256","256","256","12.146484375","12.146484375","12.146484375"
"1052672","257","257","257","11.81298828125","11.81298828125","11.81298828125"
"1056768","258","258","258","11.430908203125","11.430908203125","11.430908203125"
"1060864","259","259","259","11.704345703125","11.704345703125","11.704345703125"
"1064960","260","260","260","12.237548828125","12.237548828125","12.237548828125"
"1069056","261","261","261","13.08740234375","13.08740234375","13.08740234375"
"1073152","262","262","262","13.122802734375","13.122802734375","13.122802734375"
"1077248","263","263","263","13.2822265625","13.2822265625","13.2822265625"
"1081344","264","264","264","12.405029296875","12.405029296875","12.405029296875"
"1085440","265","265","265","11.36376953125","11.36376953125","11.36376953125"
"1089536","266","266","266","11.3916015625","11.3916015625","11.3916015625"
"1093632","267","267","267","11.763671875","11.763671875","11.763671875"
"1097728","268","268","268","11.520751953125","11.520751953125","11.520751953125"
"1101824","269","269","269","12.0234375","12.0234375","12.0234375"
"1105920","270","270","270","12.244384765625","12.244384765625","12.244384765625"
"1110016","271","271","271","12.358154296875","12.358154296875","12.358154296875"
"1114112","272","272","272","12.368896484375","12.368896484375","12.368896484375"
"1118208","273","273","273","12.585693359375","12.585693359375","12.585693359375"
"1122304","274","274","274","13.1396484375","13.1396484375","13.1396484375"
"1126400","275","275","275","12.885498046875","12.885498046875","12.885498046875"
"1130496","276","276","276","12.77197265625","12.77197265625","12.77197265625"
"1134592","277","277","277","12.5859375","12.5859375","12.5859375"
"1138688","278","278","278","12.82080078125","12.82080078125","12.82080078125"
"1142784","279","279","279","12.63916015625","12.63916015625","12.63916015625"
"1146880","280","280","280","12.0419921875","12.0419921875","12.0419921875"
"1150976","281","281","281","12.18212890625","12.18212890625","12.18212890625"
"1155072","282","282","282","12.73681640625","12.73681640625","12.73681640625"
"1159168","283","283","283","12.90771484375","12.90771484375","12.90771484375"
"1163264","284","284","284","13.69091796875","13.69091796875","13.69091796875"
"1167360","285","285","285","14.068115234375","14.068115234375","14.068115234375"
"1171456","286","286","286","14.048095703125","14.048095703125","14.048095703125"
"1175552","287","287","287","13.718994140625","13.718994140625","13.718994140625"
"1179648","288","288","288","13.072998046875","13.072998046875","13.072998046875"
"1183744","289","289","289","12.9423828125","12.9423828125","12.9423828125"
"1187840","290","290","290","12.77490234375","12.77490234375","12.77490234375"
"1191936","291","291","291","12.761474609375","12.761474609375","12.761474609375"
"1196032","292","292","292","12.523681640625","12.523681640625","12.523681640625"
"1200128","293","293","293","12.65869140625","12.65869140625","12.65869140625"
"1204224","294","294","294","13.0634765625","13.0634765625","13.0634765625"
"1208320","295","295","295","13.26416015625","13.26416015625","13.26416015625"
"1212416","296","296","296","13.015380859375","13.015380859375","13.015380859375"
"1216512","297","297","297","13.318603515625","13.318603515625","13.318603515625"
"1220608","298","298","298","13.683837890625","13.683837890625","13.683837890625"
"1224704","299","299","299","13.40771484375","13.40771484375","13.40771484375"
"1228800","300","300","300","13.2333984375","13.2333984375","13.2333984375"
"1232896","301","301","301","13.66259765625","13.66259765625","13.66259765625"
"1236992","302","302","302","13.357421875","13.357421875","13.357421875"
"1241088","303","303","303","13.386962890625","13.386962890625","13.386962890625"
"1245184","304","304","304","13.119140625","13.119140625","13.119140625"
"1249280","305","305","305","12.97412109375","12.97412109375","12.97412109375"
"1253376","306","306","306","12.72509765625","12.72509765625","12.72509765625"
"1257472","307","307","307","12.978271484375","12.978271484375","12.978271484375"
"1261568","308","308","308","13.423095703125","13.423095703125","13.423095703125"
"1265664","309","309","309","13.724609375","13.724609375","13.724609375"
"1269760","310","310","310","13.736083984375","13.736083984375","13.736083984375"
"1273856","311","311","311","13.164306640625","13.164306640625","13.164306640625"
"1277952","312","312","312","13.375244140625","13.375244140625","13.375244140625"
"1282048","313","313","313","13.783935546875","13.783935546875","13.783935546875"
"1286144","314","314","314","13.9697265625","13.9697265625","13.9697265625"
"1290240","315","315","315","14.0009765625","14.0009765625","14.0009765625"
"1294336","316","316","316","14.318603515625","14.318603515625","14.318603515625"
"1298432","317","317","317","14.529296875","14.529296875","14.529296875"
"1302528","318","318","318","14.41845703125","14.41845703125","14.41845703125"
"1306624","319","319","319","14.694091796875","14.694091796875","14.694091796875"
"1310720","320","320","320","15.17138671875","15.17138671875","15.17138671875"
"1314816","321","321","321","15.26513671875","15.26513671875","15.26513671875"
"1318912","322","322","322","15.3037109375","15.3037109375","15.3037109375"
"1323008","323","323","323","14.77783203125","14.77783203125","14.77783203125"
"1327104","324","324","324","14.33544921875","14.33544921875","14.33544921875"
"1331200","325","325","325","14.798828125","14.798828125","14.798828125"
"1335296","326","326","326","15.030029296875","15.030029296875","15.030029296875"
"1339392","327","327","327","14.225341796875","14.225341796875","14.225341796875"
"1343488","328","328","328","14.6845703125","14.6845703125","14.6845703125"
"1347584","329","329","329","15.389404296875","15.389404296875","15.389404296875"
"1351680","330","330","330","15.544677734375","15.544677734375","15.544677734375"
"1355776","331","331","331","15.732666015625","15.732666015625","15.732666015625"
"1359872","332","332","332","15.864013671875","15.864013671875","15.864013671875"
"1363968","333","333","333","15.38037109375","15.38037109375","15.38037109375"
"1368064","334","334","334","15.6865234375","15.6865234375","15.6865234375"
"1372160","335","335","335","15.77001953125","15.77001953125","15.77001953125"
"1376256","336","336","336","16.154541015625","16.154541015625","16.154541015625"
"1380352","337","337","337","16.530517578125","16.530517578125","16.530517578125"
"1384448","338","338","338","16.468017578125","16.468017578125","16.468017578125"
"1388544","339","339","339","15.95654296875","15.95654296875","15.95654296875"
"1392640","340","340","340","15.864990234375","15.864990234375","15.864990234375"
"1396736","341","341","341","16.0810546875","16.0810546875","16.0810546875"
"1400832","342","342","342","16.506103515625","16.506103515625","16.506103515625"
"1404928","343","343","343","16.135986328125","16.135986328125","16.135986328125"
"1409024","344","344","344","15.613525390625","15.613525390625","15.613525390625"
"1413120","345","345","345","15.75146484375","15.75146484375","15.75146484375"
"1417216","346","346","346","15.570068359375","15.570068359375","15.570068359375"
"1421312","347","347","347","15.210693359375","15.210693359375","15.210693359375"
"1425408","348","348","348","14.865966796875","14.865966796875","14.865966796875"
"1429504","349","349","349","14.619873046875","14.619873046875","14.619873046875"
"1433600","350","350","350","15.251220703125","15.251220703125","15.251220703125"
"1437696","351","351","351","15.57373046875","15.57373046875","15.57373046875"
"1441792","352","352","352","15.460205078125","15.460205078125","15.460205078125"
"1445888","353","353","353","15.167724609375","15.167724609375","15.167724609375"
"1449984","354","354","354","15.099853515625","15.099853515625","15.099853515625"
"1454080","355","355","355","15.750732421875","15.750732421875","15.750732421875"
"1458176","356","356","356","16.76806640625","16.76806640625","16.76806640625"
"1462272","357","357","357","17.50634765625","17.50634765625","17.50634765625"
"1466368","358","358","358","17.224853515625","17.224853515625","17.224853515625"
"1470464","359","359","359","17.32958984375","17.32958984375","17.32958984375"
"1474560","360","360","360","17.21484375","17.21484375","17.21484375"
"1478656","361","361","361","17.071044921875","17.071044921875","17.071044921875"
"1482752","362","362","362","17.66650390625","17.66650390625","17.66650390625"
"1486848","363","363","363","17.622802734375","17.622802734375","17.622802734375"
"1490944","364","364","364","17.267578125","17.267578125","17.267578125"
"1495040","365","365","365","17.076904296875","17.076904296875","17.076904296875"
"1499136","366","366","366","17.07763671875","17.07763671875","17.07763671875"
"1503232","367","367","367","17.163330078125","17.163330078125","17.163330078125"
"1507328","368","368","368","16.689208984375","16.689208984375","16.689208984375"
"1511424","369","369","369","16.7919921875","16.7919921875","16.7919921875"
"1515520","370","370","370","16.61865234375","16.61865234375","16.61865234375"
"1519616","371","371","371","17.122802734375","17.122802734375","17.122802734375"
"1523712","372","372","372","17.178955078125","17.178955078125","17.178955078125"
"1527808","373","373","373","17.404541015625","17.404541015625","17.404541015625"
"1531904","374","374","374","17.134033203125","17.134033203125","17.134033203125"
"1536000","375","375","375","17.47802734375","17.47802734375","17.47802734375"
"1540096","376","376","376","17.8427734375","17.8427734375","17.8427734375"
"1544192","377","377","377","18.12744140625","18.12744140625","18.12744140625"
"1548288","378","378","378","18.211669921875","18.211669921875","18.211669921875"
"1552384","379","379","379","18.130615234375","18.130615234375","18.130615234375"
"1556480","380","380","380","18.333984375","18.333984375","18.333984375"
"1560576","381","381","381","18.9423828125","18.9423828125","18.9423828125"
"1564672","382","382","382","19.131591796875","19.131591796875","19.131591796875"
"1568768","383","383","383","18.948486328125","18.948486328125","18.948486328125"
"1572864","384","384","384","18.271728515625","18.271728515625","18.271728515625"
"1576960","385","385","385","17.989501953125","17.989501953125","17.989501953125"
"1581056","386","386","386","18.153564453125","18.153564453125","18.153564453125"
"1585152","387","387","387","17.9189453125","17.9189453125","17.9189453125"
"1589248","388","388","388","17.918212890625","17.918212890625","17.918212890625"
"1593344","389","389","389","17.73095703125","17.73095703125","17.73095703125"
"1597440","390","390","390","17.0712890625","17.0712890625","17.0712890625"
"1601536","391","391","391","16.108642578125","16.108642578125","16.108642578125"
"1605632","392","392","392","16.249755859375","16.249755859375","16.249755859375"
"1609728","393","393","393","16.981201171875","16.981201171875","16.981201171875"
"1613824","394","394","394","17.20849609375","17.20849609375","17.20849609375"
"1617920","395","395","395","17.45068359375","17.45068359375","17.45068359375"
"1622016","396","396","396","17.9599609375","17.9599609375","17.9599609375"
"1626112","397","397","397","18.424560546875","18.424560546875","18.424560546875"
"1630208","398","398","398","18.475830078125","18.475830078125","18.475830078125"
"1634304","399","399","399","18.5927734375","18.5927734375","18.5927734375"
"1638400","400","400","400","18.215087890625","18.215087890625","18.215087890625"
"1642496","401","401","401","18.391845703125","18.391845703125","18.391845703125"
"1646592","402","402","402","18.865966796875","18.865966796875","18.865966796875"
"1650688","403","403","403","18.811279296875","18.811279296875","18.811279296875"
"1654784","404","404","404","19.303466796875","19.303466796875","19.303466796875"
"1658880","405","405","405","19.843994140625","19.843994140625","19.843994140625"
"1662976","406","406","406","19.957275390625","19.957275390625","19.957275390625"
"1667072","407","407","407","19.72021484375","19.72021484375","19.72021484375"
"1671168","408","408","408","19.78076171875","19.78076171875","19.78076171875"
"1675264","409","409","409","19.8232421875","19.8232421875","19.8232421875"
"1679360","410","410","410","20.203369140625","20.203369140625","20.203369140625"
"1683456","411","411","411","20.715576171875","20.715576171875","20.715576171875"
"1687552","412","412","412","20.546630859375","20.546630859375","20.546630859375"
"1691648","413","413","413","20.281494140625","20.281494140625","20.281494140625"
"1695744","414","414","414","20.46826171875","20.46826171875","20.46826171875"
"1699840","415","415","415","20.50146484375","20.50146484375","20.50146484375"
"1703936","416","416","416","20.876708984375","20.876708984375","20.876708984375"
"1708032","417","417","417","20.863525390625","20.863525390625","20.863525390625"
"1712128","418","418","418","20.903076171875","20.903076171875","20.903076171875"
"1716224","419","419","419","20.77587890625","20.77587890625","20.77587890625"
