"env_step","pqn_SpaceInvaders-MinAtar - _step","pqn_SpaceInvaders-MinAtar - _step__MIN","pqn_SpaceInvaders-MinAtar - _step__MAX","pqn_SpaceInvaders-MinAtar - test_returned_episode_returns","pqn_SpaceInvaders-MinAtar - test_returned_episode_returns__MIN","pqn_SpaceInvaders-MinAtar - test_returned_episode_returns__MAX"
"5754880","1405","1405","1405","147","147","147"
"5758976","1406","1406","1406","147","147","147"
"5763072","1407","1407","1407","147","147","147"
"5767168","1408","1408","1408","147","147","147"
"5771264","1409","1409","1409","147","147","147"
"5775360","1410","1410","1410","147","147","147"
"5779456","1411","1411","1411","147","147","147"
"5783552","1412","1412","1412","147","147","147"
"5787648","1413","1413","1413","147","147","147"
"5791744","1414","1414","1414","147","147","147"
"5795840","1415","1415","1415","147","147","147"
"5799936","1416","1416","1416","147","147","147"
"5804032","1417","1417","1417","147","147","147"
"5808128","1418","1418","1418","147","147","147"
"5812224","1419","1419","1419","147","147","147"
"5816320","1420","1420","1420","147","147","147"
"5820416","1421","1421","1421","147","147","147"
"5824512","1422","1422","1422","147","147","147"
"5828608","1423","1423","1423","147","147","147"
"5832704","1424","1424","1424","147","147","147"
"5836800","1425","1425","1425","147","147","147"
"5840896","1426","1426","1426","147","147","147"
"5844992","1427","1427","1427","147","147","147"
"5849088","1428","1428","1428","147","147","147"
"5853184","1429","1429","1429","147","147","147"
"5857280","1430","1430","1430","147","147","147"
"5861376","1431","1431","1431","147","147","147"
"5865472","1432","1432","1432","147","147","147"
"5869568","1433","1433","1433","147","147","147"
"5873664","1434","1434","1434","147","147","147"
"5877760","1435","1435","1435","147","147","147"
"5881856","1436","1436","1436","147","147","147"
"5885952","1437","1437","1437","147","147","147"
"5890048","1438","1438","1438","147","147","147"
"5894144","1439","1439","1439","147","147","147"
"5898240","1440","1440","1440","147","147","147"
"5902336","1441","1441","1441","147","147","147"
"5906432","1442","1442","1442","147","147","147"
"5910528","1443","1443","1443","147","147","147"
"5914624","1444","1444","1444","147","147","147"
"5918720","1445","1445","1445","147","147","147"
"5922816","1446","1446","1446","147","147","147"
"5926912","1447","1447","1447","147","147","147"
"5931008","1448","1448","1448","147","147","147"
"5935104","1449","1449","1449","147","147","147"
"5939200","1450","1450","1450","147","147","147"
"5943296","1451","1451","1451","147","147","147"
"5947392","1452","1452","1452","147","147","147"
"5951488","1453","1453","1453","147","147","147"
"5955584","1454","1454","1454","147","147","147"
"5959680","1455","1455","1455","147","147","147"
"5963776","1456","1456","1456","147","147","147"
"5967872","1457","1457","1457","147","147","147"
"5971968","1458","1458","1458","147","147","147"
"5976064","1459","1459","1459","147","147","147"
"5980160","1460","1460","1460","147","147","147"
"5984256","1461","1461","1461","147","147","147"
"5988352","1462","1462","1462","147","147","147"
"5992448","1463","1463","1463","147","147","147"
"5996544","1464","1464","1464","160","160","160"
"6000640","1465","1465","1465","160","160","160"
"6004736","1466","1466","1466","160","160","160"
"6008832","1467","1467","1467","160","160","160"
"6012928","1468","1468","1468","160","160","160"
"6017024","1469","1469","1469","160","160","160"
"6021120","1470","1470","1470","160","160","160"
"6025216","1471","1471","1471","160","160","160"
"6029312","1472","1472","1472","160","160","160"
"6033408","1473","1473","1473","160","160","160"
"6037504","1474","1474","1474","160","160","160"
"6041600","1475","1475","1475","160","160","160"
"6045696","1476","1476","1476","160","160","160"
"6049792","1477","1477","1477","160","160","160"
"6053888","1478","1478","1478","160","160","160"
"6057984","1479","1479","1479","160","160","160"
"6062080","1480","1480","1480","160","160","160"
"6066176","1481","1481","1481","160","160","160"
"6070272","1482","1482","1482","160","160","160"
"6074368","1483","1483","1483","160","160","160"
"6078464","1484","1484","1484","160","160","160"
"6082560","1485","1485","1485","160","160","160"
"6086656","1486","1486","1486","160","160","160"
"6090752","1487","1487","1487","160","160","160"
"6094848","1488","1488","1488","160","160","160"
"6098944","1489","1489","1489","160","160","160"
"6103040","1490","1490","1490","160","160","160"
"6107136","1491","1491","1491","160","160","160"
"6111232","1492","1492","1492","160","160","160"
"6115328","1493","1493","1493","160","160","160"
"6119424","1494","1494","1494","160","160","160"
"6123520","1495","1495","1495","160","160","160"
"6127616","1496","1496","1496","160","160","160"
"6131712","1497","1497","1497","160","160","160"
"6135808","1498","1498","1498","160","160","160"
"6139904","1499","1499","1499","160","160","160"
"6144000","1500","1500","1500","160","160","160"
"6148096","1501","1501","1501","160","160","160"
"6152192","1502","1502","1502","160","160","160"
"6156288","1503","1503","1503","160","160","160"
"6160384","1504","1504","1504","160","160","160"
"6164480","1505","1505","1505","160","160","160"
"6168576","1506","1506","1506","160","160","160"
"6172672","1507","1507","1507","160","160","160"
"6176768","1508","1508","1508","160","160","160"
"6180864","1509","1509","1509","160","160","160"
"6184960","1510","1510","1510","160","160","160"
"6189056","1511","1511","1511","160","160","160"
"6193152","1512","1512","1512","160","160","160"
"6197248","1513","1513","1513","160","160","160"
"6201344","1514","1514","1514","160","160","160"
"6205440","1515","1515","1515","160","160","160"
"6209536","1516","1516","1516","160","160","160"
"6213632","1517","1517","1517","160","160","160"
"6217728","1518","1518","1518","160","160","160"
"6221824","1519","1519","1519","160","160","160"
"6225920","1520","1520","1520","160","160","160"
"6230016","1521","1521","1521","160","160","160"
"6234112","1522","1522","1522","160","160","160"
"6238208","1523","1523","1523","160","160","160"
"6242304","1524","1524","1524","160","160","160"
"6246400","1525","1525","1525","160","160","160"
"6250496","1526","1526","1526","160","160","160"
"6254592","1527","1527","1527","160","160","160"
"6258688","1528","1528","1528","160","160","160"
"6262784","1529","1529","1529","160","160","160"
"6266880","1530","1530","1530","160","160","160"
"6270976","1531","1531","1531","160","160","160"
"6275072","1532","1532","1532","160","160","160"
"6279168","1533","1533","1533","160","160","160"
"6283264","1534","1534","1534","160","160","160"
"6287360","1535","1535","1535","160","160","160"
"6291456","1536","1536","1536","160","160","160"
"6295552","1537","1537","1537","160","160","160"
"6299648","1538","1538","1538","160","160","160"
"6303744","1539","1539","1539","160","160","160"
"6307840","1540","1540","1540","160","160","160"
"6311936","1541","1541","1541","160","160","160"
"6316032","1542","1542","1542","160","160","160"
"6320128","1543","1543","1543","160","160","160"
"6324224","1544","1544","1544","160","160","160"
"6328320","1545","1545","1545","160","160","160"
"6332416","1546","1546","1546","160","160","160"
"6336512","1547","1547","1547","160","160","160"
"6340608","1548","1548","1548","160","160","160"
"6344704","1549","1549","1549","160","160","160"
"6348800","1550","1550","1550","160","160","160"
"6352896","1551","1551","1551","160","160","160"
"6356992","1552","1552","1552","160","160","160"
"6361088","1553","1553","1553","160","160","160"
"6365184","1554","1554","1554","160","160","160"
"6369280","1555","1555","1555","160","160","160"
"6373376","1556","1556","1556","160","160","160"
"6377472","1557","1557","1557","160","160","160"
"6381568","1558","1558","1558","160","160","160"
"6385664","1559","1559","1559","160","160","160"
"6389760","1560","1560","1560","160","160","160"
"6393856","1561","1561","1561","160","160","160"
"6397952","1562","1562","1562","160","160","160"
"6402048","1563","1563","1563","160","160","160"
"6406144","1564","1564","1564","160","160","160"
"6410240","1565","1565","1565","160","160","160"
"6414336","1566","1566","1566","160","160","160"
"6418432","1567","1567","1567","160","160","160"
"6422528","1568","1568","1568","160","160","160"
"6426624","1569","1569","1569","160","160","160"
"6430720","1570","1570","1570","160","160","160"
"6434816","1571","1571","1571","160","160","160"
"6438912","1572","1572","1572","160","160","160"
"6443008","1573","1573","1573","160","160","160"
"6447104","1574","1574","1574","160","160","160"
"6451200","1575","1575","1575","160","160","160"
"6455296","1576","1576","1576","160","160","160"
"6459392","1577","1577","1577","160","160","160"
"6463488","1578","1578","1578","160","160","160"
"6467584","1579","1579","1579","160","160","160"
"6471680","1580","1580","1580","160","160","160"
"6475776","1581","1581","1581","160","160","160"
"6479872","1582","1582","1582","160","160","160"
"6483968","1583","1583","1583","160","160","160"
"6488064","1584","1584","1584","160","160","160"
"6492160","1585","1585","1585","160","160","160"
"6496256","1586","1586","1586","160","160","160"
"6500352","1587","1587","1587","160","160","160"
"6504448","1588","1588","1588","160","160","160"
"6508544","1589","1589","1589","160","160","160"
"6512640","1590","1590","1590","160","160","160"
"6516736","1591","1591","1591","160","160","160"
"6520832","1592","1592","1592","160","160","160"
"6524928","1593","1593","1593","160","160","160"
"6529024","1594","1594","1594","160","160","160"
"6533120","1595","1595","1595","160","160","160"
"6537216","1596","1596","1596","160","160","160"
"6541312","1597","1597","1597","160","160","160"
"6545408","1598","1598","1598","160","160","160"
"6549504","1599","1599","1599","160","160","160"
"6553600","1600","1600","1600","160","160","160"
"6557696","1601","1601","1601","160","160","160"
"6561792","1602","1602","1602","160","160","160"
"6565888","1603","1603","1603","160","160","160"
"6569984","1604","1604","1604","160","160","160"
"6574080","1605","1605","1605","160","160","160"
"6578176","1606","1606","1606","160","160","160"
"6582272","1607","1607","1607","160","160","160"
"6586368","1608","1608","1608","160","160","160"
"6590464","1609","1609","1609","160","160","160"
"6594560","1610","1610","1610","160","160","160"
"6598656","1611","1611","1611","160","160","160"
"6602752","1612","1612","1612","160","160","160"
"6606848","1613","1613","1613","160","160","160"
"6610944","1614","1614","1614","160","160","160"
"6615040","1615","1615","1615","160","160","160"
"6619136","1616","1616","1616","160","160","160"
"6623232","1617","1617","1617","160","160","160"
"6627328","1618","1618","1618","160","160","160"
"6631424","1619","1619","1619","160","160","160"
"6635520","1620","1620","1620","160","160","160"
"6639616","1621","1621","1621","160","160","160"
"6643712","1622","1622","1622","160","160","160"
"6647808","1623","1623","1623","160","160","160"
"6651904","1624","1624","1624","160","160","160"
"6656000","1625","1625","1625","160","160","160"
"6660096","1626","1626","1626","160","160","160"
"6664192","1627","1627","1627","160","160","160"
"6668288","1628","1628","1628","160","160","160"
"6672384","1629","1629","1629","160","160","160"
"6676480","1630","1630","1630","160","160","160"
"6680576","1631","1631","1631","160","160","160"
"6684672","1632","1632","1632","160","160","160"
"6688768","1633","1633","1633","160","160","160"
"6692864","1634","1634","1634","160","160","160"
"6696960","1635","1635","1635","160","160","160"
"6701056","1636","1636","1636","160","160","160"
"6705152","1637","1637","1637","160","160","160"
"6709248","1638","1638","1638","160","160","160"
"6713344","1639","1639","1639","160","160","160"
"6717440","1640","1640","1640","160","160","160"
"6721536","1641","1641","1641","160","160","160"
"6725632","1642","1642","1642","160","160","160"
"6729728","1643","1643","1643","160","160","160"
"6733824","1644","1644","1644","160","160","160"
"6737920","1645","1645","1645","160","160","160"
"6742016","1646","1646","1646","160","160","160"
"6746112","1647","1647","1647","160","160","160"
"6750208","1648","1648","1648","160","160","160"
"6754304","1649","1649","1649","160","160","160"
"6758400","1650","1650","1650","160","160","160"
"6762496","1651","1651","1651","160","160","160"
"6766592","1652","1652","1652","160","160","160"
"6770688","1653","1653","1653","160","160","160"
"6774784","1654","1654","1654","160","160","160"
"6778880","1655","1655","1655","160","160","160"
"6782976","1656","1656","1656","160","160","160"
"6787072","1657","1657","1657","160","160","160"
"6791168","1658","1658","1658","160","160","160"
"6795264","1659","1659","1659","160","160","160"
"6799360","1660","1660","1660","160","160","160"
"6803456","1661","1661","1661","160","160","160"
"6807552","1662","1662","1662","160","160","160"
"6811648","1663","1663","1663","160","160","160"
"6815744","1664","1664","1664","160","160","160"
"6819840","1665","1665","1665","160","160","160"
"6823936","1666","1666","1666","160","160","160"
"6828032","1667","1667","1667","160","160","160"
"6832128","1668","1668","1668","160","160","160"
"6836224","1669","1669","1669","160","160","160"
"6840320","1670","1670","1670","160","160","160"
"6844416","1671","1671","1671","160","160","160"
"6848512","1672","1672","1672","160","160","160"
"6852608","1673","1673","1673","160","160","160"
"6856704","1674","1674","1674","160","160","160"
"6860800","1675","1675","1675","160","160","160"
"6864896","1676","1676","1676","160","160","160"
"6868992","1677","1677","1677","160","160","160"
"6873088","1678","1678","1678","160","160","160"
"6877184","1679","1679","1679","160","160","160"
"6881280","1680","1680","1680","160","160","160"
"6885376","1681","1681","1681","160","160","160"
"6889472","1682","1682","1682","160","160","160"
"6893568","1683","1683","1683","160","160","160"
"6897664","1684","1684","1684","160","160","160"
"6901760","1685","1685","1685","160","160","160"
"6905856","1686","1686","1686","160","160","160"
"6909952","1687","1687","1687","160","160","160"
"6914048","1688","1688","1688","160","160","160"
"6918144","1689","1689","1689","160","160","160"
"6922240","1690","1690","1690","160","160","160"
"6926336","1691","1691","1691","160","160","160"
"6930432","1692","1692","1692","160","160","160"
"6934528","1693","1693","1693","160","160","160"
"6938624","1694","1694","1694","160","160","160"
"6942720","1695","1695","1695","160","160","160"
"6946816","1696","1696","1696","160","160","160"
"6950912","1697","1697","1697","160","160","160"
"6955008","1698","1698","1698","160","160","160"
"6959104","1699","1699","1699","160","160","160"
"6963200","1700","1700","1700","160","160","160"
"6967296","1701","1701","1701","160","160","160"
"6971392","1702","1702","1702","160","160","160"
"6975488","1703","1703","1703","160","160","160"
"6979584","1704","1704","1704","160","160","160"
"6983680","1705","1705","1705","160","160","160"
"6987776","1706","1706","1706","160","160","160"
"6991872","1707","1707","1707","160","160","160"
"6995968","1708","1708","1708","143","143","143"
"7000064","1709","1709","1709","143","143","143"
"7004160","1710","1710","1710","143","143","143"
"7008256","1711","1711","1711","143","143","143"
"7012352","1712","1712","1712","143","143","143"
"7016448","1713","1713","1713","143","143","143"
"7020544","1714","1714","1714","143","143","143"
"7024640","1715","1715","1715","143","143","143"
"7028736","1716","1716","1716","143","143","143"
"7032832","1717","1717","1717","143","143","143"
"7036928","1718","1718","1718","143","143","143"
"7041024","1719","1719","1719","143","143","143"
"7045120","1720","1720","1720","143","143","143"
"7049216","1721","1721","1721","143","143","143"
"7053312","1722","1722","1722","143","143","143"
"7057408","1723","1723","1723","143","143","143"
"7061504","1724","1724","1724","143","143","143"
"7065600","1725","1725","1725","143","143","143"
"7069696","1726","1726","1726","143","143","143"
"7073792","1727","1727","1727","143","143","143"
"7077888","1728","1728","1728","143","143","143"
"7081984","1729","1729","1729","143","143","143"
"7086080","1730","1730","1730","143","143","143"
"7090176","1731","1731","1731","143","143","143"
"7094272","1732","1732","1732","143","143","143"
"7098368","1733","1733","1733","143","143","143"
"7102464","1734","1734","1734","143","143","143"
"7106560","1735","1735","1735","143","143","143"
"7110656","1736","1736","1736","143","143","143"
"7114752","1737","1737","1737","143","143","143"
"7118848","1738","1738","1738","143","143","143"
"7122944","1739","1739","1739","143","143","143"
"7127040","1740","1740","1740","143","143","143"
"7131136","1741","1741","1741","143","143","143"
"7135232","1742","1742","1742","143","143","143"
"7139328","1743","1743","1743","143","143","143"
"7143424","1744","1744","1744","143","143","143"
"7147520","1745","1745","1745","143","143","143"
"7151616","1746","1746","1746","143","143","143"
"7155712","1747","1747","1747","143","143","143"
"7159808","1748","1748","1748","143","143","143"
"7163904","1749","1749","1749","143","143","143"
"7168000","1750","1750","1750","143","143","143"
"7172096","1751","1751","1751","143","143","143"
"7176192","1752","1752","1752","143","143","143"
"7180288","1753","1753","1753","143","143","143"
"7184384","1754","1754","1754","143","143","143"
"7188480","1755","1755","1755","143","143","143"
"7192576","1756","1756","1756","143","143","143"
"7196672","1757","1757","1757","143","143","143"
"7200768","1758","1758","1758","143","143","143"
"7204864","1759","1759","1759","143","143","143"
"7208960","1760","1760","1760","143","143","143"
"7213056","1761","1761","1761","143","143","143"
"7217152","1762","1762","1762","143","143","143"
"7221248","1763","1763","1763","143","143","143"
"7225344","1764","1764","1764","143","143","143"
"7229440","1765","1765","1765","143","143","143"
"7233536","1766","1766","1766","143","143","143"
"7237632","1767","1767","1767","143","143","143"
"7241728","1768","1768","1768","143","143","143"
"7245824","1769","1769","1769","143","143","143"
"7249920","1770","1770","1770","143","143","143"
"7254016","1771","1771","1771","143","143","143"
"7258112","1772","1772","1772","143","143","143"
"7262208","1773","1773","1773","143","143","143"
"7266304","1774","1774","1774","143","143","143"
"7270400","1775","1775","1775","143","143","143"
"7274496","1776","1776","1776","143","143","143"
"7278592","1777","1777","1777","143","143","143"
"7282688","1778","1778","1778","143","143","143"
"7286784","1779","1779","1779","143","143","143"
"7290880","1780","1780","1780","143","143","143"
"7294976","1781","1781","1781","143","143","143"
"7299072","1782","1782","1782","143","143","143"
"7303168","1783","1783","1783","143","143","143"
"7307264","1784","1784","1784","143","143","143"
"7311360","1785","1785","1785","143","143","143"
"7315456","1786","1786","1786","143","143","143"
"7319552","1787","1787","1787","143","143","143"
"7323648","1788","1788","1788","143","143","143"
"7327744","1789","1789","1789","143","143","143"
"7331840","1790","1790","1790","143","143","143"
"7335936","1791","1791","1791","143","143","143"
"7340032","1792","1792","1792","143","143","143"
"7344128","1793","1793","1793","143","143","143"
"7348224","1794","1794","1794","143","143","143"
"7352320","1795","1795","1795","143","143","143"
"7356416","1796","1796","1796","143","143","143"
"7360512","1797","1797","1797","143","143","143"
"7364608","1798","1798","1798","143","143","143"
"7368704","1799","1799","1799","143","143","143"
"7372800","1800","1800","1800","143","143","143"
"7376896","1801","1801","1801","143","143","143"
"7380992","1802","1802","1802","143","143","143"
"7385088","1803","1803","1803","143","143","143"
"7389184","1804","1804","1804","143","143","143"
"7393280","1805","1805","1805","143","143","143"
"7397376","1806","1806","1806","143","143","143"
"7401472","1807","1807","1807","143","143","143"
"7405568","1808","1808","1808","143","143","143"
"7409664","1809","1809","1809","143","143","143"
"7413760","1810","1810","1810","143","143","143"
"7417856","1811","1811","1811","143","143","143"
"7421952","1812","1812","1812","143","143","143"
"7426048","1813","1813","1813","143","143","143"
"7430144","1814","1814","1814","143","143","143"
"7434240","1815","1815","1815","143","143","143"
"7438336","1816","1816","1816","143","143","143"
"7442432","1817","1817","1817","143","143","143"
"7446528","1818","1818","1818","143","143","143"
"7450624","1819","1819","1819","143","143","143"
"7454720","1820","1820","1820","143","143","143"
"7458816","1821","1821","1821","143","143","143"
"7462912","1822","1822","1822","143","143","143"
"7467008","1823","1823","1823","143","143","143"
"7471104","1824","1824","1824","143","143","143"
"7475200","1825","1825","1825","143","143","143"
"7479296","1826","1826","1826","143","143","143"
"7483392","1827","1827","1827","143","143","143"
"7487488","1828","1828","1828","143","143","143"
"7491584","1829","1829","1829","143","143","143"
"7495680","1830","1830","1830","143","143","143"
"7499776","1831","1831","1831","143","143","143"
"7503872","1832","1832","1832","143","143","143"
"7507968","1833","1833","1833","143","143","143"
"7512064","1834","1834","1834","143","143","143"
"7516160","1835","1835","1835","143","143","143"
"7520256","1836","1836","1836","143","143","143"
"7524352","1837","1837","1837","143","143","143"
"7528448","1838","1838","1838","143","143","143"
"7532544","1839","1839","1839","143","143","143"
"7536640","1840","1840","1840","143","143","143"
"7540736","1841","1841","1841","143","143","143"
"7544832","1842","1842","1842","143","143","143"
"7548928","1843","1843","1843","143","143","143"
"7553024","1844","1844","1844","143","143","143"
"7557120","1845","1845","1845","143","143","143"
"7561216","1846","1846","1846","143","143","143"
"7565312","1847","1847","1847","143","143","143"
"7569408","1848","1848","1848","143","143","143"
"7573504","1849","1849","1849","143","143","143"
"7577600","1850","1850","1850","143","143","143"
"7581696","1851","1851","1851","143","143","143"
"7585792","1852","1852","1852","143","143","143"
"7589888","1853","1853","1853","143","143","143"
"7593984","1854","1854","1854","143","143","143"
"7598080","1855","1855","1855","143","143","143"
"7602176","1856","1856","1856","143","143","143"
"7606272","1857","1857","1857","143","143","143"
"7610368","1858","1858","1858","143","143","143"
"7614464","1859","1859","1859","143","143","143"
"7618560","1860","1860","1860","143","143","143"
"7622656","1861","1861","1861","143","143","143"
"7626752","1862","1862","1862","143","143","143"
"7630848","1863","1863","1863","143","143","143"
"7634944","1864","1864","1864","143","143","143"
"7639040","1865","1865","1865","143","143","143"
"7643136","1866","1866","1866","143","143","143"
"7647232","1867","1867","1867","143","143","143"
"7651328","1868","1868","1868","143","143","143"
"7655424","1869","1869","1869","143","143","143"
"7659520","1870","1870","1870","143","143","143"
"7663616","1871","1871","1871","143","143","143"
"7667712","1872","1872","1872","143","143","143"
"7671808","1873","1873","1873","143","143","143"
"7675904","1874","1874","1874","143","143","143"
"7680000","1875","1875","1875","143","143","143"
"7684096","1876","1876","1876","143","143","143"
"7688192","1877","1877","1877","143","143","143"
"7692288","1878","1878","1878","143","143","143"
"7696384","1879","1879","1879","143","143","143"
"7700480","1880","1880","1880","143","143","143"
"7704576","1881","1881","1881","143","143","143"
"7708672","1882","1882","1882","143","143","143"
"7712768","1883","1883","1883","143","143","143"
"7716864","1884","1884","1884","143","143","143"
"7720960","1885","1885","1885","143","143","143"
"7725056","1886","1886","1886","143","143","143"
"7729152","1887","1887","1887","143","143","143"
"7733248","1888","1888","1888","143","143","143"
"7737344","1889","1889","1889","143","143","143"
"7741440","1890","1890","1890","143","143","143"
"7745536","1891","1891","1891","143","143","143"
"7749632","1892","1892","1892","143","143","143"
"7753728","1893","1893","1893","143","143","143"
"7757824","1894","1894","1894","143","143","143"
"7761920","1895","1895","1895","143","143","143"
"7766016","1896","1896","1896","143","143","143"
"7770112","1897","1897","1897","143","143","143"
"7774208","1898","1898","1898","143","143","143"
"7778304","1899","1899","1899","143","143","143"
"7782400","1900","1900","1900","143","143","143"
"7786496","1901","1901","1901","143","143","143"
"7790592","1902","1902","1902","143","143","143"
"7794688","1903","1903","1903","143","143","143"
"7798784","1904","1904","1904","143","143","143"
"7802880","1905","1905","1905","143","143","143"
"7806976","1906","1906","1906","143","143","143"
"7811072","1907","1907","1907","143","143","143"
"7815168","1908","1908","1908","143","143","143"
"7819264","1909","1909","1909","143","143","143"
"7823360","1910","1910","1910","143","143","143"
"7827456","1911","1911","1911","143","143","143"
"7831552","1912","1912","1912","143","143","143"
"7835648","1913","1913","1913","143","143","143"
"7839744","1914","1914","1914","143","143","143"
"7843840","1915","1915","1915","143","143","143"
"7847936","1916","1916","1916","143","143","143"
"7852032","1917","1917","1917","143","143","143"
"7856128","1918","1918","1918","143","143","143"
"7860224","1919","1919","1919","143","143","143"
"7864320","1920","1920","1920","143","143","143"
"7868416","1921","1921","1921","143","143","143"
"7872512","1922","1922","1922","143","143","143"
"7876608","1923","1923","1923","143","143","143"
"7880704","1924","1924","1924","143","143","143"
"7884800","1925","1925","1925","143","143","143"
"7888896","1926","1926","1926","143","143","143"
"7892992","1927","1927","1927","143","143","143"
"7897088","1928","1928","1928","143","143","143"
"7901184","1929","1929","1929","143","143","143"
"7905280","1930","1930","1930","143","143","143"
"7909376","1931","1931","1931","143","143","143"
"7913472","1932","1932","1932","143","143","143"
"7917568","1933","1933","1933","143","143","143"
"7921664","1934","1934","1934","143","143","143"
"7925760","1935","1935","1935","143","143","143"
"7929856","1936","1936","1936","143","143","143"
"7933952","1937","1937","1937","143","143","143"
"7938048","1938","1938","1938","143","143","143"
"7942144","1939","1939","1939","143","143","143"
"7946240","1940","1940","1940","143","143","143"
"7950336","1941","1941","1941","143","143","143"
"7954432","1942","1942","1942","143","143","143"
"7958528","1943","1943","1943","143","143","143"
"7962624","1944","1944","1944","143","143","143"
"7966720","1945","1945","1945","143","143","143"
"7970816","1946","1946","1946","143","143","143"
"7974912","1947","1947","1947","143","143","143"
"7979008","1948","1948","1948","143","143","143"
"7983104","1949","1949","1949","143","143","143"
"7987200","1950","1950","1950","143","143","143"
"7991296","1951","1951","1951","143","143","143"
"7995392","1952","1952","1952","144","144","144"
"7999488","1953","1953","1953","144","144","144"
"8003584","1954","1954","1954","144","144","144"
"8007680","1955","1955","1955","144","144","144"
"8011776","1956","1956","1956","144","144","144"
"8015872","1957","1957","1957","144","144","144"
"8019968","1958","1958","1958","144","144","144"
"8024064","1959","1959","1959","144","144","144"
"8028160","1960","1960","1960","144","144","144"
"8032256","1961","1961","1961","144","144","144"
"8036352","1962","1962","1962","144","144","144"
"8040448","1963","1963","1963","144","144","144"
"8044544","1964","1964","1964","144","144","144"
"8048640","1965","1965","1965","144","144","144"
"8052736","1966","1966","1966","144","144","144"
"8056832","1967","1967","1967","144","144","144"
"8060928","1968","1968","1968","144","144","144"
"8065024","1969","1969","1969","144","144","144"
"8069120","1970","1970","1970","144","144","144"
"8073216","1971","1971","1971","144","144","144"
"8077312","1972","1972","1972","144","144","144"
"8081408","1973","1973","1973","144","144","144"
"8085504","1974","1974","1974","144","144","144"
"8089600","1975","1975","1975","144","144","144"
"8093696","1976","1976","1976","144","144","144"
"8097792","1977","1977","1977","144","144","144"
"8101888","1978","1978","1978","144","144","144"
"8105984","1979","1979","1979","144","144","144"
"8110080","1980","1980","1980","144","144","144"
"8114176","1981","1981","1981","144","144","144"
"8118272","1982","1982","1982","144","144","144"
"8122368","1983","1983","1983","144","144","144"
"8126464","1984","1984","1984","144","144","144"
"8130560","1985","1985","1985","144","144","144"
"8134656","1986","1986","1986","144","144","144"
"8138752","1987","1987","1987","144","144","144"
"8142848","1988","1988","1988","144","144","144"
"8146944","1989","1989","1989","144","144","144"
"8151040","1990","1990","1990","144","144","144"
"8155136","1991","1991","1991","144","144","144"
"8159232","1992","1992","1992","144","144","144"
"8163328","1993","1993","1993","144","144","144"
"8167424","1994","1994","1994","144","144","144"
"8171520","1995","1995","1995","144","144","144"
"8175616","1996","1996","1996","144","144","144"
"8179712","1997","1997","1997","144","144","144"
"8183808","1998","1998","1998","144","144","144"
"8187904","1999","1999","1999","144","144","144"
"8192000","2000","2000","2000","144","144","144"
"8196096","2001","2001","2001","144","144","144"
"8200192","2002","2002","2002","144","144","144"
"8204288","2003","2003","2003","144","144","144"
"8208384","2004","2004","2004","144","144","144"
"8212480","2005","2005","2005","144","144","144"
"8216576","2006","2006","2006","144","144","144"
"8220672","2007","2007","2007","144","144","144"
"8224768","2008","2008","2008","144","144","144"
"8228864","2009","2009","2009","144","144","144"
"8232960","2010","2010","2010","144","144","144"
"8237056","2011","2011","2011","144","144","144"
"8241152","2012","2012","2012","144","144","144"
"8245248","2013","2013","2013","144","144","144"
"8249344","2014","2014","2014","144","144","144"
"8253440","2015","2015","2015","144","144","144"
"8257536","2016","2016","2016","144","144","144"
"8261632","2017","2017","2017","144","144","144"
"8265728","2018","2018","2018","144","144","144"
"8269824","2019","2019","2019","144","144","144"
"8273920","2020","2020","2020","144","144","144"
"8278016","2021","2021","2021","144","144","144"
"8282112","2022","2022","2022","144","144","144"
"8286208","2023","2023","2023","144","144","144"
"8290304","2024","2024","2024","144","144","144"
"8294400","2025","2025","2025","144","144","144"
"8298496","2026","2026","2026","144","144","144"
"8302592","2027","2027","2027","144","144","144"
"8306688","2028","2028","2028","144","144","144"
"8310784","2029","2029","2029","144","144","144"
"8314880","2030","2030","2030","144","144","144"
"8318976","2031","2031","2031","144","144","144"
"8323072","2032","2032","2032","144","144","144"
"8327168","2033","2033","2033","144","144","144"
"8331264","2034","2034","2034","144","144","144"
"8335360","2035","2035","2035","144","144","144"
"8339456","2036","2036","2036","144","144","144"
"8343552","2037","2037","2037","144","144","144"
"8347648","2038","2038","2038","144","144","144"
"8351744","2039","2039","2039","144","144","144"
"8355840","2040","2040","2040","144","144","144"
"8359936","2041","2041","2041","144","144","144"
"8364032","2042","2042","2042","144","144","144"
"8368128","2043","2043","2043","144","144","144"
"8372224","2044","2044","2044","144","144","144"
"8376320","2045","2045","2045","144","144","144"
"8380416","2046","2046","2046","144","144","144"
"8384512","2047","2047","2047","144","144","144"
"8388608","2048","2048","2048","144","144","144"
"8392704","2049","2049","2049","144","144","144"
"8396800","2050","2050","2050","144","144","144"
"8400896","2051","2051","2051","144","144","144"
"8404992","2052","2052","2052","144","144","144"
"8409088","2053","2053","2053","144","144","144"
"8413184","2054","2054","2054","144","144","144"
"8417280","2055","2055","2055","144","144","144"
"8421376","2056","2056","2056","144","144","144"
"8425472","2057","2057","2057","144","144","144"
"8429568","2058","2058","2058","144","144","144"
"8433664","2059","2059","2059","144","144","144"
"8437760","2060","2060","2060","144","144","144"
"8441856","2061","2061","2061","144","144","144"
"8445952","2062","2062","2062","144","144","144"
