"env_step","pqn_Freeway-MinAtar - _step","pqn_Freeway-MinAtar - _step__MIN","pqn_Freeway-MinAtar - _step__MAX","pqn_Freeway-MinAtar - returned_episode_returns","pqn_Freeway-MinAtar - returned_episode_returns__MIN","pqn_Freeway-MinAtar - returned_episode_returns__MAX"
"3301376","806","806","806","53.2109375","53.2109375","53.2109375"
"3305472","807","807","807","53.2109375","53.2109375","53.2109375"
"3309568","808","808","808","53.2109375","53.2109375","53.2109375"
"3313664","809","809","809","53.2109375","53.2109375","53.2109375"
"3317760","810","810","810","53.2109375","53.2109375","53.2109375"
"3321856","811","811","811","53.2109375","53.2109375","53.2109375"
"3325952","812","812","812","53.2109375","53.2109375","53.2109375"
"3330048","813","813","813","53.2109375","53.2109375","53.2109375"
"3334144","814","814","814","53.2109375","53.2109375","53.2109375"
"3338240","815","815","815","53.2109375","53.2109375","53.2109375"
"3342336","816","816","816","53.2109375","53.2109375","53.2109375"
"3346432","817","817","817","53.2109375","53.2109375","53.2109375"
"3350528","818","818","818","53.2109375","53.2109375","53.2109375"
"3354624","819","819","819","53.2109375","53.2109375","53.2109375"
"3358720","820","820","820","53.2109375","53.2109375","53.2109375"
"3362816","821","821","821","53.2109375","53.2109375","53.2109375"
"3366912","822","822","822","53.2109375","53.2109375","53.2109375"
"3371008","823","823","823","53.2109375","53.2109375","53.2109375"
"3375104","824","824","824","53.2109375","53.2109375","53.2109375"
"3379200","825","825","825","53.2109375","53.2109375","53.2109375"
"3383296","826","826","826","53.2109375","53.2109375","53.2109375"
"3387392","827","827","827","53.2109375","53.2109375","53.2109375"
"3391488","828","828","828","53.2109375","53.2109375","53.2109375"
"3395584","829","829","829","53.2109375","53.2109375","53.2109375"
"3399680","830","830","830","53.2109375","53.2109375","53.2109375"
"3403776","831","831","831","53.2109375","53.2109375","53.2109375"
"3407872","832","832","832","53.2109375","53.2109375","53.2109375"
"3411968","833","833","833","53.2109375","53.2109375","53.2109375"
"3416064","834","834","834","53.2109375","53.2109375","53.2109375"
"3420160","835","835","835","53.2109375","53.2109375","53.2109375"
"3424256","836","836","836","53.2109375","53.2109375","53.2109375"
"3428352","837","837","837","53.2109375","53.2109375","53.2109375"
"3432448","838","838","838","53.2109375","53.2109375","53.2109375"
"3436544","839","839","839","53.2109375","53.2109375","53.2109375"
"3440640","840","840","840","53.2109375","53.2109375","53.2109375"
"3444736","841","841","841","53.2109375","53.2109375","53.2109375"
"3448832","842","842","842","53.2109375","53.2109375","53.2109375"
"3452928","843","843","843","53.2109375","53.2109375","53.2109375"
"3457024","844","844","844","53.2109375","53.2109375","53.2109375"
"3461120","845","845","845","53.2109375","53.2109375","53.2109375"
"3465216","846","846","846","53.2109375","53.2109375","53.2109375"
"3469312","847","847","847","53.2109375","53.2109375","53.2109375"
"3473408","848","848","848","53.2109375","53.2109375","53.2109375"
"3477504","849","849","849","53.2109375","53.2109375","53.2109375"
"3481600","850","850","850","53.2109375","53.2109375","53.2109375"
"3485696","851","851","851","53.2109375","53.2109375","53.2109375"
"3489792","852","852","852","53.2109375","53.2109375","53.2109375"
"3493888","853","853","853","53.2109375","53.2109375","53.2109375"
"3497984","854","854","854","53.2109375","53.2109375","53.2109375"
"3502080","855","855","855","53.2109375","53.2109375","53.2109375"
"3506176","856","856","856","53.2109375","53.2109375","53.2109375"
"3510272","857","857","857","53.2109375","53.2109375","53.2109375"
"3514368","858","858","858","53.2109375","53.2109375","53.2109375"
"3518464","859","859","859","53.2109375","53.2109375","53.2109375"
"3522560","860","860","860","53.46728515625","53.46728515625","53.46728515625"
"3526656","861","861","861","53.6015625","53.6015625","53.6015625"
"3530752","862","862","862","53.6015625","53.6015625","53.6015625"
"3534848","863","863","863","53.6015625","53.6015625","53.6015625"
"3538944","864","864","864","53.6015625","53.6015625","53.6015625"
"3543040","865","865","865","53.6015625","53.6015625","53.6015625"
"3547136","866","866","866","53.6015625","53.6015625","53.6015625"
"3551232","867","867","867","53.6015625","53.6015625","53.6015625"
"3555328","868","868","868","53.6015625","53.6015625","53.6015625"
"3559424","869","869","869","53.6015625","53.6015625","53.6015625"
"3563520","870","870","870","53.6015625","53.6015625","53.6015625"
"3567616","871","871","871","53.6015625","53.6015625","53.6015625"
"3571712","872","872","872","53.6015625","53.6015625","53.6015625"
"3575808","873","873","873","53.6015625","53.6015625","53.6015625"
"3579904","874","874","874","53.6015625","53.6015625","53.6015625"
"3584000","875","875","875","53.6015625","53.6015625","53.6015625"
"3588096","876","876","876","53.6015625","53.6015625","53.6015625"
"3592192","877","877","877","53.6015625","53.6015625","53.6015625"
"3596288","878","878","878","53.6015625","53.6015625","53.6015625"
"3600384","879","879","879","53.6015625","53.6015625","53.6015625"
"3604480","880","880","880","53.6015625","53.6015625","53.6015625"
"3608576","881","881","881","53.6015625","53.6015625","53.6015625"
"3612672","882","882","882","53.6015625","53.6015625","53.6015625"
"3616768","883","883","883","53.6015625","53.6015625","53.6015625"
"3620864","884","884","884","53.6015625","53.6015625","53.6015625"
"3624960","885","885","885","53.6015625","53.6015625","53.6015625"
"3629056","886","886","886","53.6015625","53.6015625","53.6015625"
"3633152","887","887","887","53.6015625","53.6015625","53.6015625"
"3637248","888","888","888","53.6015625","53.6015625","53.6015625"
"3641344","889","889","889","53.6015625","53.6015625","53.6015625"
"3645440","890","890","890","53.6015625","53.6015625","53.6015625"
"3649536","891","891","891","53.6015625","53.6015625","53.6015625"
"3653632","892","892","892","53.6015625","53.6015625","53.6015625"
"3657728","893","893","893","53.6015625","53.6015625","53.6015625"
"3661824","894","894","894","53.6015625","53.6015625","53.6015625"
"3665920","895","895","895","53.6015625","53.6015625","53.6015625"
"3670016","896","896","896","53.6015625","53.6015625","53.6015625"
"3674112","897","897","897","53.6015625","53.6015625","53.6015625"
"3678208","898","898","898","53.6015625","53.6015625","53.6015625"
"3682304","899","899","899","53.6015625","53.6015625","53.6015625"
"3686400","900","900","900","53.6015625","53.6015625","53.6015625"
"3690496","901","901","901","53.6015625","53.6015625","53.6015625"
"3694592","902","902","902","53.6015625","53.6015625","53.6015625"
"3698688","903","903","903","53.6015625","53.6015625","53.6015625"
"3702784","904","904","904","53.6015625","53.6015625","53.6015625"
"3706880","905","905","905","53.6015625","53.6015625","53.6015625"
"3710976","906","906","906","53.6015625","53.6015625","53.6015625"
"3715072","907","907","907","53.6015625","53.6015625","53.6015625"
"3719168","908","908","908","53.6015625","53.6015625","53.6015625"
"3723264","909","909","909","53.6015625","53.6015625","53.6015625"
"3727360","910","910","910","53.6015625","53.6015625","53.6015625"
"3731456","911","911","911","53.6015625","53.6015625","53.6015625"
"3735552","912","912","912","53.6015625","53.6015625","53.6015625"
"3739648","913","913","913","53.6015625","53.6015625","53.6015625"
"3743744","914","914","914","53.6015625","53.6015625","53.6015625"
"3747840","915","915","915","53.6015625","53.6015625","53.6015625"
"3751936","916","916","916","53.6015625","53.6015625","53.6015625"
"3756032","917","917","917","53.6015625","53.6015625","53.6015625"
"3760128","918","918","918","53.6015625","53.6015625","53.6015625"
"3764224","919","919","919","53.6015625","53.6015625","53.6015625"
"3768320","920","920","920","53.6015625","53.6015625","53.6015625"
"3772416","921","921","921","53.6015625","53.6015625","53.6015625"
"3776512","922","922","922","53.6015625","53.6015625","53.6015625"
"3780608","923","923","923","53.6015625","53.6015625","53.6015625"
"3784704","924","924","924","53.6015625","53.6015625","53.6015625"
"3788800","925","925","925","53.6015625","53.6015625","53.6015625"
"3792896","926","926","926","53.6015625","53.6015625","53.6015625"
"3796992","927","927","927","53.6015625","53.6015625","53.6015625"
"3801088","928","928","928","53.6015625","53.6015625","53.6015625"
"3805184","929","929","929","53.6015625","53.6015625","53.6015625"
"3809280","930","930","930","53.6015625","53.6015625","53.6015625"
"3813376","931","931","931","53.6015625","53.6015625","53.6015625"
"3817472","932","932","932","53.6015625","53.6015625","53.6015625"
"3821568","933","933","933","53.6015625","53.6015625","53.6015625"
"3825664","934","934","934","53.6015625","53.6015625","53.6015625"
"3829760","935","935","935","53.6015625","53.6015625","53.6015625"
"3833856","936","936","936","53.6015625","53.6015625","53.6015625"
"3837952","937","937","937","53.6015625","53.6015625","53.6015625"
"3842048","938","938","938","53.93359375","53.93359375","53.93359375"
"3846144","939","939","939","54.2265625","54.2265625","54.2265625"
"3850240","940","940","940","54.2265625","54.2265625","54.2265625"
"3854336","941","941","941","54.2265625","54.2265625","54.2265625"
"3858432","942","942","942","54.2265625","54.2265625","54.2265625"
"3862528","943","943","943","54.2265625","54.2265625","54.2265625"
"3866624","944","944","944","54.2265625","54.2265625","54.2265625"
"3870720","945","945","945","54.2265625","54.2265625","54.2265625"
"3874816","946","946","946","54.2265625","54.2265625","54.2265625"
"3878912","947","947","947","54.2265625","54.2265625","54.2265625"
"3883008","948","948","948","54.2265625","54.2265625","54.2265625"
"3887104","949","949","949","54.2265625","54.2265625","54.2265625"
"3891200","950","950","950","54.2265625","54.2265625","54.2265625"
"3895296","951","951","951","54.2265625","54.2265625","54.2265625"
"3899392","952","952","952","54.2265625","54.2265625","54.2265625"
"3903488","953","953","953","54.2265625","54.2265625","54.2265625"
"3907584","954","954","954","54.2265625","54.2265625","54.2265625"
"3911680","955","955","955","54.2265625","54.2265625","54.2265625"
"3915776","956","956","956","54.2265625","54.2265625","54.2265625"
"3919872","957","957","957","54.2265625","54.2265625","54.2265625"
"3923968","958","958","958","54.2265625","54.2265625","54.2265625"
"3928064","959","959","959","54.2265625","54.2265625","54.2265625"
"3932160","960","960","960","54.2265625","54.2265625","54.2265625"
"3936256","961","961","961","54.2265625","54.2265625","54.2265625"
"3940352","962","962","962","54.2265625","54.2265625","54.2265625"
"3944448","963","963","963","54.2265625","54.2265625","54.2265625"
"3948544","964","964","964","54.2265625","54.2265625","54.2265625"
"3952640","965","965","965","54.2265625","54.2265625","54.2265625"
"3956736","966","966","966","54.2265625","54.2265625","54.2265625"
"3960832","967","967","967","54.2265625","54.2265625","54.2265625"
"3964928","968","968","968","54.2265625","54.2265625","54.2265625"
"3969024","969","969","969","54.2265625","54.2265625","54.2265625"
"3973120","970","970","970","54.2265625","54.2265625","54.2265625"
"3977216","971","971","971","54.2265625","54.2265625","54.2265625"
"3981312","972","972","972","54.2265625","54.2265625","54.2265625"
"3985408","973","973","973","54.2265625","54.2265625","54.2265625"
"3989504","974","974","974","54.2265625","54.2265625","54.2265625"
"3993600","975","975","975","54.2265625","54.2265625","54.2265625"
"3997696","976","976","976","54.2265625","54.2265625","54.2265625"
"4001792","977","977","977","54.2265625","54.2265625","54.2265625"
"4005888","978","978","978","54.2265625","54.2265625","54.2265625"
"4009984","979","979","979","54.2265625","54.2265625","54.2265625"
"4014080","980","980","980","54.2265625","54.2265625","54.2265625"
"4018176","981","981","981","54.2265625","54.2265625","54.2265625"
"4022272","982","982","982","54.2265625","54.2265625","54.2265625"
"4026368","983","983","983","54.2265625","54.2265625","54.2265625"
"4030464","984","984","984","54.2265625","54.2265625","54.2265625"
"4034560","985","985","985","54.2265625","54.2265625","54.2265625"
"4038656","986","986","986","54.2265625","54.2265625","54.2265625"
"4042752","987","987","987","54.2265625","54.2265625","54.2265625"
"4046848","988","988","988","54.2265625","54.2265625","54.2265625"
"4050944","989","989","989","54.2265625","54.2265625","54.2265625"
"4055040","990","990","990","54.2265625","54.2265625","54.2265625"
"4059136","991","991","991","54.2265625","54.2265625","54.2265625"
"4063232","992","992","992","54.2265625","54.2265625","54.2265625"
"4067328","993","993","993","54.2265625","54.2265625","54.2265625"
"4071424","994","994","994","54.2265625","54.2265625","54.2265625"
"4075520","995","995","995","54.2265625","54.2265625","54.2265625"
"4079616","996","996","996","54.2265625","54.2265625","54.2265625"
"4083712","997","997","997","54.2265625","54.2265625","54.2265625"
"4087808","998","998","998","54.2265625","54.2265625","54.2265625"
"4091904","999","999","999","54.2265625","54.2265625","54.2265625"
"4096000","1000","1000","1000","54.2265625","54.2265625","54.2265625"
"4100096","1001","1001","1001","54.2265625","54.2265625","54.2265625"
"4104192","1002","1002","1002","54.2265625","54.2265625","54.2265625"
"4108288","1003","1003","1003","54.2265625","54.2265625","54.2265625"
"4112384","1004","1004","1004","54.2265625","54.2265625","54.2265625"
"4116480","1005","1005","1005","54.2265625","54.2265625","54.2265625"
"4120576","1006","1006","1006","54.2265625","54.2265625","54.2265625"
"4124672","1007","1007","1007","54.2265625","54.2265625","54.2265625"
"4128768","1008","1008","1008","54.2265625","54.2265625","54.2265625"
"4132864","1009","1009","1009","54.2265625","54.2265625","54.2265625"
"4136960","1010","1010","1010","54.2265625","54.2265625","54.2265625"
"4141056","1011","1011","1011","54.2265625","54.2265625","54.2265625"
"4145152","1012","1012","1012","54.2265625","54.2265625","54.2265625"
"4149248","1013","1013","1013","54.2265625","54.2265625","54.2265625"
"4153344","1014","1014","1014","54.2265625","54.2265625","54.2265625"
"4157440","1015","1015","1015","54.2265625","54.2265625","54.2265625"
"4161536","1016","1016","1016","54.813720703125","54.813720703125","54.813720703125"
"4165632","1017","1017","1017","55.671875","55.671875","55.671875"
"4169728","1018","1018","1018","55.671875","55.671875","55.671875"
"4173824","1019","1019","1019","55.671875","55.671875","55.671875"
"4177920","1020","1020","1020","55.671875","55.671875","55.671875"
"4182016","1021","1021","1021","55.671875","55.671875","55.671875"
"4186112","1022","1022","1022","55.671875","55.671875","55.671875"
"4190208","1023","1023","1023","55.671875","55.671875","55.671875"
"4194304","1024","1024","1024","55.671875","55.671875","55.671875"
"4198400","1025","1025","1025","55.671875","55.671875","55.671875"
"4202496","1026","1026","1026","55.671875","55.671875","55.671875"
"4206592","1027","1027","1027","55.671875","55.671875","55.671875"
"4210688","1028","1028","1028","55.671875","55.671875","55.671875"
"4214784","1029","1029","1029","55.671875","55.671875","55.671875"
"4218880","1030","1030","1030","55.671875","55.671875","55.671875"
"4222976","1031","1031","1031","55.671875","55.671875","55.671875"
"4227072","1032","1032","1032","55.671875","55.671875","55.671875"
"4231168","1033","1033","1033","55.671875","55.671875","55.671875"
"4235264","1034","1034","1034","55.671875","55.671875","55.671875"
"4239360","1035","1035","1035","55.671875","55.671875","55.671875"
"4243456","1036","1036","1036","55.671875","55.671875","55.671875"
"4247552","1037","1037","1037","55.671875","55.671875","55.671875"
"4251648","1038","1038","1038","55.671875","55.671875","55.671875"
"4255744","1039","1039","1039","55.671875","55.671875","55.671875"
"4259840","1040","1040","1040","55.671875","55.671875","55.671875"
"4263936","1041","1041","1041","55.671875","55.671875","55.671875"
"4268032","1042","1042","1042","55.671875","55.671875","55.671875"
"4272128","1043","1043","1043","55.671875","55.671875","55.671875"
"4276224","1044","1044","1044","55.671875","55.671875","55.671875"
"4280320","1045","1045","1045","55.671875","55.671875","55.671875"
"4284416","1046","1046","1046","55.671875","55.671875","55.671875"
"4288512","1047","1047","1047","55.671875","55.671875","55.671875"
"4292608","1048","1048","1048","55.671875","55.671875","55.671875"
"4296704","1049","1049","1049","55.671875","55.671875","55.671875"
"4300800","1050","1050","1050","55.671875","55.671875","55.671875"
"4304896","1051","1051","1051","55.671875","55.671875","55.671875"
"4308992","1052","1052","1052","55.671875","55.671875","55.671875"
"4313088","1053","1053","1053","55.671875","55.671875","55.671875"
"4317184","1054","1054","1054","55.671875","55.671875","55.671875"
"4321280","1055","1055","1055","55.671875","55.671875","55.671875"
"4325376","1056","1056","1056","55.671875","55.671875","55.671875"
"4329472","1057","1057","1057","55.671875","55.671875","55.671875"
"4333568","1058","1058","1058","55.671875","55.671875","55.671875"
"4337664","1059","1059","1059","55.671875","55.671875","55.671875"
"4341760","1060","1060","1060","55.671875","55.671875","55.671875"
"4345856","1061","1061","1061","55.671875","55.671875","55.671875"
"4349952","1062","1062","1062","55.671875","55.671875","55.671875"
"4354048","1063","1063","1063","55.671875","55.671875","55.671875"
"4358144","1064","1064","1064","55.671875","55.671875","55.671875"
"4362240","1065","1065","1065","55.671875","55.671875","55.671875"
"4366336","1066","1066","1066","55.671875","55.671875","55.671875"
"4370432","1067","1067","1067","55.671875","55.671875","55.671875"
"4374528","1068","1068","1068","55.671875","55.671875","55.671875"
"4378624","1069","1069","1069","55.671875","55.671875","55.671875"
"4382720","1070","1070","1070","55.671875","55.671875","55.671875"
"4386816","1071","1071","1071","55.671875","55.671875","55.671875"
"4390912","1072","1072","1072","55.671875","55.671875","55.671875"
"4395008","1073","1073","1073","55.671875","55.671875","55.671875"
"4399104","1074","1074","1074","55.671875","55.671875","55.671875"
"4403200","1075","1075","1075","55.671875","55.671875","55.671875"
"4407296","1076","1076","1076","55.671875","55.671875","55.671875"
"4411392","1077","1077","1077","55.671875","55.671875","55.671875"
"4415488","1078","1078","1078","55.671875","55.671875","55.671875"
"4419584","1079","1079","1079","55.671875","55.671875","55.671875"
"4423680","1080","1080","1080","55.671875","55.671875","55.671875"
"4427776","1081","1081","1081","55.671875","55.671875","55.671875"
"4431872","1082","1082","1082","55.671875","55.671875","55.671875"
"4435968","1083","1083","1083","55.671875","55.671875","55.671875"
"4440064","1084","1084","1084","55.671875","55.671875","55.671875"
"4444160","1085","1085","1085","55.671875","55.671875","55.671875"
"4448256","1086","1086","1086","55.671875","55.671875","55.671875"
"4452352","1087","1087","1087","55.671875","55.671875","55.671875"
"4456448","1088","1088","1088","55.671875","55.671875","55.671875"
"4460544","1089","1089","1089","55.671875","55.671875","55.671875"
"4464640","1090","1090","1090","55.671875","55.671875","55.671875"
"4468736","1091","1091","1091","55.671875","55.671875","55.671875"
"4472832","1092","1092","1092","55.671875","55.671875","55.671875"
"4476928","1093","1093","1093","55.671875","55.671875","55.671875"
"4481024","1094","1094","1094","55.75537109375","55.75537109375","55.75537109375"
"4485120","1095","1095","1095","55.96875","55.96875","55.96875"
"4489216","1096","1096","1096","55.96875","55.96875","55.96875"
"4493312","1097","1097","1097","55.96875","55.96875","55.96875"
"4497408","1098","1098","1098","55.96875","55.96875","55.96875"
"4501504","1099","1099","1099","55.96875","55.96875","55.96875"
"4505600","1100","1100","1100","55.96875","55.96875","55.96875"
"4509696","1101","1101","1101","55.96875","55.96875","55.96875"
"4513792","1102","1102","1102","55.96875","55.96875","55.96875"
"4517888","1103","1103","1103","55.96875","55.96875","55.96875"
"4521984","1104","1104","1104","55.96875","55.96875","55.96875"
"4526080","1105","1105","1105","55.96875","55.96875","55.96875"
"4530176","1106","1106","1106","55.96875","55.96875","55.96875"
"4534272","1107","1107","1107","55.96875","55.96875","55.96875"
"4538368","1108","1108","1108","55.96875","55.96875","55.96875"
"4542464","1109","1109","1109","55.96875","55.96875","55.96875"
"4546560","1110","1110","1110","55.96875","55.96875","55.96875"
"4550656","1111","1111","1111","55.96875","55.96875","55.96875"
"4554752","1112","1112","1112","55.96875","55.96875","55.96875"
"4558848","1113","1113","1113","55.96875","55.96875","55.96875"
"4562944","1114","1114","1114","55.96875","55.96875","55.96875"
"4567040","1115","1115","1115","55.96875","55.96875","55.96875"
"4571136","1116","1116","1116","55.96875","55.96875","55.96875"
"4575232","1117","1117","1117","55.96875","55.96875","55.96875"
"4579328","1118","1118","1118","55.96875","55.96875","55.96875"
"4583424","1119","1119","1119","55.96875","55.96875","55.96875"
"4587520","1120","1120","1120","55.96875","55.96875","55.96875"
"4591616","1121","1121","1121","55.96875","55.96875","55.96875"
"4595712","1122","1122","1122","55.96875","55.96875","55.96875"
"4599808","1123","1123","1123","55.96875","55.96875","55.96875"
"4603904","1124","1124","1124","55.96875","55.96875","55.96875"
"4608000","1125","1125","1125","55.96875","55.96875","55.96875"
"4612096","1126","1126","1126","55.96875","55.96875","55.96875"
"4616192","1127","1127","1127","55.96875","55.96875","55.96875"
"4620288","1128","1128","1128","55.96875","55.96875","55.96875"
"4624384","1129","1129","1129","55.96875","55.96875","55.96875"
"4628480","1130","1130","1130","55.96875","55.96875","55.96875"
"4632576","1131","1131","1131","55.96875","55.96875","55.96875"
"4636672","1132","1132","1132","55.96875","55.96875","55.96875"
"4640768","1133","1133","1133","55.96875","55.96875","55.96875"
"4644864","1134","1134","1134","55.96875","55.96875","55.96875"
"4648960","1135","1135","1135","55.96875","55.96875","55.96875"
"4653056","1136","1136","1136","55.96875","55.96875","55.96875"
"4657152","1137","1137","1137","55.96875","55.96875","55.96875"
"4661248","1138","1138","1138","55.96875","55.96875","55.96875"
"4665344","1139","1139","1139","55.96875","55.96875","55.96875"
"4669440","1140","1140","1140","55.96875","55.96875","55.96875"
"4673536","1141","1141","1141","55.96875","55.96875","55.96875"
"4677632","1142","1142","1142","55.96875","55.96875","55.96875"
"4681728","1143","1143","1143","55.96875","55.96875","55.96875"
"4685824","1144","1144","1144","55.96875","55.96875","55.96875"
"4689920","1145","1145","1145","55.96875","55.96875","55.96875"
"4694016","1146","1146","1146","55.96875","55.96875","55.96875"
"4698112","1147","1147","1147","55.96875","55.96875","55.96875"
"4702208","1148","1148","1148","55.96875","55.96875","55.96875"
"4706304","1149","1149","1149","55.96875","55.96875","55.96875"
"4710400","1150","1150","1150","55.96875","55.96875","55.96875"
"4714496","1151","1151","1151","55.96875","55.96875","55.96875"
"4718592","1152","1152","1152","55.96875","55.96875","55.96875"
"4722688","1153","1153","1153","55.96875","55.96875","55.96875"
"4726784","1154","1154","1154","55.96875","55.96875","55.96875"
"4730880","1155","1155","1155","55.96875","55.96875","55.96875"
"4734976","1156","1156","1156","55.96875","55.96875","55.96875"
"4739072","1157","1157","1157","55.96875","55.96875","55.96875"
"4743168","1158","1158","1158","55.96875","55.96875","55.96875"
"4747264","1159","1159","1159","55.96875","55.96875","55.96875"
"4751360","1160","1160","1160","55.96875","55.96875","55.96875"
"4755456","1161","1161","1161","55.96875","55.96875","55.96875"
"4759552","1162","1162","1162","55.96875","55.96875","55.96875"
"4763648","1163","1163","1163","55.96875","55.96875","55.96875"
"4767744","1164","1164","1164","55.96875","55.96875","55.96875"
"4771840","1165","1165","1165","55.96875","55.96875","55.96875"
"4775936","1166","1166","1166","55.96875","55.96875","55.96875"
"4780032","1167","1167","1167","55.96875","55.96875","55.96875"
"4784128","1168","1168","1168","55.96875","55.96875","55.96875"
"4788224","1169","1169","1169","55.96875","55.96875","55.96875"
"4792320","1170","1170","1170","55.96875","55.96875","55.96875"
"4796416","1171","1171","1171","55.96875","55.96875","55.96875"
"4800512","1172","1172","1172","55.9638671875","55.9638671875","55.9638671875"
"4804608","1173","1173","1173","55.9375","55.9375","55.9375"
"4808704","1174","1174","1174","55.9375","55.9375","55.9375"
"4812800","1175","1175","1175","55.9375","55.9375","55.9375"
"4816896","1176","1176","1176","55.9375","55.9375","55.9375"
"4820992","1177","1177","1177","55.9375","55.9375","55.9375"
"4825088","1178","1178","1178","55.9375","55.9375","55.9375"
"4829184","1179","1179","1179","55.9375","55.9375","55.9375"
"4833280","1180","1180","1180","55.9375","55.9375","55.9375"
"4837376","1181","1181","1181","55.9375","55.9375","55.9375"
"4841472","1182","1182","1182","55.9375","55.9375","55.9375"
"4845568","1183","1183","1183","55.9375","55.9375","55.9375"
"4849664","1184","1184","1184","55.9375","55.9375","55.9375"
"4853760","1185","1185","1185","55.9375","55.9375","55.9375"
"4857856","1186","1186","1186","55.9375","55.9375","55.9375"
"4861952","1187","1187","1187","55.9375","55.9375","55.9375"
"4866048","1188","1188","1188","55.9375","55.9375","55.9375"
"4870144","1189","1189","1189","55.9375","55.9375","55.9375"
"4874240","1190","1190","1190","55.9375","55.9375","55.9375"
"4878336","1191","1191","1191","55.9375","55.9375","55.9375"
"4882432","1192","1192","1192","55.9375","55.9375","55.9375"
"4886528","1193","1193","1193","55.9375","55.9375","55.9375"
"4890624","1194","1194","1194","55.9375","55.9375","55.9375"
"4894720","1195","1195","1195","55.9375","55.9375","55.9375"
"4898816","1196","1196","1196","55.9375","55.9375","55.9375"
"4902912","1197","1197","1197","55.9375","55.9375","55.9375"
"4907008","1198","1198","1198","55.9375","55.9375","55.9375"
"4911104","1199","1199","1199","55.9375","55.9375","55.9375"
"4915200","1200","1200","1200","55.9375","55.9375","55.9375"
"4919296","1201","1201","1201","55.9375","55.9375","55.9375"
"4923392","1202","1202","1202","55.9375","55.9375","55.9375"
"4927488","1203","1203","1203","55.9375","55.9375","55.9375"
"4931584","1204","1204","1204","55.9375","55.9375","55.9375"
"4935680","1205","1205","1205","55.9375","55.9375","55.9375"
"4939776","1206","1206","1206","55.9375","55.9375","55.9375"
"4943872","1207","1207","1207","55.9375","55.9375","55.9375"
"4947968","1208","1208","1208","55.9375","55.9375","55.9375"
"4952064","1209","1209","1209","55.9375","55.9375","55.9375"
"4956160","1210","1210","1210","55.9375","55.9375","55.9375"
"4960256","1211","1211","1211","55.9375","55.9375","55.9375"
"4964352","1212","1212","1212","55.9375","55.9375","55.9375"
"4968448","1213","1213","1213","55.9375","55.9375","55.9375"
"4972544","1214","1214","1214","55.9375","55.9375","55.9375"
"4976640","1215","1215","1215","55.9375","55.9375","55.9375"
"4980736","1216","1216","1216","55.9375","55.9375","55.9375"
"4984832","1217","1217","1217","55.9375","55.9375","55.9375"
"4988928","1218","1218","1218","55.9375","55.9375","55.9375"
"4993024","1219","1219","1219","55.9375","55.9375","55.9375"
"4997120","1220","1220","1220","55.9375","55.9375","55.9375"
"5001216","1221","1221","1221","55.9375","55.9375","55.9375"
"5005312","1222","1222","1222","55.9375","55.9375","55.9375"
"5009408","1223","1223","1223","55.9375","55.9375","55.9375"
"5013504","1224","1224","1224","55.9375","55.9375","55.9375"
"5017600","1225","1225","1225","55.9375","55.9375","55.9375"
"5021696","1226","1226","1226","55.9375","55.9375","55.9375"
"5025792","1227","1227","1227","55.9375","55.9375","55.9375"
"5029888","1228","1228","1228","55.9375","55.9375","55.9375"
"5033984","1229","1229","1229","55.9375","55.9375","55.9375"
"5038080","1230","1230","1230","55.9375","55.9375","55.9375"
"5042176","1231","1231","1231","55.9375","55.9375","55.9375"
"5046272","1232","1232","1232","55.9375","55.9375","55.9375"
"5050368","1233","1233","1233","55.9375","55.9375","55.9375"
"5054464","1234","1234","1234","55.9375","55.9375","55.9375"
"5058560","1235","1235","1235","55.9375","55.9375","55.9375"
"5062656","1236","1236","1236","55.9375","55.9375","55.9375"
"5066752","1237","1237","1237","55.9375","55.9375","55.9375"
"5070848","1238","1238","1238","55.9375","55.9375","55.9375"
"5074944","1239","1239","1239","55.9375","55.9375","55.9375"
"5079040","1240","1240","1240","55.9375","55.9375","55.9375"
"5083136","1241","1241","1241","55.9375","55.9375","55.9375"
"5087232","1242","1242","1242","55.9375","55.9375","55.9375"
"5091328","1243","1243","1243","55.9375","55.9375","55.9375"
"5095424","1244","1244","1244","55.9375","55.9375","55.9375"
"5099520","1245","1245","1245","55.9375","55.9375","55.9375"
"5103616","1246","1246","1246","55.9375","55.9375","55.9375"
"5107712","1247","1247","1247","55.9375","55.9375","55.9375"
"5111808","1248","1248","1248","55.9375","55.9375","55.9375"
"5115904","1249","1249","1249","55.9375","55.9375","55.9375"
"5120000","1250","1250","1250","55.908935546875","55.908935546875","55.908935546875"
"5124096","1251","1251","1251","55.0234375","55.0234375","55.0234375"
"5128192","1252","1252","1252","55.0234375","55.0234375","55.0234375"
"5132288","1253","1253","1253","55.0234375","55.0234375","55.0234375"
"5136384","1254","1254","1254","55.0234375","55.0234375","55.0234375"
"5140480","1255","1255","1255","55.0234375","55.0234375","55.0234375"
"5144576","1256","1256","1256","55.0234375","55.0234375","55.0234375"
"5148672","1257","1257","1257","55.0234375","55.0234375","55.0234375"
"5152768","1258","1258","1258","55.0234375","55.0234375","55.0234375"
"5156864","1259","1259","1259","55.0234375","55.0234375","55.0234375"
"5160960","1260","1260","1260","55.0234375","55.0234375","55.0234375"
"5165056","1261","1261","1261","55.0234375","55.0234375","55.0234375"
"5169152","1262","1262","1262","55.0234375","55.0234375","55.0234375"
