"env_step","pqn_Freeway-MinAtar - _step","pqn_Freeway-MinAtar - _step__MIN","pqn_Freeway-MinAtar - _step__MAX","pqn_Freeway-MinAtar - returned_episode_returns","pqn_Freeway-MinAtar - returned_episode_returns__MIN","pqn_Freeway-MinAtar - returned_episode_returns__MAX"
"5283840","1290","1290","1290","56.84375","56.84375","56.84375"
"5287936","1291","1291","1291","56.84375","56.84375","56.84375"
"5292032","1292","1292","1292","56.84375","56.84375","56.84375"
"5296128","1293","1293","1293","56.84375","56.84375","56.84375"
"5300224","1294","1294","1294","56.84375","56.84375","56.84375"
"5304320","1295","1295","1295","56.84375","56.84375","56.84375"
"5308416","1296","1296","1296","56.84375","56.84375","56.84375"
"5312512","1297","1297","1297","56.84375","56.84375","56.84375"
"5316608","1298","1298","1298","56.84375","56.84375","56.84375"
"5320704","1299","1299","1299","56.84375","56.84375","56.84375"
"5324800","1300","1300","1300","56.84375","56.84375","56.84375"
"5328896","1301","1301","1301","56.84375","56.84375","56.84375"
"5332992","1302","1302","1302","56.84375","56.84375","56.84375"
"5337088","1303","1303","1303","56.84375","56.84375","56.84375"
"5341184","1304","1304","1304","56.84375","56.84375","56.84375"
"5345280","1305","1305","1305","56.84375","56.84375","56.84375"
"5349376","1306","1306","1306","56.84375","56.84375","56.84375"
"5353472","1307","1307","1307","56.84375","56.84375","56.84375"
"5357568","1308","1308","1308","56.84375","56.84375","56.84375"
"5361664","1309","1309","1309","56.84375","56.84375","56.84375"
"5365760","1310","1310","1310","56.84375","56.84375","56.84375"
"5369856","1311","1311","1311","56.84375","56.84375","56.84375"
"5373952","1312","1312","1312","56.84375","56.84375","56.84375"
"5378048","1313","1313","1313","56.84375","56.84375","56.84375"
"5382144","1314","1314","1314","56.84375","56.84375","56.84375"
"5386240","1315","1315","1315","56.84375","56.84375","56.84375"
"5390336","1316","1316","1316","56.84375","56.84375","56.84375"
"5394432","1317","1317","1317","56.84375","56.84375","56.84375"
"5398528","1318","1318","1318","56.84375","56.84375","56.84375"
"5402624","1319","1319","1319","56.84375","56.84375","56.84375"
"5406720","1320","1320","1320","56.84375","56.84375","56.84375"
"5410816","1321","1321","1321","56.84375","56.84375","56.84375"
"5414912","1322","1322","1322","56.84375","56.84375","56.84375"
"5419008","1323","1323","1323","56.84375","56.84375","56.84375"
"5423104","1324","1324","1324","56.84375","56.84375","56.84375"
"5427200","1325","1325","1325","56.84375","56.84375","56.84375"
"5431296","1326","1326","1326","56.84375","56.84375","56.84375"
"5435392","1327","1327","1327","56.84375","56.84375","56.84375"
"5439488","1328","1328","1328","56.84375","56.84375","56.84375"
"5443584","1329","1329","1329","57.077392578125","57.077392578125","57.077392578125"
"5447680","1330","1330","1330","57.1015625","57.1015625","57.1015625"
"5451776","1331","1331","1331","57.1015625","57.1015625","57.1015625"
"5455872","1332","1332","1332","57.1015625","57.1015625","57.1015625"
"5459968","1333","1333","1333","57.1015625","57.1015625","57.1015625"
"5464064","1334","1334","1334","57.1015625","57.1015625","57.1015625"
"5468160","1335","1335","1335","57.1015625","57.1015625","57.1015625"
"5472256","1336","1336","1336","57.1015625","57.1015625","57.1015625"
"5476352","1337","1337","1337","57.1015625","57.1015625","57.1015625"
"5480448","1338","1338","1338","57.1015625","57.1015625","57.1015625"
"5484544","1339","1339","1339","57.1015625","57.1015625","57.1015625"
"5488640","1340","1340","1340","57.1015625","57.1015625","57.1015625"
"5492736","1341","1341","1341","57.1015625","57.1015625","57.1015625"
"5496832","1342","1342","1342","57.1015625","57.1015625","57.1015625"
"5500928","1343","1343","1343","57.1015625","57.1015625","57.1015625"
"5505024","1344","1344","1344","57.1015625","57.1015625","57.1015625"
"5509120","1345","1345","1345","57.1015625","57.1015625","57.1015625"
"5513216","1346","1346","1346","57.1015625","57.1015625","57.1015625"
"5517312","1347","1347","1347","57.1015625","57.1015625","57.1015625"
"5521408","1348","1348","1348","57.1015625","57.1015625","57.1015625"
"5525504","1349","1349","1349","57.1015625","57.1015625","57.1015625"
"5529600","1350","1350","1350","57.1015625","57.1015625","57.1015625"
"5533696","1351","1351","1351","57.1015625","57.1015625","57.1015625"
"5537792","1352","1352","1352","57.1015625","57.1015625","57.1015625"
"5541888","1353","1353","1353","57.1015625","57.1015625","57.1015625"
"5545984","1354","1354","1354","57.1015625","57.1015625","57.1015625"
"5550080","1355","1355","1355","57.1015625","57.1015625","57.1015625"
"5554176","1356","1356","1356","57.1015625","57.1015625","57.1015625"
"5558272","1357","1357","1357","57.1015625","57.1015625","57.1015625"
"5562368","1358","1358","1358","57.1015625","57.1015625","57.1015625"
"5566464","1359","1359","1359","57.1015625","57.1015625","57.1015625"
"5570560","1360","1360","1360","57.1015625","57.1015625","57.1015625"
"5574656","1361","1361","1361","57.1015625","57.1015625","57.1015625"
"5578752","1362","1362","1362","57.1015625","57.1015625","57.1015625"
"5582848","1363","1363","1363","57.1015625","57.1015625","57.1015625"
"5586944","1364","1364","1364","57.1015625","57.1015625","57.1015625"
"5591040","1365","1365","1365","57.1015625","57.1015625","57.1015625"
"5595136","1366","1366","1366","57.1015625","57.1015625","57.1015625"
"5599232","1367","1367","1367","57.1015625","57.1015625","57.1015625"
"5603328","1368","1368","1368","57.1015625","57.1015625","57.1015625"
"5607424","1369","1369","1369","57.1015625","57.1015625","57.1015625"
"5611520","1370","1370","1370","57.1015625","57.1015625","57.1015625"
"5615616","1371","1371","1371","57.1015625","57.1015625","57.1015625"
"5619712","1372","1372","1372","57.1015625","57.1015625","57.1015625"
"5623808","1373","1373","1373","57.1015625","57.1015625","57.1015625"
"5627904","1374","1374","1374","57.1015625","57.1015625","57.1015625"
"5632000","1375","1375","1375","57.1015625","57.1015625","57.1015625"
"5636096","1376","1376","1376","57.1015625","57.1015625","57.1015625"
"5640192","1377","1377","1377","57.1015625","57.1015625","57.1015625"
"5644288","1378","1378","1378","57.1015625","57.1015625","57.1015625"
"5648384","1379","1379","1379","57.1015625","57.1015625","57.1015625"
"5652480","1380","1380","1380","57.1015625","57.1015625","57.1015625"
"5656576","1381","1381","1381","57.1015625","57.1015625","57.1015625"
"5660672","1382","1382","1382","57.1015625","57.1015625","57.1015625"
"5664768","1383","1383","1383","57.1015625","57.1015625","57.1015625"
"5668864","1384","1384","1384","57.1015625","57.1015625","57.1015625"
"5672960","1385","1385","1385","57.1015625","57.1015625","57.1015625"
"5677056","1386","1386","1386","57.1015625","57.1015625","57.1015625"
"5681152","1387","1387","1387","57.1015625","57.1015625","57.1015625"
"5685248","1388","1388","1388","57.1015625","57.1015625","57.1015625"
"5689344","1389","1389","1389","57.1015625","57.1015625","57.1015625"
"5693440","1390","1390","1390","57.1015625","57.1015625","57.1015625"
"5697536","1391","1391","1391","57.1015625","57.1015625","57.1015625"
"5701632","1392","1392","1392","57.1015625","57.1015625","57.1015625"
"5705728","1393","1393","1393","57.1015625","57.1015625","57.1015625"
"5709824","1394","1394","1394","57.1015625","57.1015625","57.1015625"
"5713920","1395","1395","1395","57.1015625","57.1015625","57.1015625"
"5718016","1396","1396","1396","57.1015625","57.1015625","57.1015625"
"5722112","1397","1397","1397","57.1015625","57.1015625","57.1015625"
"5726208","1398","1398","1398","57.1015625","57.1015625","57.1015625"
"5730304","1399","1399","1399","57.1015625","57.1015625","57.1015625"
"5734400","1400","1400","1400","57.1015625","57.1015625","57.1015625"
"5738496","1401","1401","1401","57.1015625","57.1015625","57.1015625"
"5742592","1402","1402","1402","57.1015625","57.1015625","57.1015625"
"5746688","1403","1403","1403","57.1015625","57.1015625","57.1015625"
"5750784","1404","1404","1404","57.1015625","57.1015625","57.1015625"
"5754880","1405","1405","1405","57.1015625","57.1015625","57.1015625"
"5758976","1406","1406","1406","57.1015625","57.1015625","57.1015625"
"5763072","1407","1407","1407","55.28271484375","55.28271484375","55.28271484375"
"5767168","1408","1408","1408","54.7734375","54.7734375","54.7734375"
"5771264","1409","1409","1409","54.7734375","54.7734375","54.7734375"
"5775360","1410","1410","1410","54.7734375","54.7734375","54.7734375"
"5779456","1411","1411","1411","54.7734375","54.7734375","54.7734375"
"5783552","1412","1412","1412","54.7734375","54.7734375","54.7734375"
"5787648","1413","1413","1413","54.7734375","54.7734375","54.7734375"
"5791744","1414","1414","1414","54.7734375","54.7734375","54.7734375"
"5795840","1415","1415","1415","54.7734375","54.7734375","54.7734375"
"5799936","1416","1416","1416","54.7734375","54.7734375","54.7734375"
"5804032","1417","1417","1417","54.7734375","54.7734375","54.7734375"
"5808128","1418","1418","1418","54.7734375","54.7734375","54.7734375"
"5812224","1419","1419","1419","54.7734375","54.7734375","54.7734375"
"5816320","1420","1420","1420","54.7734375","54.7734375","54.7734375"
"5820416","1421","1421","1421","54.7734375","54.7734375","54.7734375"
"5824512","1422","1422","1422","54.7734375","54.7734375","54.7734375"
"5828608","1423","1423","1423","54.7734375","54.7734375","54.7734375"
"5832704","1424","1424","1424","54.7734375","54.7734375","54.7734375"
"5836800","1425","1425","1425","54.7734375","54.7734375","54.7734375"
"5840896","1426","1426","1426","54.7734375","54.7734375","54.7734375"
"5844992","1427","1427","1427","54.7734375","54.7734375","54.7734375"
"5849088","1428","1428","1428","54.7734375","54.7734375","54.7734375"
"5853184","1429","1429","1429","54.7734375","54.7734375","54.7734375"
"5857280","1430","1430","1430","54.7734375","54.7734375","54.7734375"
"5861376","1431","1431","1431","54.7734375","54.7734375","54.7734375"
"5865472","1432","1432","1432","54.7734375","54.7734375","54.7734375"
"5869568","1433","1433","1433","54.7734375","54.7734375","54.7734375"
"5873664","1434","1434","1434","54.7734375","54.7734375","54.7734375"
"5877760","1435","1435","1435","54.7734375","54.7734375","54.7734375"
"5881856","1436","1436","1436","54.7734375","54.7734375","54.7734375"
"5885952","1437","1437","1437","54.7734375","54.7734375","54.7734375"
"5890048","1438","1438","1438","54.7734375","54.7734375","54.7734375"
"5894144","1439","1439","1439","54.7734375","54.7734375","54.7734375"
"5898240","1440","1440","1440","54.7734375","54.7734375","54.7734375"
"5902336","1441","1441","1441","54.7734375","54.7734375","54.7734375"
"5906432","1442","1442","1442","54.7734375","54.7734375","54.7734375"
"5910528","1443","1443","1443","54.7734375","54.7734375","54.7734375"
"5914624","1444","1444","1444","54.7734375","54.7734375","54.7734375"
"5918720","1445","1445","1445","54.7734375","54.7734375","54.7734375"
"5922816","1446","1446","1446","54.7734375","54.7734375","54.7734375"
"5926912","1447","1447","1447","54.7734375","54.7734375","54.7734375"
"5931008","1448","1448","1448","54.7734375","54.7734375","54.7734375"
"5935104","1449","1449","1449","54.7734375","54.7734375","54.7734375"
"5939200","1450","1450","1450","54.7734375","54.7734375","54.7734375"
"5943296","1451","1451","1451","54.7734375","54.7734375","54.7734375"
"5947392","1452","1452","1452","54.7734375","54.7734375","54.7734375"
"5951488","1453","1453","1453","54.7734375","54.7734375","54.7734375"
"5955584","1454","1454","1454","54.7734375","54.7734375","54.7734375"
"5959680","1455","1455","1455","54.7734375","54.7734375","54.7734375"
"5963776","1456","1456","1456","54.7734375","54.7734375","54.7734375"
"5967872","1457","1457","1457","54.7734375","54.7734375","54.7734375"
"5971968","1458","1458","1458","54.7734375","54.7734375","54.7734375"
"5976064","1459","1459","1459","54.7734375","54.7734375","54.7734375"
"5980160","1460","1460","1460","54.7734375","54.7734375","54.7734375"
"5984256","1461","1461","1461","54.7734375","54.7734375","54.7734375"
"5988352","1462","1462","1462","54.7734375","54.7734375","54.7734375"
"5992448","1463","1463","1463","54.7734375","54.7734375","54.7734375"
"5996544","1464","1464","1464","54.7734375","54.7734375","54.7734375"
"6000640","1465","1465","1465","54.7734375","54.7734375","54.7734375"
"6004736","1466","1466","1466","54.7734375","54.7734375","54.7734375"
"6008832","1467","1467","1467","54.7734375","54.7734375","54.7734375"
"6012928","1468","1468","1468","54.7734375","54.7734375","54.7734375"
"6017024","1469","1469","1469","54.7734375","54.7734375","54.7734375"
"6021120","1470","1470","1470","54.7734375","54.7734375","54.7734375"
"6025216","1471","1471","1471","54.7734375","54.7734375","54.7734375"
"6029312","1472","1472","1472","54.7734375","54.7734375","54.7734375"
"6033408","1473","1473","1473","54.7734375","54.7734375","54.7734375"
"6037504","1474","1474","1474","54.7734375","54.7734375","54.7734375"
"6041600","1475","1475","1475","54.7734375","54.7734375","54.7734375"
"6045696","1476","1476","1476","54.7734375","54.7734375","54.7734375"
"6049792","1477","1477","1477","54.7734375","54.7734375","54.7734375"
"6053888","1478","1478","1478","54.7734375","54.7734375","54.7734375"
"6057984","1479","1479","1479","54.7734375","54.7734375","54.7734375"
"6062080","1480","1480","1480","54.7734375","54.7734375","54.7734375"
"6066176","1481","1481","1481","54.7734375","54.7734375","54.7734375"
"6070272","1482","1482","1482","54.7734375","54.7734375","54.7734375"
"6074368","1483","1483","1483","54.7734375","54.7734375","54.7734375"
"6078464","1484","1484","1484","54.7734375","54.7734375","54.7734375"
"6082560","1485","1485","1485","56.5986328125","56.5986328125","56.5986328125"
"6086656","1486","1486","1486","57.5546875","57.5546875","57.5546875"
"6090752","1487","1487","1487","57.5546875","57.5546875","57.5546875"
"6094848","1488","1488","1488","57.5546875","57.5546875","57.5546875"
"6098944","1489","1489","1489","57.5546875","57.5546875","57.5546875"
"6103040","1490","1490","1490","57.5546875","57.5546875","57.5546875"
"6107136","1491","1491","1491","57.5546875","57.5546875","57.5546875"
"6111232","1492","1492","1492","57.5546875","57.5546875","57.5546875"
"6115328","1493","1493","1493","57.5546875","57.5546875","57.5546875"
"6119424","1494","1494","1494","57.5546875","57.5546875","57.5546875"
"6123520","1495","1495","1495","57.5546875","57.5546875","57.5546875"
"6127616","1496","1496","1496","57.5546875","57.5546875","57.5546875"
"6131712","1497","1497","1497","57.5546875","57.5546875","57.5546875"
"6135808","1498","1498","1498","57.5546875","57.5546875","57.5546875"
"6139904","1499","1499","1499","57.5546875","57.5546875","57.5546875"
"6144000","1500","1500","1500","57.5546875","57.5546875","57.5546875"
"6148096","1501","1501","1501","57.5546875","57.5546875","57.5546875"
"6152192","1502","1502","1502","57.5546875","57.5546875","57.5546875"
"6156288","1503","1503","1503","57.5546875","57.5546875","57.5546875"
"6160384","1504","1504","1504","57.5546875","57.5546875","57.5546875"
"6164480","1505","1505","1505","57.5546875","57.5546875","57.5546875"
"6168576","1506","1506","1506","57.5546875","57.5546875","57.5546875"
"6172672","1507","1507","1507","57.5546875","57.5546875","57.5546875"
"6176768","1508","1508","1508","57.5546875","57.5546875","57.5546875"
"6180864","1509","1509","1509","57.5546875","57.5546875","57.5546875"
"6184960","1510","1510","1510","57.5546875","57.5546875","57.5546875"
"6189056","1511","1511","1511","57.5546875","57.5546875","57.5546875"
"6193152","1512","1512","1512","57.5546875","57.5546875","57.5546875"
"6197248","1513","1513","1513","57.5546875","57.5546875","57.5546875"
"6201344","1514","1514","1514","57.5546875","57.5546875","57.5546875"
"6205440","1515","1515","1515","57.5546875","57.5546875","57.5546875"
"6209536","1516","1516","1516","57.5546875","57.5546875","57.5546875"
"6213632","1517","1517","1517","57.5546875","57.5546875","57.5546875"
"6217728","1518","1518","1518","57.5546875","57.5546875","57.5546875"
"6221824","1519","1519","1519","57.5546875","57.5546875","57.5546875"
"6225920","1520","1520","1520","57.5546875","57.5546875","57.5546875"
"6230016","1521","1521","1521","57.5546875","57.5546875","57.5546875"
"6234112","1522","1522","1522","57.5546875","57.5546875","57.5546875"
"6238208","1523","1523","1523","57.5546875","57.5546875","57.5546875"
"6242304","1524","1524","1524","57.5546875","57.5546875","57.5546875"
"6246400","1525","1525","1525","57.5546875","57.5546875","57.5546875"
"6250496","1526","1526","1526","57.5546875","57.5546875","57.5546875"
"6254592","1527","1527","1527","57.5546875","57.5546875","57.5546875"
"6258688","1528","1528","1528","57.5546875","57.5546875","57.5546875"
"6262784","1529","1529","1529","57.5546875","57.5546875","57.5546875"
"6266880","1530","1530","1530","57.5546875","57.5546875","57.5546875"
"6270976","1531","1531","1531","57.5546875","57.5546875","57.5546875"
"6275072","1532","1532","1532","57.5546875","57.5546875","57.5546875"
"6279168","1533","1533","1533","57.5546875","57.5546875","57.5546875"
"6283264","1534","1534","1534","57.5546875","57.5546875","57.5546875"
"6287360","1535","1535","1535","57.5546875","57.5546875","57.5546875"
"6291456","1536","1536","1536","57.5546875","57.5546875","57.5546875"
"6295552","1537","1537","1537","57.5546875","57.5546875","57.5546875"
"6299648","1538","1538","1538","57.5546875","57.5546875","57.5546875"
"6303744","1539","1539","1539","57.5546875","57.5546875","57.5546875"
"6307840","1540","1540","1540","57.5546875","57.5546875","57.5546875"
"6311936","1541","1541","1541","57.5546875","57.5546875","57.5546875"
"6316032","1542","1542","1542","57.5546875","57.5546875","57.5546875"
"6320128","1543","1543","1543","57.5546875","57.5546875","57.5546875"
"6324224","1544","1544","1544","57.5546875","57.5546875","57.5546875"
"6328320","1545","1545","1545","57.5546875","57.5546875","57.5546875"
"6332416","1546","1546","1546","57.5546875","57.5546875","57.5546875"
"6336512","1547","1547","1547","57.5546875","57.5546875","57.5546875"
"6340608","1548","1548","1548","57.5546875","57.5546875","57.5546875"
"6344704","1549","1549","1549","57.5546875","57.5546875","57.5546875"
"6348800","1550","1550","1550","57.5546875","57.5546875","57.5546875"
"6352896","1551","1551","1551","57.5546875","57.5546875","57.5546875"
"6356992","1552","1552","1552","57.5546875","57.5546875","57.5546875"
"6361088","1553","1553","1553","57.5546875","57.5546875","57.5546875"
"6365184","1554","1554","1554","57.5546875","57.5546875","57.5546875"
"6369280","1555","1555","1555","57.5546875","57.5546875","57.5546875"
"6373376","1556","1556","1556","57.5546875","57.5546875","57.5546875"
"6377472","1557","1557","1557","57.5546875","57.5546875","57.5546875"
"6381568","1558","1558","1558","57.5546875","57.5546875","57.5546875"
"6385664","1559","1559","1559","57.5546875","57.5546875","57.5546875"
"6389760","1560","1560","1560","57.5546875","57.5546875","57.5546875"
"6393856","1561","1561","1561","57.5546875","57.5546875","57.5546875"
"6397952","1562","1562","1562","57.5546875","57.5546875","57.5546875"
"6402048","1563","1563","1563","57.052490234375","57.052490234375","57.052490234375"
"6406144","1564","1564","1564","56.609375","56.609375","56.609375"
"6410240","1565","1565","1565","56.609375","56.609375","56.609375"
"6414336","1566","1566","1566","56.609375","56.609375","56.609375"
"6418432","1567","1567","1567","56.609375","56.609375","56.609375"
"6422528","1568","1568","1568","56.609375","56.609375","56.609375"
"6426624","1569","1569","1569","56.609375","56.609375","56.609375"
"6430720","1570","1570","1570","56.609375","56.609375","56.609375"
"6434816","1571","1571","1571","56.609375","56.609375","56.609375"
"6438912","1572","1572","1572","56.609375","56.609375","56.609375"
"6443008","1573","1573","1573","56.609375","56.609375","56.609375"
"6447104","1574","1574","1574","56.609375","56.609375","56.609375"
"6451200","1575","1575","1575","56.609375","56.609375","56.609375"
"6455296","1576","1576","1576","56.609375","56.609375","56.609375"
"6459392","1577","1577","1577","56.609375","56.609375","56.609375"
"6463488","1578","1578","1578","56.609375","56.609375","56.609375"
"6467584","1579","1579","1579","56.609375","56.609375","56.609375"
"6471680","1580","1580","1580","56.609375","56.609375","56.609375"
"6475776","1581","1581","1581","56.609375","56.609375","56.609375"
"6479872","1582","1582","1582","56.609375","56.609375","56.609375"
"6483968","1583","1583","1583","56.609375","56.609375","56.609375"
"6488064","1584","1584","1584","56.609375","56.609375","56.609375"
"6492160","1585","1585","1585","56.609375","56.609375","56.609375"
"6496256","1586","1586","1586","56.609375","56.609375","56.609375"
"6500352","1587","1587","1587","56.609375","56.609375","56.609375"
"6504448","1588","1588","1588","56.609375","56.609375","56.609375"
"6508544","1589","1589","1589","56.609375","56.609375","56.609375"
"6512640","1590","1590","1590","56.609375","56.609375","56.609375"
"6516736","1591","1591","1591","56.609375","56.609375","56.609375"
"6520832","1592","1592","1592","56.609375","56.609375","56.609375"
"6524928","1593","1593","1593","56.609375","56.609375","56.609375"
"6529024","1594","1594","1594","56.609375","56.609375","56.609375"
"6533120","1595","1595","1595","56.609375","56.609375","56.609375"
"6537216","1596","1596","1596","56.609375","56.609375","56.609375"
"6541312","1597","1597","1597","56.609375","56.609375","56.609375"
"6545408","1598","1598","1598","56.609375","56.609375","56.609375"
"6549504","1599","1599","1599","56.609375","56.609375","56.609375"
"6553600","1600","1600","1600","56.609375","56.609375","56.609375"
"6557696","1601","1601","1601","56.609375","56.609375","56.609375"
"6561792","1602","1602","1602","56.609375","56.609375","56.609375"
"6565888","1603","1603","1603","56.609375","56.609375","56.609375"
"6569984","1604","1604","1604","56.609375","56.609375","56.609375"
"6574080","1605","1605","1605","56.609375","56.609375","56.609375"
"6578176","1606","1606","1606","56.609375","56.609375","56.609375"
"6582272","1607","1607","1607","56.609375","56.609375","56.609375"
"6586368","1608","1608","1608","56.609375","56.609375","56.609375"
"6590464","1609","1609","1609","56.609375","56.609375","56.609375"
"6594560","1610","1610","1610","56.609375","56.609375","56.609375"
"6598656","1611","1611","1611","56.609375","56.609375","56.609375"
"6602752","1612","1612","1612","56.609375","56.609375","56.609375"
"6606848","1613","1613","1613","56.609375","56.609375","56.609375"
"6610944","1614","1614","1614","56.609375","56.609375","56.609375"
"6615040","1615","1615","1615","56.609375","56.609375","56.609375"
"6619136","1616","1616","1616","56.609375","56.609375","56.609375"
"6623232","1617","1617","1617","56.609375","56.609375","56.609375"
"6627328","1618","1618","1618","56.609375","56.609375","56.609375"
"6631424","1619","1619","1619","56.609375","56.609375","56.609375"
"6635520","1620","1620","1620","56.609375","56.609375","56.609375"
"6639616","1621","1621","1621","56.609375","56.609375","56.609375"
"6643712","1622","1622","1622","56.609375","56.609375","56.609375"
"6647808","1623","1623","1623","56.609375","56.609375","56.609375"
"6651904","1624","1624","1624","56.609375","56.609375","56.609375"
"6656000","1625","1625","1625","56.609375","56.609375","56.609375"
"6660096","1626","1626","1626","56.609375","56.609375","56.609375"
"6664192","1627","1627","1627","56.609375","56.609375","56.609375"
"6668288","1628","1628","1628","56.609375","56.609375","56.609375"
"6672384","1629","1629","1629","56.609375","56.609375","56.609375"
"6676480","1630","1630","1630","56.609375","56.609375","56.609375"
"6680576","1631","1631","1631","56.609375","56.609375","56.609375"
"6684672","1632","1632","1632","56.609375","56.609375","56.609375"
"6688768","1633","1633","1633","56.609375","56.609375","56.609375"
"6692864","1634","1634","1634","56.609375","56.609375","56.609375"
"6696960","1635","1635","1635","56.609375","56.609375","56.609375"
"6701056","1636","1636","1636","56.609375","56.609375","56.609375"
"6705152","1637","1637","1637","56.609375","56.609375","56.609375"
"6709248","1638","1638","1638","56.609375","56.609375","56.609375"
"6713344","1639","1639","1639","56.609375","56.609375","56.609375"
"6717440","1640","1640","1640","56.609375","56.609375","56.609375"
"6721536","1641","1641","1641","55.793701171875","55.793701171875","55.793701171875"
"6725632","1642","1642","1642","54.6015625","54.6015625","54.6015625"
"6729728","1643","1643","1643","54.6015625","54.6015625","54.6015625"
"6733824","1644","1644","1644","54.6015625","54.6015625","54.6015625"
"6737920","1645","1645","1645","54.6015625","54.6015625","54.6015625"
"6742016","1646","1646","1646","54.6015625","54.6015625","54.6015625"
"6746112","1647","1647","1647","54.6015625","54.6015625","54.6015625"
"6750208","1648","1648","1648","54.6015625","54.6015625","54.6015625"
"6754304","1649","1649","1649","54.6015625","54.6015625","54.6015625"
"6758400","1650","1650","1650","54.6015625","54.6015625","54.6015625"
"6762496","1651","1651","1651","54.6015625","54.6015625","54.6015625"
"6766592","1652","1652","1652","54.6015625","54.6015625","54.6015625"
"6770688","1653","1653","1653","54.6015625","54.6015625","54.6015625"
"6774784","1654","1654","1654","54.6015625","54.6015625","54.6015625"
"6778880","1655","1655","1655","54.6015625","54.6015625","54.6015625"
"6782976","1656","1656","1656","54.6015625","54.6015625","54.6015625"
"6787072","1657","1657","1657","54.6015625","54.6015625","54.6015625"
"6791168","1658","1658","1658","54.6015625","54.6015625","54.6015625"
"6795264","1659","1659","1659","54.6015625","54.6015625","54.6015625"
"6799360","1660","1660","1660","54.6015625","54.6015625","54.6015625"
"6803456","1661","1661","1661","54.6015625","54.6015625","54.6015625"
"6807552","1662","1662","1662","54.6015625","54.6015625","54.6015625"
"6811648","1663","1663","1663","54.6015625","54.6015625","54.6015625"
"6815744","1664","1664","1664","54.6015625","54.6015625","54.6015625"
"6819840","1665","1665","1665","54.6015625","54.6015625","54.6015625"
"6823936","1666","1666","1666","54.6015625","54.6015625","54.6015625"
"6828032","1667","1667","1667","54.6015625","54.6015625","54.6015625"
"6832128","1668","1668","1668","54.6015625","54.6015625","54.6015625"
"6836224","1669","1669","1669","54.6015625","54.6015625","54.6015625"
"6840320","1670","1670","1670","54.6015625","54.6015625","54.6015625"
"6844416","1671","1671","1671","54.6015625","54.6015625","54.6015625"
"6848512","1672","1672","1672","54.6015625","54.6015625","54.6015625"
"6852608","1673","1673","1673","54.6015625","54.6015625","54.6015625"
"6856704","1674","1674","1674","54.6015625","54.6015625","54.6015625"
"6860800","1675","1675","1675","54.6015625","54.6015625","54.6015625"
"6864896","1676","1676","1676","54.6015625","54.6015625","54.6015625"
"6868992","1677","1677","1677","54.6015625","54.6015625","54.6015625"
"6873088","1678","1678","1678","54.6015625","54.6015625","54.6015625"
"6877184","1679","1679","1679","54.6015625","54.6015625","54.6015625"
"6881280","1680","1680","1680","54.6015625","54.6015625","54.6015625"
"6885376","1681","1681","1681","54.6015625","54.6015625","54.6015625"
"6889472","1682","1682","1682","54.6015625","54.6015625","54.6015625"
"6893568","1683","1683","1683","54.6015625","54.6015625","54.6015625"
"6897664","1684","1684","1684","54.6015625","54.6015625","54.6015625"
"6901760","1685","1685","1685","54.6015625","54.6015625","54.6015625"
"6905856","1686","1686","1686","54.6015625","54.6015625","54.6015625"
"6909952","1687","1687","1687","54.6015625","54.6015625","54.6015625"
"6914048","1688","1688","1688","54.6015625","54.6015625","54.6015625"
"6918144","1689","1689","1689","54.6015625","54.6015625","54.6015625"
"6922240","1690","1690","1690","54.6015625","54.6015625","54.6015625"
"6926336","1691","1691","1691","54.6015625","54.6015625","54.6015625"
"6930432","1692","1692","1692","54.6015625","54.6015625","54.6015625"
"6934528","1693","1693","1693","54.6015625","54.6015625","54.6015625"
"6938624","1694","1694","1694","54.6015625","54.6015625","54.6015625"
"6942720","1695","1695","1695","54.6015625","54.6015625","54.6015625"
"6946816","1696","1696","1696","54.6015625","54.6015625","54.6015625"
"6950912","1697","1697","1697","54.6015625","54.6015625","54.6015625"
"6955008","1698","1698","1698","54.6015625","54.6015625","54.6015625"
"6959104","1699","1699","1699","54.6015625","54.6015625","54.6015625"
"6963200","1700","1700","1700","54.6015625","54.6015625","54.6015625"
"6967296","1701","1701","1701","54.6015625","54.6015625","54.6015625"
"6971392","1702","1702","1702","54.6015625","54.6015625","54.6015625"
"6975488","1703","1703","1703","54.6015625","54.6015625","54.6015625"
"6979584","1704","1704","1704","54.6015625","54.6015625","54.6015625"
"6983680","1705","1705","1705","54.6015625","54.6015625","54.6015625"
"6987776","1706","1706","1706","54.6015625","54.6015625","54.6015625"
"6991872","1707","1707","1707","54.6015625","54.6015625","54.6015625"
"6995968","1708","1708","1708","54.6015625","54.6015625","54.6015625"
"7000064","1709","1709","1709","54.6015625","54.6015625","54.6015625"
"7004160","1710","1710","1710","54.6015625","54.6015625","54.6015625"
"7008256","1711","1711","1711","54.6015625","54.6015625","54.6015625"
"7012352","1712","1712","1712","54.6015625","54.6015625","54.6015625"
"7016448","1713","1713","1713","54.6015625","54.6015625","54.6015625"
"7020544","1714","1714","1714","54.6015625","54.6015625","54.6015625"
"7024640","1715","1715","1715","54.6015625","54.6015625","54.6015625"
"7028736","1716","1716","1716","54.6015625","54.6015625","54.6015625"
"7032832","1717","1717","1717","54.6015625","54.6015625","54.6015625"
"7036928","1718","1718","1718","54.6015625","54.6015625","54.6015625"
