"env_step","pqn_Asterix-MinAtar - _step","pqn_Asterix-MinAtar - _step__MIN","pqn_Asterix-MinAtar - _step__MAX","pqn_Asterix-MinAtar - returned_episode_returns","pqn_Asterix-MinAtar - returned_episode_returns__MIN","pqn_Asterix-MinAtar - returned_episode_returns__MAX"
"372736","91","91","91","0.54296875","0.54296875","0.54296875"
"376832","92","92","92","0.652587890625","0.652587890625","0.652587890625"
"380928","93","93","93","0.650146484375","0.650146484375","0.650146484375"
"385024","94","94","94","0.64990234375","0.64990234375","0.64990234375"
"389120","95","95","95","0.67431640625","0.67431640625","0.67431640625"
"393216","96","96","96","0.59423828125","0.59423828125","0.59423828125"
"397312","97","97","97","0.501708984375","0.501708984375","0.501708984375"
"401408","98","98","98","0.51904296875","0.51904296875","0.51904296875"
"405504","99","99","99","0.493408203125","0.493408203125","0.493408203125"
"409600","100","100","100","0.488037109375","0.488037109375","0.488037109375"
"413696","101","101","101","0.576171875","0.576171875","0.576171875"
"417792","102","102","102","0.515869140625","0.515869140625","0.515869140625"
"421888","103","103","103","0.59765625","0.59765625","0.59765625"
"425984","104","104","104","0.505126953125","0.505126953125","0.505126953125"
"430080","105","105","105","0.5634765625","0.5634765625","0.5634765625"
"434176","106","106","106","0.65234375","0.65234375","0.65234375"
"438272","107","107","107","0.63427734375","0.63427734375","0.63427734375"
"442368","108","108","108","0.632568359375","0.632568359375","0.632568359375"
"446464","109","109","109","0.624267578125","0.624267578125","0.624267578125"
"450560","110","110","110","0.66162109375","0.66162109375","0.66162109375"
"454656","111","111","111","0.645751953125","0.645751953125","0.645751953125"
"458752","112","112","112","0.6357421875","0.6357421875","0.6357421875"
"462848","113","113","113","0.64013671875","0.64013671875","0.64013671875"
"466944","114","114","114","0.59716796875","0.59716796875","0.59716796875"
"471040","115","115","115","0.5859375","0.5859375","0.5859375"
"475136","116","116","116","0.62060546875","0.62060546875","0.62060546875"
"479232","117","117","117","0.663330078125","0.663330078125","0.663330078125"
"483328","118","118","118","0.63671875","0.63671875","0.63671875"
"487424","119","119","119","0.652099609375","0.652099609375","0.652099609375"
"491520","120","120","120","0.655517578125","0.655517578125","0.655517578125"
"495616","121","121","121","0.666015625","0.666015625","0.666015625"
"499712","122","122","122","0.5546875","0.5546875","0.5546875"
"503808","123","123","123","0.69189453125","0.69189453125","0.69189453125"
"507904","124","124","124","0.679443359375","0.679443359375","0.679443359375"
"512000","125","125","125","0.67041015625","0.67041015625","0.67041015625"
"516096","126","126","126","0.66796875","0.66796875","0.66796875"
"520192","127","127","127","0.615234375","0.615234375","0.615234375"
"524288","128","128","128","0.67724609375","0.67724609375","0.67724609375"
"528384","129","129","129","0.774658203125","0.774658203125","0.774658203125"
"532480","130","130","130","0.7119140625","0.7119140625","0.7119140625"
"536576","131","131","131","0.665283203125","0.665283203125","0.665283203125"
"540672","132","132","132","0.662841796875","0.662841796875","0.662841796875"
"544768","133","133","133","0.689453125","0.689453125","0.689453125"
"548864","134","134","134","0.77294921875","0.77294921875","0.77294921875"
"552960","135","135","135","0.769775390625","0.769775390625","0.769775390625"
"557056","136","136","136","0.785400390625","0.785400390625","0.785400390625"
"561152","137","137","137","0.681884765625","0.681884765625","0.681884765625"
"565248","138","138","138","0.64990234375","0.64990234375","0.64990234375"
"569344","139","139","139","0.625","0.625","0.625"
"573440","140","140","140","0.71337890625","0.71337890625","0.71337890625"
"577536","141","141","141","0.7109375","0.7109375","0.7109375"
"581632","142","142","142","0.669677734375","0.669677734375","0.669677734375"
"585728","143","143","143","0.729736328125","0.729736328125","0.729736328125"
"589824","144","144","144","0.77978515625","0.77978515625","0.77978515625"
"593920","145","145","145","0.83251953125","0.83251953125","0.83251953125"
"598016","146","146","146","0.795654296875","0.795654296875","0.795654296875"
"602112","147","147","147","0.770751953125","0.770751953125","0.770751953125"
"606208","148","148","148","0.892333984375","0.892333984375","0.892333984375"
"610304","149","149","149","0.830322265625","0.830322265625","0.830322265625"
"614400","150","150","150","0.73681640625","0.73681640625","0.73681640625"
"618496","151","151","151","0.773193359375","0.773193359375","0.773193359375"
"622592","152","152","152","0.885986328125","0.885986328125","0.885986328125"
"626688","153","153","153","0.874755859375","0.874755859375","0.874755859375"
"630784","154","154","154","0.948486328125","0.948486328125","0.948486328125"
"634880","155","155","155","0.94482421875","0.94482421875","0.94482421875"
"638976","156","156","156","0.86865234375","0.86865234375","0.86865234375"
"643072","157","157","157","0.83642578125","0.83642578125","0.83642578125"
"647168","158","158","158","0.826904296875","0.826904296875","0.826904296875"
"651264","159","159","159","0.777587890625","0.777587890625","0.777587890625"
"655360","160","160","160","0.715576171875","0.715576171875","0.715576171875"
"659456","161","161","161","0.89013671875","0.89013671875","0.89013671875"
"663552","162","162","162","0.8701171875","0.8701171875","0.8701171875"
"667648","163","163","163","0.84619140625","0.84619140625","0.84619140625"
"671744","164","164","164","0.802978515625","0.802978515625","0.802978515625"
"675840","165","165","165","0.70458984375","0.70458984375","0.70458984375"
"679936","166","166","166","0.757568359375","0.757568359375","0.757568359375"
"684032","167","167","167","0.768798828125","0.768798828125","0.768798828125"
"688128","168","168","168","0.74462890625","0.74462890625","0.74462890625"
"692224","169","169","169","0.6953125","0.6953125","0.6953125"
"696320","170","170","170","0.759765625","0.759765625","0.759765625"
"700416","171","171","171","0.808349609375","0.808349609375","0.808349609375"
"704512","172","172","172","0.692626953125","0.692626953125","0.692626953125"
"708608","173","173","173","0.81591796875","0.81591796875","0.81591796875"
"712704","174","174","174","0.970458984375","0.970458984375","0.970458984375"
"716800","175","175","175","1.015625","1.015625","1.015625"
"720896","176","176","176","1.082275390625","1.082275390625","1.082275390625"
"724992","177","177","177","1.05517578125","1.05517578125","1.05517578125"
"729088","178","178","178","1.156494140625","1.156494140625","1.156494140625"
"733184","179","179","179","1.1435546875","1.1435546875","1.1435546875"
"737280","180","180","180","1.2578125","1.2578125","1.2578125"
"741376","181","181","181","1.197509765625","1.197509765625","1.197509765625"
"745472","182","182","182","0.98291015625","0.98291015625","0.98291015625"
"749568","183","183","183","0.92138671875","0.92138671875","0.92138671875"
"753664","184","184","184","0.873046875","0.873046875","0.873046875"
"757760","185","185","185","0.9716796875","0.9716796875","0.9716796875"
"761856","186","186","186","0.912109375","0.912109375","0.912109375"
"765952","187","187","187","0.931640625","0.931640625","0.931640625"
"770048","188","188","188","0.94384765625","0.94384765625","0.94384765625"
"774144","189","189","189","0.812255859375","0.812255859375","0.812255859375"
"778240","190","190","190","0.862548828125","0.862548828125","0.862548828125"
"782336","191","191","191","1.015869140625","1.015869140625","1.015869140625"
"786432","192","192","192","1.048095703125","1.048095703125","1.048095703125"
"790528","193","193","193","1.033447265625","1.033447265625","1.033447265625"
"794624","194","194","194","0.976806640625","0.976806640625","0.976806640625"
"798720","195","195","195","0.947265625","0.947265625","0.947265625"
"802816","196","196","196","0.923583984375","0.923583984375","0.923583984375"
"806912","197","197","197","1.04248046875","1.04248046875","1.04248046875"
"811008","198","198","198","1.147216796875","1.147216796875","1.147216796875"
"815104","199","199","199","1.179931640625","1.179931640625","1.179931640625"
"819200","200","200","200","1.14990234375","1.14990234375","1.14990234375"
"823296","201","201","201","1.405517578125","1.405517578125","1.405517578125"
"827392","202","202","202","1.571533203125","1.571533203125","1.571533203125"
"831488","203","203","203","1.554443359375","1.554443359375","1.554443359375"
"835584","204","204","204","1.58447265625","1.58447265625","1.58447265625"
"839680","205","205","205","1.509521484375","1.509521484375","1.509521484375"
"843776","206","206","206","1.494384765625","1.494384765625","1.494384765625"
"847872","207","207","207","1.233154296875","1.233154296875","1.233154296875"
"851968","208","208","208","1.2021484375","1.2021484375","1.2021484375"
"856064","209","209","209","1.27587890625","1.27587890625","1.27587890625"
"860160","210","210","210","1.2236328125","1.2236328125","1.2236328125"
"864256","211","211","211","1.351318359375","1.351318359375","1.351318359375"
"868352","212","212","212","1.4697265625","1.4697265625","1.4697265625"
"872448","213","213","213","1.65576171875","1.65576171875","1.65576171875"
"876544","214","214","214","1.70263671875","1.70263671875","1.70263671875"
"880640","215","215","215","1.57080078125","1.57080078125","1.57080078125"
"884736","216","216","216","1.46044921875","1.46044921875","1.46044921875"
"888832","217","217","217","1.55224609375","1.55224609375","1.55224609375"
"892928","218","218","218","1.7177734375","1.7177734375","1.7177734375"
"897024","219","219","219","1.65283203125","1.65283203125","1.65283203125"
"901120","220","220","220","1.637451171875","1.637451171875","1.637451171875"
"905216","221","221","221","1.554931640625","1.554931640625","1.554931640625"
"909312","222","222","222","1.449462890625","1.449462890625","1.449462890625"
"913408","223","223","223","1.468017578125","1.468017578125","1.468017578125"
"917504","224","224","224","1.534423828125","1.534423828125","1.534423828125"
"921600","225","225","225","1.506103515625","1.506103515625","1.506103515625"
"925696","226","226","226","1.564453125","1.564453125","1.564453125"
"929792","227","227","227","1.919677734375","1.919677734375","1.919677734375"
"933888","228","228","228","2.0244140625","2.0244140625","2.0244140625"
"937984","229","229","229","1.984619140625","1.984619140625","1.984619140625"
"942080","230","230","230","2.098876953125","2.098876953125","2.098876953125"
"946176","231","231","231","2.0810546875","2.0810546875","2.0810546875"
"950272","232","232","232","2.039794921875","2.039794921875","2.039794921875"
"954368","233","233","233","1.95556640625","1.95556640625","1.95556640625"
"958464","234","234","234","1.962158203125","1.962158203125","1.962158203125"
"962560","235","235","235","2.033935546875","2.033935546875","2.033935546875"
"966656","236","236","236","2.031494140625","2.031494140625","2.031494140625"
"970752","237","237","237","2.18408203125","2.18408203125","2.18408203125"
"974848","238","238","238","2.3818359375","2.3818359375","2.3818359375"
"978944","239","239","239","2.56005859375","2.56005859375","2.56005859375"
"983040","240","240","240","2.579833984375","2.579833984375","2.579833984375"
"987136","241","241","241","2.455078125","2.455078125","2.455078125"
"991232","242","242","242","2.337646484375","2.337646484375","2.337646484375"
"995328","243","243","243","2.482421875","2.482421875","2.482421875"
"999424","244","244","244","2.64697265625","2.64697265625","2.64697265625"
"1003520","245","245","245","2.828857421875","2.828857421875","2.828857421875"
"1007616","246","246","246","2.789794921875","2.789794921875","2.789794921875"
"1011712","247","247","247","2.81640625","2.81640625","2.81640625"
"1015808","248","248","248","2.96337890625","2.96337890625","2.96337890625"
"1019904","249","249","249","3.017578125","3.017578125","3.017578125"
"1024000","250","250","250","3.135986328125","3.135986328125","3.135986328125"
"1028096","251","251","251","3.15234375","3.15234375","3.15234375"
"1032192","252","252","252","3.245361328125","3.245361328125","3.245361328125"
"1036288","253","253","253","3.2685546875","3.2685546875","3.2685546875"
"1040384","254","254","254","3.35107421875","3.35107421875","3.35107421875"
"1044480","255","255","255","3.409423828125","3.409423828125","3.409423828125"
"1048576","256","256","256","3.486328125","3.486328125","3.486328125"
"1052672","257","257","257","3.5419921875","3.5419921875","3.5419921875"
"1056768","258","258","258","3.597412109375","3.597412109375","3.597412109375"
"1060864","259","259","259","3.5634765625","3.5634765625","3.5634765625"
"1064960","260","260","260","3.355224609375","3.355224609375","3.355224609375"
"1069056","261","261","261","3.065673828125","3.065673828125","3.065673828125"
"1073152","262","262","262","2.885009765625","2.885009765625","2.885009765625"
"1077248","263","263","263","3.137451171875","3.137451171875","3.137451171875"
"1081344","264","264","264","3.143310546875","3.143310546875","3.143310546875"
"1085440","265","265","265","3.24755859375","3.24755859375","3.24755859375"
"1089536","266","266","266","3.356201171875","3.356201171875","3.356201171875"
"1093632","267","267","267","3.3671875","3.3671875","3.3671875"
"1097728","268","268","268","3.13330078125","3.13330078125","3.13330078125"
"1101824","269","269","269","3.10595703125","3.10595703125","3.10595703125"
"1105920","270","270","270","3.101806640625","3.101806640625","3.101806640625"
"1110016","271","271","271","3.271240234375","3.271240234375","3.271240234375"
"1114112","272","272","272","3.520751953125","3.520751953125","3.520751953125"
"1118208","273","273","273","3.681396484375","3.681396484375","3.681396484375"
"1122304","274","274","274","3.56298828125","3.56298828125","3.56298828125"
"1126400","275","275","275","3.69140625","3.69140625","3.69140625"
"1130496","276","276","276","3.81103515625","3.81103515625","3.81103515625"
"1134592","277","277","277","3.66650390625","3.66650390625","3.66650390625"
"1138688","278","278","278","3.74365234375","3.74365234375","3.74365234375"
"1142784","279","279","279","4.102783203125","4.102783203125","4.102783203125"
"1146880","280","280","280","4.086181640625","4.086181640625","4.086181640625"
"1150976","281","281","281","4.2001953125","4.2001953125","4.2001953125"
"1155072","282","282","282","4.54150390625","4.54150390625","4.54150390625"
"1159168","283","283","283","4.502197265625","4.502197265625","4.502197265625"
"1163264","284","284","284","4.51123046875","4.51123046875","4.51123046875"
"1167360","285","285","285","4.59521484375","4.59521484375","4.59521484375"
"1171456","286","286","286","4.83203125","4.83203125","4.83203125"
"1175552","287","287","287","5.107666015625","5.107666015625","5.107666015625"
"1179648","288","288","288","4.913330078125","4.913330078125","4.913330078125"
"1183744","289","289","289","5.0927734375","5.0927734375","5.0927734375"
"1187840","290","290","290","4.96484375","4.96484375","4.96484375"
"1191936","291","291","291","4.443603515625","4.443603515625","4.443603515625"
"1196032","292","292","292","4.543701171875","4.543701171875","4.543701171875"
"1200128","293","293","293","4.97900390625","4.97900390625","4.97900390625"
"1204224","294","294","294","5.1396484375","5.1396484375","5.1396484375"
"1208320","295","295","295","4.9443359375","4.9443359375","4.9443359375"
"1212416","296","296","296","4.7744140625","4.7744140625","4.7744140625"
"1216512","297","297","297","4.5966796875","4.5966796875","4.5966796875"
"1220608","298","298","298","4.549072265625","4.549072265625","4.549072265625"
"1224704","299","299","299","4.513916015625","4.513916015625","4.513916015625"
"1228800","300","300","300","4.3095703125","4.3095703125","4.3095703125"
"1232896","301","301","301","4.18798828125","4.18798828125","4.18798828125"
"1236992","302","302","302","4.103759765625","4.103759765625","4.103759765625"
"1241088","303","303","303","3.685791015625","3.685791015625","3.685791015625"
"1245184","304","304","304","3.6689453125","3.6689453125","3.6689453125"
"1249280","305","305","305","4.0927734375","4.0927734375","4.0927734375"
"1253376","306","306","306","4.5302734375","4.5302734375","4.5302734375"
"1257472","307","307","307","4.7802734375","4.7802734375","4.7802734375"
"1261568","308","308","308","4.83154296875","4.83154296875","4.83154296875"
"1265664","309","309","309","5.190673828125","5.190673828125","5.190673828125"
"1269760","310","310","310","5.514892578125","5.514892578125","5.514892578125"
"1273856","311","311","311","5.677001953125","5.677001953125","5.677001953125"
"1277952","312","312","312","5.887451171875","5.887451171875","5.887451171875"
"1282048","313","313","313","5.818603515625","5.818603515625","5.818603515625"
"1286144","314","314","314","5.652099609375","5.652099609375","5.652099609375"
"1290240","315","315","315","5.7421875","5.7421875","5.7421875"
"1294336","316","316","316","6.11669921875","6.11669921875","6.11669921875"
"1298432","317","317","317","6.14111328125","6.14111328125","6.14111328125"
"1302528","318","318","318","6.26220703125","6.26220703125","6.26220703125"
"1306624","319","319","319","6.468505859375","6.468505859375","6.468505859375"
"1310720","320","320","320","6.591552734375","6.591552734375","6.591552734375"
"1314816","321","321","321","6.111572265625","6.111572265625","6.111572265625"
"1318912","322","322","322","6.029296875","6.029296875","6.029296875"
"1323008","323","323","323","6.09033203125","6.09033203125","6.09033203125"
"1327104","324","324","324","6.16064453125","6.16064453125","6.16064453125"
"1331200","325","325","325","5.87841796875","5.87841796875","5.87841796875"
"1335296","326","326","326","6.000244140625","6.000244140625","6.000244140625"
"1339392","327","327","327","6.1298828125","6.1298828125","6.1298828125"
"1343488","328","328","328","6.277587890625","6.277587890625","6.277587890625"
"1347584","329","329","329","6.557373046875","6.557373046875","6.557373046875"
"1351680","330","330","330","6.6376953125","6.6376953125","6.6376953125"
"1355776","331","331","331","6.118896484375","6.118896484375","6.118896484375"
"1359872","332","332","332","6.23828125","6.23828125","6.23828125"
"1363968","333","333","333","6.45458984375","6.45458984375","6.45458984375"
"1368064","334","334","334","6.58251953125","6.58251953125","6.58251953125"
"1372160","335","335","335","6.83154296875","6.83154296875","6.83154296875"
"1376256","336","336","336","6.953125","6.953125","6.953125"
"1380352","337","337","337","7.095703125","7.095703125","7.095703125"
"1384448","338","338","338","7.228515625","7.228515625","7.228515625"
"1388544","339","339","339","7.498779296875","7.498779296875","7.498779296875"
"1392640","340","340","340","7.56298828125","7.56298828125","7.56298828125"
"1396736","341","341","341","7.21484375","7.21484375","7.21484375"
"1400832","342","342","342","6.99609375","6.99609375","6.99609375"
"1404928","343","343","343","6.52490234375","6.52490234375","6.52490234375"
"1409024","344","344","344","6.501953125","6.501953125","6.501953125"
"1413120","345","345","345","6.80810546875","6.80810546875","6.80810546875"
"1417216","346","346","346","6.735107421875","6.735107421875","6.735107421875"
"1421312","347","347","347","6.929443359375","6.929443359375","6.929443359375"
"1425408","348","348","348","6.863525390625","6.863525390625","6.863525390625"
"1429504","349","349","349","6.716796875","6.716796875","6.716796875"
"1433600","350","350","350","6.89453125","6.89453125","6.89453125"
"1437696","351","351","351","6.972900390625","6.972900390625","6.972900390625"
"1441792","352","352","352","7.440185546875","7.440185546875","7.440185546875"
"1445888","353","353","353","7.66845703125","7.66845703125","7.66845703125"
"1449984","354","354","354","7.10205078125","7.10205078125","7.10205078125"
"1454080","355","355","355","7.219482421875","7.219482421875","7.219482421875"
"1458176","356","356","356","7.3857421875","7.3857421875","7.3857421875"
"1462272","357","357","357","7.107177734375","7.107177734375","7.107177734375"
"1466368","358","358","358","6.995361328125","6.995361328125","6.995361328125"
"1470464","359","359","359","7.363525390625","7.363525390625","7.363525390625"
"1474560","360","360","360","7.727783203125","7.727783203125","7.727783203125"
"1478656","361","361","361","7.7626953125","7.7626953125","7.7626953125"
"1482752","362","362","362","7.843505859375","7.843505859375","7.843505859375"
"1486848","363","363","363","8.212890625","8.212890625","8.212890625"
"1490944","364","364","364","8.46044921875","8.46044921875","8.46044921875"
"1495040","365","365","365","8.8935546875","8.8935546875","8.8935546875"
"1499136","366","366","366","9.14111328125","9.14111328125","9.14111328125"
"1503232","367","367","367","9.69775390625","9.69775390625","9.69775390625"
"1507328","368","368","368","9.736572265625","9.736572265625","9.736572265625"
"1511424","369","369","369","10.529052734375","10.529052734375","10.529052734375"
"1515520","370","370","370","11.1533203125","11.1533203125","11.1533203125"
"1519616","371","371","371","11.18017578125","11.18017578125","11.18017578125"
"1523712","372","372","372","11.022216796875","11.022216796875","11.022216796875"
"1527808","373","373","373","11.028564453125","11.028564453125","11.028564453125"
"1531904","374","374","374","11.139404296875","11.139404296875","11.139404296875"
"1536000","375","375","375","11.434814453125","11.434814453125","11.434814453125"
"1540096","376","376","376","10.939697265625","10.939697265625","10.939697265625"
"1544192","377","377","377","11.075439453125","11.075439453125","11.075439453125"
"1548288","378","378","378","11.01953125","11.01953125","11.01953125"
"1552384","379","379","379","10.76611328125","10.76611328125","10.76611328125"
"1556480","380","380","380","10.898193359375","10.898193359375","10.898193359375"
"1560576","381","381","381","10.80322265625","10.80322265625","10.80322265625"
"1564672","382","382","382","10.884765625","10.884765625","10.884765625"
"1568768","383","383","383","10.744384765625","10.744384765625","10.744384765625"
"1572864","384","384","384","10.6435546875","10.6435546875","10.6435546875"
"1576960","385","385","385","10.559814453125","10.559814453125","10.559814453125"
"1581056","386","386","386","10.456787109375","10.456787109375","10.456787109375"
"1585152","387","387","387","10.6201171875","10.6201171875","10.6201171875"
"1589248","388","388","388","10.6845703125","10.6845703125","10.6845703125"
"1593344","389","389","389","10.60888671875","10.60888671875","10.60888671875"
"1597440","390","390","390","10.625244140625","10.625244140625","10.625244140625"
"1601536","391","391","391","10.96484375","10.96484375","10.96484375"
"1605632","392","392","392","11.11962890625","11.11962890625","11.11962890625"
"1609728","393","393","393","11.31884765625","11.31884765625","11.31884765625"
"1613824","394","394","394","11.214111328125","11.214111328125","11.214111328125"
"1617920","395","395","395","11.377685546875","11.377685546875","11.377685546875"
"1622016","396","396","396","11.490966796875","11.490966796875","11.490966796875"
"1626112","397","397","397","11.404541015625","11.404541015625","11.404541015625"
"1630208","398","398","398","11.25244140625","11.25244140625","11.25244140625"
"1634304","399","399","399","11.1669921875","11.1669921875","11.1669921875"
"1638400","400","400","400","10.9267578125","10.9267578125","10.9267578125"
"1642496","401","401","401","11.27294921875","11.27294921875","11.27294921875"
"1646592","402","402","402","10.88623046875","10.88623046875","10.88623046875"
"1650688","403","403","403","11.074951171875","11.074951171875","11.074951171875"
"1654784","404","404","404","10.727783203125","10.727783203125","10.727783203125"
"1658880","405","405","405","10.814208984375","10.814208984375","10.814208984375"
"1662976","406","406","406","10.617919921875","10.617919921875","10.617919921875"
"1667072","407","407","407","10.734130859375","10.734130859375","10.734130859375"
"1671168","408","408","408","10.689697265625","10.689697265625","10.689697265625"
"1675264","409","409","409","10.45166015625","10.45166015625","10.45166015625"
"1679360","410","410","410","10.391357421875","10.391357421875","10.391357421875"
"1683456","411","411","411","10.381591796875","10.381591796875","10.381591796875"
"1687552","412","412","412","10.262451171875","10.262451171875","10.262451171875"
"1691648","413","413","413","10.83056640625","10.83056640625","10.83056640625"
"1695744","414","414","414","11.0380859375","11.0380859375","11.0380859375"
"1699840","415","415","415","11.20654296875","11.20654296875","11.20654296875"
"1703936","416","416","416","10.7685546875","10.7685546875","10.7685546875"
"1708032","417","417","417","10.49072265625","10.49072265625","10.49072265625"
"1712128","418","418","418","11.153076171875","11.153076171875","11.153076171875"
"1716224","419","419","419","11.48779296875","11.48779296875","11.48779296875"
"1720320","420","420","420","11.465087890625","11.465087890625","11.465087890625"
"1724416","421","421","421","11.50830078125","11.50830078125","11.50830078125"
"1728512","422","422","422","11.425537109375","11.425537109375","11.425537109375"
"1732608","423","423","423","11.754150390625","11.754150390625","11.754150390625"
"1736704","424","424","424","12.408203125","12.408203125","12.408203125"
"1740800","425","425","425","12.622314453125","12.622314453125","12.622314453125"
"1744896","426","426","426","12.92626953125","12.92626953125","12.92626953125"
"1748992","427","427","427","13.22021484375","13.22021484375","13.22021484375"
"1753088","428","428","428","14.209228515625","14.209228515625","14.209228515625"
"1757184","429","429","429","14.327880859375","14.327880859375","14.327880859375"
