env_step,pqn_Breakout-MinAtar - test_returned_episode_returns
1024000,6.514659881591797
1028096,6.514659881591797
1032192,6.514659881591797
1036288,6.514659881591797
1040384,6.514659881591797
1044480,6.514659881591797
1048576,6.514659881591797
1052672,6.514659881591797
1056768,6.514659881591797
1060864,6.514659881591797
1064960,6.514659881591797
1069056,6.514659881591797
1073152,6.514659881591797
1077248,6.514659881591797
1081344,6.514659881591797
1085440,6.514659881591797
1089536,6.514659881591797
1093632,6.514659881591797
1097728,6.514659881591797
1101824,6.514659881591797
1105920,6.514659881591797
1110016,6.514659881591797
1114112,6.514659881591797
1118208,6.514659881591797
1122304,6.514659881591797
1126400,6.514659881591797
1130496,6.514659881591797
1134592,6.514659881591797
1138688,6.514659881591797
1142784,6.514659881591797
1146880,6.514659881591797
1150976,6.514659881591797
1155072,6.514659881591797
1159168,6.514659881591797
1163264,6.514659881591797
1167360,6.514659881591797
1171456,6.514659881591797
1175552,6.514659881591797
1179648,6.514659881591797
1183744,6.514659881591797
1187840,6.514659881591797
1191936,6.514659881591797
1196032,6.514659881591797
1200128,6.514659881591797
1204224,6.514659881591797
1208320,6.514659881591797
1212416,6.514659881591797
1216512,6.514659881591797
1220608,6.514659881591797
1224704,6.514659881591797
1228800,6.514659881591797
1232896,6.514659881591797
1236992,6.514659881591797
1241088,6.514659881591797
1245184,6.514659881591797
1249280,6.514659881591797
1253376,6.514659881591797
1257472,6.514659881591797
1261568,6.514659881591797
1265664,6.514659881591797
1269760,6.514659881591797
1273856,6.514659881591797
1277952,6.514659881591797
1282048,6.514659881591797
1286144,6.514659881591797
1290240,6.514659881591797
1294336,6.514659881591797
1298432,6.514659881591797
1302528,6.514659881591797
1306624,6.514659881591797
1310720,6.514659881591797
1314816,6.514659881591797
1318912,6.514659881591797
1323008,6.514659881591797
1327104,6.514659881591797
1331200,6.514659881591797
1335296,6.514659881591797
1339392,6.514659881591797
1343488,6.514659881591797
1347584,6.514659881591797
1351680,6.514659881591797
1355776,6.514659881591797
1359872,6.514659881591797
1363968,6.514659881591797
1368064,6.514659881591797
1372160,6.514659881591797
1376256,6.514659881591797
1380352,6.514659881591797
1384448,6.514659881591797
1388544,6.514659881591797
1392640,6.514659881591797
1396736,6.514659881591797
1400832,6.514659881591797
1404928,6.514659881591797
1409024,6.514659881591797
1413120,6.514659881591797
1417216,6.514659881591797
1421312,6.514659881591797
1425408,6.514659881591797
1429504,6.514659881591797
1433600,6.514659881591797
1437696,6.514659881591797
1441792,6.514659881591797
1445888,6.514659881591797
1449984,6.514659881591797
1454080,6.514659881591797
1458176,6.514659881591797
1462272,6.514659881591797
1466368,6.514659881591797
1470464,6.514659881591797
1474560,6.514659881591797
1478656,6.514659881591797
1482752,6.514659881591797
1486848,6.514659881591797
1490944,6.514659881591797
1495040,6.514659881591797
1499136,6.514659881591797
1503232,6.514659881591797
1507328,6.514659881591797
1511424,6.514659881591797
1515520,6.514659881591797
1519616,6.514659881591797
1523712,6.514659881591797
1527808,6.514659881591797
1531904,6.514659881591797
1536000,6.514659881591797
1540096,6.514659881591797
1544192,6.514659881591797
1548288,6.514659881591797
1552384,6.514659881591797
1556480,6.514659881591797
1560576,6.514659881591797
1564672,6.514659881591797
1568768,6.514659881591797
1572864,6.514659881591797
1576960,6.514659881591797
1581056,6.514659881591797
1585152,6.514659881591797
1589248,6.514659881591797
1593344,6.514659881591797
1597440,6.514659881591797
1601536,6.514659881591797
1605632,6.514659881591797
1609728,6.514659881591797
1613824,6.514659881591797
1617920,6.514659881591797
1622016,6.514659881591797
1626112,6.514659881591797
1630208,6.514659881591797
1634304,6.514659881591797
1638400,6.514659881591797
1642496,6.514659881591797
1646592,6.514659881591797
1650688,6.514659881591797
1654784,6.514659881591797
1658880,6.514659881591797
1662976,6.514659881591797
1667072,6.514659881591797
1671168,6.514659881591797
1675264,6.514659881591797
1679360,6.514659881591797
1683456,6.514659881591797
1687552,6.514659881591797
1691648,6.514659881591797
1695744,6.514659881591797
1699840,6.514659881591797
1703936,6.514659881591797
1708032,6.514659881591797
1712128,6.514659881591797
1716224,6.514659881591797
1720320,6.514659881591797
1724416,6.514659881591797
1728512,6.514659881591797
1732608,6.514659881591797
1736704,6.514659881591797
1740800,6.514659881591797
1744896,6.514659881591797
1748992,6.514659881591797
1753088,6.514659881591797
1757184,6.514659881591797
1761280,6.514659881591797
1765376,6.514659881591797
1769472,6.514659881591797
1773568,6.514659881591797
1777664,6.514659881591797
1781760,6.514659881591797
1785856,6.514659881591797
1789952,6.514659881591797
1794048,6.514659881591797
1798144,6.514659881591797
1802240,6.514659881591797
1806336,6.514659881591797
1810432,6.514659881591797
1814528,6.514659881591797
1818624,6.514659881591797
1822720,6.514659881591797
1826816,6.514659881591797
1830912,6.514659881591797
1835008,6.514659881591797
1839104,6.514659881591797
1843200,6.514659881591797
1847296,6.514659881591797
1851392,6.514659881591797
1855488,6.514659881591797
1859584,6.514659881591797
1863680,6.514659881591797
1867776,6.514659881591797
1871872,6.514659881591797
1875968,6.514659881591797
1880064,6.514659881591797
1884160,6.514659881591797
1888256,6.514659881591797
1892352,6.514659881591797
1896448,6.514659881591797
1900544,6.514659881591797
1904640,6.514659881591797
1908736,6.514659881591797
1912832,6.514659881591797
1916928,6.514659881591797
1921024,6.514659881591797
1925120,6.514659881591797
1929216,6.514659881591797
1933312,6.514659881591797
1937408,6.514659881591797
1941504,6.514659881591797
1945600,6.514659881591797
1949696,6.514659881591797
1953792,6.514659881591797
1957888,6.514659881591797
1961984,6.514659881591797
1966080,6.514659881591797
1970176,6.514659881591797
1974272,6.514659881591797
1978368,6.514659881591797
1982464,6.514659881591797
1986560,6.514659881591797
1990656,6.514659881591797
1994752,6.514659881591797
1998848,20.0827579498291
2002944,20.0827579498291
2007040,20.0827579498291
2011136,20.0827579498291
2015232,20.0827579498291
2019328,20.0827579498291
2023424,20.0827579498291
2027520,20.0827579498291
2031616,20.0827579498291
2035712,20.0827579498291
2039808,20.0827579498291
2043904,20.0827579498291
2048000,20.0827579498291
2052096,20.0827579498291
2056192,20.0827579498291
2060288,20.0827579498291
2064384,20.0827579498291
2068480,20.0827579498291
2072576,20.0827579498291
2076672,20.0827579498291
2080768,20.0827579498291
2084864,20.0827579498291
2088960,20.0827579498291
2093056,20.0827579498291
2097152,20.0827579498291
2101248,20.0827579498291
2105344,20.0827579498291
2109440,20.0827579498291
2113536,20.0827579498291
2117632,20.0827579498291
2121728,20.0827579498291
2125824,20.0827579498291
2129920,20.0827579498291
2134016,20.0827579498291
2138112,20.0827579498291
2142208,20.0827579498291
2146304,20.0827579498291
2150400,20.0827579498291
2154496,20.0827579498291
2158592,20.0827579498291
2162688,20.0827579498291
2166784,20.0827579498291
2170880,20.0827579498291
2174976,20.0827579498291
2179072,20.0827579498291
2183168,20.0827579498291
2187264,20.0827579498291
2191360,20.0827579498291
2195456,20.0827579498291
2199552,20.0827579498291
2203648,20.0827579498291
2207744,20.0827579498291
2211840,20.0827579498291
2215936,20.0827579498291
2220032,20.0827579498291
2224128,20.0827579498291
2228224,20.0827579498291
2232320,20.0827579498291
2236416,20.0827579498291
2240512,20.0827579498291
2244608,20.0827579498291
2248704,20.0827579498291
2252800,20.0827579498291
2256896,20.0827579498291
2260992,20.0827579498291
2265088,20.0827579498291
2269184,20.0827579498291
2273280,20.0827579498291
2277376,20.0827579498291
2281472,20.0827579498291
2285568,20.0827579498291
2289664,20.0827579498291
2293760,20.0827579498291
2297856,20.0827579498291
2301952,20.0827579498291
2306048,20.0827579498291
2310144,20.0827579498291
2314240,20.0827579498291
2318336,20.0827579498291
2322432,20.0827579498291
2326528,20.0827579498291
2330624,20.0827579498291
2334720,20.0827579498291
2338816,20.0827579498291
2342912,20.0827579498291
2347008,20.0827579498291
2351104,20.0827579498291
2355200,20.0827579498291
2359296,20.0827579498291
2363392,20.0827579498291
2367488,20.0827579498291
2371584,20.0827579498291
2375680,20.0827579498291
2379776,20.0827579498291
2383872,20.0827579498291
2387968,20.0827579498291
2392064,20.0827579498291
2396160,20.0827579498291
2400256,20.0827579498291
2404352,20.0827579498291
2408448,20.0827579498291
2412544,20.0827579498291
2416640,20.0827579498291
2420736,20.0827579498291
2424832,20.0827579498291
2428928,20.0827579498291
2433024,20.0827579498291
2437120,20.0827579498291
2441216,20.0827579498291
2445312,20.0827579498291
2449408,20.0827579498291
2453504,20.0827579498291
2457600,20.0827579498291
2461696,20.0827579498291
2465792,20.0827579498291
2469888,20.0827579498291
2473984,20.0827579498291
2478080,20.0827579498291
2482176,20.0827579498291
2486272,20.0827579498291
2490368,20.0827579498291
2494464,20.0827579498291
2498560,20.0827579498291
2502656,20.0827579498291
2506752,20.0827579498291
2510848,20.0827579498291
2514944,20.0827579498291
2519040,20.0827579498291
2523136,20.0827579498291
2527232,20.0827579498291
2531328,20.0827579498291
2535424,20.0827579498291
2539520,20.0827579498291
2543616,20.0827579498291
2547712,20.0827579498291
2551808,20.0827579498291
2555904,20.0827579498291
2560000,20.0827579498291
2564096,20.0827579498291
2568192,20.0827579498291
2572288,20.0827579498291
2576384,20.0827579498291
2580480,20.0827579498291
2584576,20.0827579498291
2588672,20.0827579498291
2592768,20.0827579498291
2596864,20.0827579498291
2600960,20.0827579498291
2605056,20.0827579498291
2609152,20.0827579498291
2613248,20.0827579498291
2617344,20.0827579498291
2621440,20.0827579498291
2625536,20.0827579498291
2629632,20.0827579498291
2633728,20.0827579498291
2637824,20.0827579498291
2641920,20.0827579498291
2646016,20.0827579498291
2650112,20.0827579498291
2654208,20.0827579498291
2658304,20.0827579498291
2662400,20.0827579498291
2666496,20.0827579498291
2670592,20.0827579498291
2674688,20.0827579498291
2678784,20.0827579498291
2682880,20.0827579498291
2686976,20.0827579498291
2691072,20.0827579498291
2695168,20.0827579498291
2699264,20.0827579498291
2703360,20.0827579498291
2707456,20.0827579498291
2711552,20.0827579498291
2715648,20.0827579498291
2719744,20.0827579498291
2723840,20.0827579498291
2727936,20.0827579498291
2732032,20.0827579498291
2736128,20.0827579498291
2740224,20.0827579498291
2744320,20.0827579498291
2748416,20.0827579498291
2752512,20.0827579498291
2756608,20.0827579498291
2760704,20.0827579498291
2764800,20.0827579498291
2768896,20.0827579498291
2772992,20.0827579498291
2777088,20.0827579498291
2781184,20.0827579498291
2785280,20.0827579498291
2789376,20.0827579498291
2793472,20.0827579498291
2797568,20.0827579498291
2801664,20.0827579498291
2805760,20.0827579498291
2809856,20.0827579498291
2813952,20.0827579498291
2818048,20.0827579498291
2822144,20.0827579498291
2826240,20.0827579498291
2830336,20.0827579498291
2834432,20.0827579498291
2838528,20.0827579498291
2842624,20.0827579498291
2846720,20.0827579498291
2850816,20.0827579498291
2854912,20.0827579498291
2859008,20.0827579498291
2863104,20.0827579498291
2867200,20.0827579498291
2871296,20.0827579498291
2875392,20.0827579498291
2879488,20.0827579498291
2883584,20.0827579498291
2887680,20.0827579498291
2891776,20.0827579498291
2895872,20.0827579498291
2899968,20.0827579498291
2904064,20.0827579498291
2908160,20.0827579498291
2912256,20.0827579498291
2916352,20.0827579498291
2920448,20.0827579498291
2924544,20.0827579498291
2928640,20.0827579498291
2932736,20.0827579498291
2936832,20.0827579498291
2940928,20.0827579498291
2945024,20.0827579498291
2949120,20.0827579498291
2953216,20.0827579498291
2957312,20.0827579498291
2961408,20.0827579498291
2965504,20.0827579498291
2969600,20.0827579498291
2973696,20.0827579498291
2977792,20.0827579498291
2981888,20.0827579498291
2985984,20.0827579498291
2990080,20.0827579498291
2994176,20.0827579498291
2998272,34.768592834472656
3002368,34.768592834472656
3006464,34.768592834472656
3010560,34.768592834472656
3014656,34.768592834472656
3018752,34.768592834472656
3022848,34.768592834472656
3026944,34.768592834472656
3031040,34.768592834472656
3035136,34.768592834472656
3039232,34.768592834472656
3043328,34.768592834472656
3047424,34.768592834472656
3051520,34.768592834472656
3055616,34.768592834472656
3059712,34.768592834472656
3063808,34.768592834472656
3067904,34.768592834472656
3072000,34.768592834472656
3076096,34.768592834472656
3080192,34.768592834472656
3084288,34.768592834472656
3088384,34.768592834472656
3092480,34.768592834472656
3096576,34.768592834472656
3100672,34.768592834472656
3104768,34.768592834472656
3108864,34.768592834472656
3112960,34.768592834472656
3117056,34.768592834472656
3121152,34.768592834472656
3125248,34.768592834472656
3129344,34.768592834472656
3133440,34.768592834472656
3137536,34.768592834472656
3141632,34.768592834472656
3145728,34.768592834472656
3149824,34.768592834472656
3153920,34.768592834472656
3158016,34.768592834472656
3162112,34.768592834472656
3166208,34.768592834472656
3170304,34.768592834472656
3174400,34.768592834472656
3178496,34.768592834472656
3182592,34.768592834472656
3186688,34.768592834472656
3190784,34.768592834472656
3194880,34.768592834472656
3198976,34.768592834472656
3203072,34.768592834472656
3207168,34.768592834472656
3211264,34.768592834472656
3215360,34.768592834472656
3219456,34.768592834472656
3223552,34.768592834472656
3227648,34.768592834472656
3231744,34.768592834472656
3235840,34.768592834472656
3239936,34.768592834472656
3244032,34.768592834472656
3248128,34.768592834472656
3252224,34.768592834472656
3256320,34.768592834472656
3260416,34.768592834472656
3264512,34.768592834472656
3268608,34.768592834472656
3272704,34.768592834472656
3276800,34.768592834472656
3280896,34.768592834472656
3284992,34.768592834472656
3289088,34.768592834472656
3293184,34.768592834472656
3297280,34.768592834472656
3301376,34.768592834472656
3305472,34.768592834472656
3309568,34.768592834472656
3313664,34.768592834472656
3317760,34.768592834472656
3321856,34.768592834472656
3325952,34.768592834472656
3330048,34.768592834472656
3334144,34.768592834472656
3338240,34.768592834472656
3342336,34.768592834472656
3346432,34.768592834472656
3350528,34.768592834472656
3354624,34.768592834472656
3358720,34.768592834472656
3362816,34.768592834472656
3366912,34.768592834472656
3371008,34.768592834472656
3375104,34.768592834472656
3379200,34.768592834472656
3383296,34.768592834472656
3387392,34.768592834472656
3391488,34.768592834472656
3395584,34.768592834472656
3399680,34.768592834472656
3403776,34.768592834472656
3407872,34.768592834472656
3411968,34.768592834472656
3416064,34.768592834472656
3420160,34.768592834472656
3424256,34.768592834472656
3428352,34.768592834472656
3432448,34.768592834472656
3436544,34.768592834472656
3440640,34.768592834472656
3444736,34.768592834472656
3448832,34.768592834472656
3452928,34.768592834472656
3457024,34.768592834472656
3461120,34.768592834472656
3465216,34.768592834472656
3469312,34.768592834472656
3473408,34.768592834472656
3477504,34.768592834472656
3481600,34.768592834472656
3485696,34.768592834472656
3489792,34.768592834472656
3493888,34.768592834472656
3497984,34.768592834472656
3502080,34.768592834472656
3506176,34.768592834472656
3510272,34.768592834472656
3514368,34.768592834472656
3518464,34.768592834472656
3522560,34.768592834472656
3526656,34.768592834472656
3530752,34.768592834472656
3534848,34.768592834472656
3538944,34.768592834472656
3543040,34.768592834472656
3547136,34.768592834472656
3551232,34.768592834472656
3555328,34.768592834472656
3559424,34.768592834472656
3563520,34.768592834472656
3567616,34.768592834472656
3571712,34.768592834472656
3575808,34.768592834472656
3579904,34.768592834472656
3584000,34.768592834472656
3588096,34.768592834472656
3592192,34.768592834472656
3596288,34.768592834472656
3600384,34.768592834472656
3604480,34.768592834472656
3608576,34.768592834472656
3612672,34.768592834472656
3616768,34.768592834472656
3620864,34.768592834472656
3624960,34.768592834472656
3629056,34.768592834472656
3633152,34.768592834472656
3637248,34.768592834472656
3641344,34.768592834472656
3645440,34.768592834472656
3649536,34.768592834472656
3653632,34.768592834472656
3657728,34.768592834472656
3661824,34.768592834472656
3665920,34.768592834472656
3670016,34.768592834472656
3674112,34.768592834472656
3678208,34.768592834472656
3682304,34.768592834472656
3686400,34.768592834472656
3690496,34.768592834472656
3694592,34.768592834472656
3698688,34.768592834472656
3702784,34.768592834472656
3706880,34.768592834472656
3710976,34.768592834472656
3715072,34.768592834472656
3719168,34.768592834472656
3723264,34.768592834472656
3727360,34.768592834472656
3731456,34.768592834472656
3735552,34.768592834472656
3739648,34.768592834472656
3743744,34.768592834472656
3747840,34.768592834472656
3751936,34.768592834472656
3756032,34.768592834472656
3760128,34.768592834472656
3764224,34.768592834472656
3768320,34.768592834472656
3772416,34.768592834472656
3776512,34.768592834472656
3780608,34.768592834472656
3784704,34.768592834472656
3788800,34.768592834472656
3792896,34.768592834472656
3796992,34.768592834472656
3801088,34.768592834472656
3805184,34.768592834472656
3809280,34.768592834472656
3813376,34.768592834472656
3817472,34.768592834472656
3821568,34.768592834472656
3825664,34.768592834472656
3829760,34.768592834472656
3833856,34.768592834472656
3837952,34.768592834472656
3842048,34.768592834472656
3846144,34.768592834472656
3850240,34.768592834472656
3854336,34.768592834472656
3858432,34.768592834472656
3862528,34.768592834472656
3866624,34.768592834472656
3870720,34.768592834472656
3874816,34.768592834472656
3878912,34.768592834472656
3883008,34.768592834472656
3887104,34.768592834472656
3891200,34.768592834472656
3895296,34.768592834472656
3899392,34.768592834472656
3903488,34.768592834472656
3907584,34.768592834472656
3911680,34.768592834472656
3915776,34.768592834472656
3919872,34.768592834472656
3923968,34.768592834472656
3928064,34.768592834472656
3932160,34.768592834472656
3936256,34.768592834472656
3940352,34.768592834472656
3944448,34.768592834472656
3948544,34.768592834472656
3952640,34.768592834472656
3956736,34.768592834472656
3960832,34.768592834472656
3964928,34.768592834472656
3969024,34.768592834472656
3973120,34.768592834472656
3977216,34.768592834472656
3981312,34.768592834472656
3985408,34.768592834472656
3989504,34.768592834472656
3993600,34.768592834472656
3997696,69.25
4001792,69.25
4005888,69.25
4009984,69.25
4014080,69.25
4018176,69.25
4022272,69.25
4026368,69.25
4030464,69.25
4034560,69.25
4038656,69.25
4042752,69.25
4046848,69.25
4050944,69.25
4055040,69.25
4059136,69.25
4063232,69.25
4067328,69.25
4071424,69.25
4075520,69.25
4079616,69.25
4083712,69.25
4087808,69.25
4091904,69.25
4096000,69.25
4100096,69.25
4104192,69.25
4108288,69.25
4112384,69.25
4116480,69.25
4120576,69.25
4124672,69.25
4128768,69.25
4132864,69.25
4136960,69.25
4141056,69.25
4145152,69.25
4149248,69.25
4153344,69.25
4157440,69.25
4161536,69.25
4165632,69.25
4169728,69.25
4173824,69.25
4177920,69.25
4182016,69.25
4186112,69.25
4190208,69.25
4194304,69.25
4198400,69.25
4202496,69.25
4206592,69.25
4210688,69.25
4214784,69.25
4218880,69.25
4222976,69.25
4227072,69.25
4231168,69.25
4235264,69.25
4239360,69.25
4243456,69.25
4247552,69.25
4251648,69.25
4255744,69.25
4259840,69.25
4263936,69.25
4268032,69.25
4272128,69.25
4276224,69.25
4280320,69.25
4284416,69.25
4288512,69.25
4292608,69.25
4296704,69.25
4300800,69.25
4304896,69.25
4308992,69.25
4313088,69.25
4317184,69.25
4321280,69.25
4325376,69.25
4329472,69.25
4333568,69.25
4337664,69.25
4341760,69.25
4345856,69.25
4349952,69.25
4354048,69.25
4358144,69.25
4362240,69.25
4366336,69.25
4370432,69.25
4374528,69.25
4378624,69.25
4382720,69.25
4386816,69.25
4390912,69.25
4395008,69.25
4399104,69.25
4403200,69.25
4407296,69.25
4411392,69.25
4415488,69.25
4419584,69.25
4423680,69.25
4427776,69.25
4431872,69.25
4435968,69.25
4440064,69.25
4444160,69.25
4448256,69.25
4452352,69.25
4456448,69.25
4460544,69.25
4464640,69.25
4468736,69.25
4472832,69.25
4476928,69.25
4481024,69.25
4485120,69.25
4489216,69.25
4493312,69.25
4497408,69.25
4501504,69.25
4505600,69.25
4509696,69.25
4513792,69.25
4517888,69.25
4521984,69.25
4526080,69.25
4530176,69.25
4534272,69.25
4538368,69.25
4542464,69.25
4546560,69.25
4550656,69.25
4554752,69.25
4558848,69.25
4562944,69.25
4567040,69.25
4571136,69.25
4575232,69.25
4579328,69.25
4583424,69.25
4587520,69.25
4591616,69.25
4595712,69.25
4599808,69.25
4603904,69.25
4608000,69.25
4612096,69.25
4616192,69.25
4620288,69.25
4624384,69.25
4628480,69.25
4632576,69.25
4636672,69.25
4640768,69.25
4644864,69.25
4648960,69.25
4653056,69.25
4657152,69.25
4661248,69.25
4665344,69.25
4669440,69.25
4673536,69.25
4677632,69.25
4681728,69.25
4685824,69.25
4689920,69.25
4694016,69.25
4698112,69.25
4702208,69.25
4706304,69.25
4710400,69.25
4714496,69.25
4718592,69.25
4722688,69.25
4726784,69.25
4730880,69.25
4734976,69.25
4739072,69.25
4743168,69.25
4747264,69.25
4751360,69.25
4755456,69.25
4759552,69.25
4763648,69.25
4767744,69.25
4771840,69.25
4775936,69.25
4780032,69.25
4784128,69.25
4788224,69.25
4792320,69.25
4796416,69.25
4800512,69.25
4804608,69.25
4808704,69.25
4812800,69.25
4816896,69.25
4820992,69.25
4825088,69.25
4829184,69.25
4833280,69.25
4837376,69.25
4841472,69.25
4845568,69.25
4849664,69.25
4853760,69.25
4857856,69.25
4861952,69.25
4866048,69.25
4870144,69.25
4874240,69.25
4878336,69.25
4882432,69.25
4886528,69.25
4890624,69.25
4894720,69.25
4898816,69.25
4902912,69.25
4907008,69.25
4911104,69.25
4915200,69.25
4919296,69.25
4923392,69.25
4927488,69.25
4931584,69.25
4935680,69.25
4939776,69.25
4943872,69.25
4947968,69.25
4952064,69.25
4956160,69.25
4960256,69.25
4964352,69.25
4968448,69.25
4972544,69.25
4976640,69.25
4980736,69.25
4984832,69.25
4988928,69.25
4993024,69.25
4997120,63.53125
5001216,63.53125
5005312,63.53125
5009408,63.53125
5013504,63.53125
5017600,63.53125
5021696,63.53125
5025792,63.53125
5029888,63.53125
5033984,63.53125
5038080,63.53125
5042176,63.53125
5046272,63.53125
5050368,63.53125
5054464,63.53125
5058560,63.53125
5062656,63.53125
5066752,63.53125
5070848,63.53125
5074944,63.53125
5079040,63.53125
5083136,63.53125
5087232,63.53125
5091328,63.53125
5095424,63.53125
5099520,63.53125
5103616,63.53125
5107712,63.53125
5111808,63.53125
5115904,63.53125
5120000,63.53125
5124096,63.53125
5128192,63.53125
5132288,63.53125
5136384,63.53125
5140480,63.53125
5144576,63.53125
5148672,63.53125
5152768,63.53125
5156864,63.53125
5160960,63.53125
5165056,63.53125
5169152,63.53125
5173248,63.53125
5177344,63.53125
5181440,63.53125
5185536,63.53125
5189632,63.53125
5193728,63.53125
5197824,63.53125
5201920,63.53125
5206016,63.53125
5210112,63.53125
5214208,63.53125
5218304,63.53125
5222400,63.53125
5226496,63.53125
5230592,63.53125
5234688,63.53125
5238784,63.53125
5242880,63.53125
5246976,63.53125
5251072,63.53125
5255168,63.53125
5259264,63.53125
5263360,63.53125
5267456,63.53125
5271552,63.53125
5275648,63.53125
5279744,63.53125
5283840,63.53125
5287936,63.53125
5292032,63.53125
5296128,63.53125
5300224,63.53125
5304320,63.53125
5308416,63.53125
5312512,63.53125
5316608,63.53125
5320704,63.53125
5324800,63.53125
5328896,63.53125
5332992,63.53125
5337088,63.53125
5341184,63.53125
5345280,63.53125
5349376,63.53125
5353472,63.53125
5357568,63.53125
5361664,63.53125
5365760,63.53125
5369856,63.53125
5373952,63.53125
5378048,63.53125
5382144,63.53125
5386240,63.53125
5390336,63.53125
5394432,63.53125
5398528,63.53125
5402624,63.53125
5406720,63.53125
5410816,63.53125
5414912,63.53125
5419008,63.53125
5423104,63.53125
5427200,63.53125
5431296,63.53125
5435392,63.53125
5439488,63.53125
5443584,63.53125
5447680,63.53125
5451776,63.53125
5455872,63.53125
5459968,63.53125
5464064,63.53125
5468160,63.53125
5472256,63.53125
5476352,63.53125
5480448,63.53125
5484544,63.53125
5488640,63.53125
5492736,63.53125
5496832,63.53125
5500928,63.53125
5505024,63.53125
5509120,63.53125
5513216,63.53125
5517312,63.53125
5521408,63.53125
5525504,63.53125
5529600,63.53125
5533696,63.53125
5537792,63.53125
5541888,63.53125
5545984,63.53125
5550080,63.53125
5554176,63.53125
5558272,63.53125
5562368,63.53125
5566464,63.53125
5570560,63.53125
5574656,63.53125
5578752,63.53125
5582848,63.53125
5586944,63.53125
5591040,63.53125
5595136,63.53125
5599232,63.53125
5603328,63.53125
5607424,63.53125
5611520,63.53125
5615616,63.53125
5619712,63.53125
5623808,63.53125
5627904,63.53125
5632000,63.53125
5636096,63.53125
5640192,63.53125
5644288,63.53125
5648384,63.53125
5652480,63.53125
5656576,63.53125
5660672,63.53125
5664768,63.53125
5668864,63.53125
5672960,63.53125
5677056,63.53125
