env_step,pqn_Breakout-MinAtar - test_returned_episode_returns
1024000,8.454179763793945
1028096,8.454179763793945
1032192,8.454179763793945
1036288,8.454179763793945
1040384,8.454179763793945
1044480,8.454179763793945
1048576,8.454179763793945
1052672,8.454179763793945
1056768,8.454179763793945
1060864,8.454179763793945
1064960,8.454179763793945
1069056,8.454179763793945
1073152,8.454179763793945
1077248,8.454179763793945
1081344,8.454179763793945
1085440,8.454179763793945
1089536,8.454179763793945
1093632,8.454179763793945
1097728,8.454179763793945
1101824,8.454179763793945
1105920,8.454179763793945
1110016,8.454179763793945
1114112,8.454179763793945
1118208,8.454179763793945
1122304,8.454179763793945
1126400,8.454179763793945
1130496,8.454179763793945
1134592,8.454179763793945
1138688,8.454179763793945
1142784,8.454179763793945
1146880,8.454179763793945
1150976,8.454179763793945
1155072,8.454179763793945
1159168,8.454179763793945
1163264,8.454179763793945
1167360,8.454179763793945
1171456,8.454179763793945
1175552,8.454179763793945
1179648,8.454179763793945
1183744,8.454179763793945
1187840,8.454179763793945
1191936,8.454179763793945
1196032,8.454179763793945
1200128,8.454179763793945
1204224,8.454179763793945
1208320,8.454179763793945
1212416,8.454179763793945
1216512,8.454179763793945
1220608,8.454179763793945
1224704,8.454179763793945
1228800,8.454179763793945
1232896,8.454179763793945
1236992,8.454179763793945
1241088,8.454179763793945
1245184,8.454179763793945
1249280,8.454179763793945
1253376,8.454179763793945
1257472,8.454179763793945
1261568,8.454179763793945
1265664,8.454179763793945
1269760,8.454179763793945
1273856,8.454179763793945
1277952,8.454179763793945
1282048,8.454179763793945
1286144,8.454179763793945
1290240,8.454179763793945
1294336,8.454179763793945
1298432,8.454179763793945
1302528,8.454179763793945
1306624,8.454179763793945
1310720,8.454179763793945
1314816,8.454179763793945
1318912,8.454179763793945
1323008,8.454179763793945
1327104,8.454179763793945
1331200,8.454179763793945
1335296,8.454179763793945
1339392,8.454179763793945
1343488,8.454179763793945
1347584,8.454179763793945
1351680,8.454179763793945
1355776,8.454179763793945
1359872,8.454179763793945
1363968,8.454179763793945
1368064,8.454179763793945
1372160,8.454179763793945
1376256,8.454179763793945
1380352,8.454179763793945
1384448,8.454179763793945
1388544,8.454179763793945
1392640,8.454179763793945
1396736,8.454179763793945
1400832,8.454179763793945
1404928,8.454179763793945
1409024,8.454179763793945
1413120,8.454179763793945
1417216,8.454179763793945
1421312,8.454179763793945
1425408,8.454179763793945
1429504,8.454179763793945
1433600,8.454179763793945
1437696,8.454179763793945
1441792,8.454179763793945
1445888,8.454179763793945
1449984,8.454179763793945
1454080,8.454179763793945
1458176,8.454179763793945
1462272,8.454179763793945
1466368,8.454179763793945
1470464,8.454179763793945
1474560,8.454179763793945
1478656,8.454179763793945
1482752,8.454179763793945
1486848,8.454179763793945
1490944,8.454179763793945
1495040,8.454179763793945
1499136,8.454179763793945
1503232,8.454179763793945
1507328,8.454179763793945
1511424,8.454179763793945
1515520,8.454179763793945
1519616,8.454179763793945
1523712,8.454179763793945
1527808,8.454179763793945
1531904,8.454179763793945
1536000,8.454179763793945
1540096,8.454179763793945
1544192,8.454179763793945
1548288,8.454179763793945
1552384,8.454179763793945
1556480,8.454179763793945
1560576,8.454179763793945
1564672,8.454179763793945
1568768,8.454179763793945
1572864,8.454179763793945
1576960,8.454179763793945
1581056,8.454179763793945
1585152,8.454179763793945
1589248,8.454179763793945
1593344,8.454179763793945
1597440,8.454179763793945
1601536,8.454179763793945
1605632,8.454179763793945
1609728,8.454179763793945
1613824,8.454179763793945
1617920,8.454179763793945
1622016,8.454179763793945
1626112,8.454179763793945
1630208,8.454179763793945
1634304,8.454179763793945
1638400,8.454179763793945
1642496,8.454179763793945
1646592,8.454179763793945
1650688,8.454179763793945
1654784,8.454179763793945
1658880,8.454179763793945
1662976,8.454179763793945
1667072,8.454179763793945
1671168,8.454179763793945
1675264,8.454179763793945
1679360,8.454179763793945
1683456,8.454179763793945
1687552,8.454179763793945
1691648,8.454179763793945
1695744,8.454179763793945
1699840,8.454179763793945
1703936,8.454179763793945
1708032,8.454179763793945
1712128,8.454179763793945
1716224,8.454179763793945
1720320,8.454179763793945
1724416,8.454179763793945
1728512,8.454179763793945
1732608,8.454179763793945
1736704,8.454179763793945
1740800,8.454179763793945
1744896,8.454179763793945
1748992,8.454179763793945
1753088,8.454179763793945
1757184,8.454179763793945
1761280,8.454179763793945
1765376,8.454179763793945
1769472,8.454179763793945
1773568,8.454179763793945
1777664,8.454179763793945
1781760,8.454179763793945
1785856,8.454179763793945
1789952,8.454179763793945
1794048,8.454179763793945
1798144,8.454179763793945
1802240,8.454179763793945
1806336,8.454179763793945
1810432,8.454179763793945
1814528,8.454179763793945
1818624,8.454179763793945
1822720,8.454179763793945
1826816,8.454179763793945
1830912,8.454179763793945
1835008,8.454179763793945
1839104,8.454179763793945
1843200,8.454179763793945
1847296,8.454179763793945
1851392,8.454179763793945
1855488,8.454179763793945
1859584,8.454179763793945
1863680,8.454179763793945
1867776,8.454179763793945
1871872,8.454179763793945
1875968,8.454179763793945
1880064,8.454179763793945
1884160,8.454179763793945
1888256,8.454179763793945
1892352,8.454179763793945
1896448,8.454179763793945
1900544,8.454179763793945
1904640,8.454179763793945
1908736,8.454179763793945
1912832,8.454179763793945
1916928,8.454179763793945
1921024,8.454179763793945
1925120,8.454179763793945
1929216,8.454179763793945
1933312,8.454179763793945
1937408,8.454179763793945
1941504,8.454179763793945
1945600,8.454179763793945
1949696,8.454179763793945
1953792,8.454179763793945
1957888,8.454179763793945
1961984,8.454179763793945
1966080,8.454179763793945
1970176,8.454179763793945
1974272,8.454179763793945
1978368,8.454179763793945
1982464,8.454179763793945
1986560,8.454179763793945
1990656,8.454179763793945
1994752,8.454179763793945
1998848,15.734134674072266
2002944,15.734134674072266
2007040,15.734134674072266
2011136,15.734134674072266
2015232,15.734134674072266
2019328,15.734134674072266
2023424,15.734134674072266
2027520,15.734134674072266
2031616,15.734134674072266
2035712,15.734134674072266
2039808,15.734134674072266
2043904,15.734134674072266
2048000,15.734134674072266
2052096,15.734134674072266
2056192,15.734134674072266
2060288,15.734134674072266
2064384,15.734134674072266
2068480,15.734134674072266
2072576,15.734134674072266
2076672,15.734134674072266
2080768,15.734134674072266
2084864,15.734134674072266
2088960,15.734134674072266
2093056,15.734134674072266
2097152,15.734134674072266
2101248,15.734134674072266
2105344,15.734134674072266
2109440,15.734134674072266
2113536,15.734134674072266
2117632,15.734134674072266
2121728,15.734134674072266
2125824,15.734134674072266
2129920,15.734134674072266
2134016,15.734134674072266
2138112,15.734134674072266
2142208,15.734134674072266
2146304,15.734134674072266
2150400,15.734134674072266
2154496,15.734134674072266
2158592,15.734134674072266
2162688,15.734134674072266
2166784,15.734134674072266
2170880,15.734134674072266
2174976,15.734134674072266
2179072,15.734134674072266
2183168,15.734134674072266
2187264,15.734134674072266
2191360,15.734134674072266
2195456,15.734134674072266
2199552,15.734134674072266
2203648,15.734134674072266
2207744,15.734134674072266
2211840,15.734134674072266
2215936,15.734134674072266
2220032,15.734134674072266
2224128,15.734134674072266
2228224,15.734134674072266
2232320,15.734134674072266
2236416,15.734134674072266
2240512,15.734134674072266
2244608,15.734134674072266
2248704,15.734134674072266
2252800,15.734134674072266
2256896,15.734134674072266
2260992,15.734134674072266
2265088,15.734134674072266
2269184,15.734134674072266
2273280,15.734134674072266
2277376,15.734134674072266
2281472,15.734134674072266
2285568,15.734134674072266
2289664,15.734134674072266
2293760,15.734134674072266
2297856,15.734134674072266
2301952,15.734134674072266
2306048,15.734134674072266
2310144,15.734134674072266
2314240,15.734134674072266
2318336,15.734134674072266
2322432,15.734134674072266
2326528,15.734134674072266
2330624,15.734134674072266
2334720,15.734134674072266
2338816,15.734134674072266
2342912,15.734134674072266
2347008,15.734134674072266
2351104,15.734134674072266
2355200,15.734134674072266
2359296,15.734134674072266
2363392,15.734134674072266
2367488,15.734134674072266
2371584,15.734134674072266
2375680,15.734134674072266
2379776,15.734134674072266
2383872,15.734134674072266
2387968,15.734134674072266
2392064,15.734134674072266
2396160,15.734134674072266
2400256,15.734134674072266
2404352,15.734134674072266
2408448,15.734134674072266
2412544,15.734134674072266
2416640,15.734134674072266
2420736,15.734134674072266
2424832,15.734134674072266
2428928,15.734134674072266
2433024,15.734134674072266
2437120,15.734134674072266
2441216,15.734134674072266
2445312,15.734134674072266
2449408,15.734134674072266
2453504,15.734134674072266
2457600,15.734134674072266
2461696,15.734134674072266
2465792,15.734134674072266
2469888,15.734134674072266
2473984,15.734134674072266
2478080,15.734134674072266
2482176,15.734134674072266
2486272,15.734134674072266
2490368,15.734134674072266
2494464,15.734134674072266
2498560,15.734134674072266
2502656,15.734134674072266
2506752,15.734134674072266
2510848,15.734134674072266
2514944,15.734134674072266
2519040,15.734134674072266
2523136,15.734134674072266
2527232,15.734134674072266
2531328,15.734134674072266
2535424,15.734134674072266
2539520,15.734134674072266
2543616,15.734134674072266
2547712,15.734134674072266
2551808,15.734134674072266
2555904,15.734134674072266
2560000,15.734134674072266
2564096,15.734134674072266
2568192,15.734134674072266
2572288,15.734134674072266
2576384,15.734134674072266
2580480,15.734134674072266
2584576,15.734134674072266
2588672,15.734134674072266
2592768,15.734134674072266
2596864,15.734134674072266
2600960,15.734134674072266
2605056,15.734134674072266
2609152,15.734134674072266
2613248,15.734134674072266
2617344,15.734134674072266
2621440,15.734134674072266
2625536,15.734134674072266
2629632,15.734134674072266
2633728,15.734134674072266
2637824,15.734134674072266
2641920,15.734134674072266
2646016,15.734134674072266
2650112,15.734134674072266
2654208,15.734134674072266
2658304,15.734134674072266
2662400,15.734134674072266
2666496,15.734134674072266
2670592,15.734134674072266
2674688,15.734134674072266
2678784,15.734134674072266
2682880,15.734134674072266
2686976,15.734134674072266
2691072,15.734134674072266
2695168,15.734134674072266
2699264,15.734134674072266
2703360,15.734134674072266
2707456,15.734134674072266
2711552,15.734134674072266
2715648,15.734134674072266
2719744,15.734134674072266
2723840,15.734134674072266
2727936,15.734134674072266
2732032,15.734134674072266
2736128,15.734134674072266
2740224,15.734134674072266
2744320,15.734134674072266
2748416,15.734134674072266
2752512,15.734134674072266
2756608,15.734134674072266
2760704,15.734134674072266
2764800,15.734134674072266
2768896,15.734134674072266
2772992,15.734134674072266
2777088,15.734134674072266
2781184,15.734134674072266
2785280,15.734134674072266
2789376,15.734134674072266
2793472,15.734134674072266
2797568,15.734134674072266
2801664,15.734134674072266
2805760,15.734134674072266
2809856,15.734134674072266
2813952,15.734134674072266
2818048,15.734134674072266
2822144,15.734134674072266
2826240,15.734134674072266
2830336,15.734134674072266
2834432,15.734134674072266
2838528,15.734134674072266
2842624,15.734134674072266
2846720,15.734134674072266
2850816,15.734134674072266
2854912,15.734134674072266
2859008,15.734134674072266
2863104,15.734134674072266
2867200,15.734134674072266
2871296,15.734134674072266
2875392,15.734134674072266
2879488,15.734134674072266
2883584,15.734134674072266
2887680,15.734134674072266
2891776,15.734134674072266
2895872,15.734134674072266
2899968,15.734134674072266
2904064,15.734134674072266
2908160,15.734134674072266
2912256,15.734134674072266
2916352,15.734134674072266
2920448,15.734134674072266
2924544,15.734134674072266
2928640,15.734134674072266
2932736,15.734134674072266
2936832,15.734134674072266
2940928,15.734134674072266
2945024,15.734134674072266
2949120,15.734134674072266
2953216,15.734134674072266
2957312,15.734134674072266
2961408,15.734134674072266
2965504,15.734134674072266
2969600,15.734134674072266
2973696,15.734134674072266
2977792,15.734134674072266
2981888,15.734134674072266
2985984,15.734134674072266
2990080,15.734134674072266
2994176,15.734134674072266
2998272,28.0
3002368,28.0
3006464,28.0
3010560,28.0
3014656,28.0
3018752,28.0
3022848,28.0
3026944,28.0
3031040,28.0
3035136,28.0
3039232,28.0
3043328,28.0
3047424,28.0
3051520,28.0
3055616,28.0
3059712,28.0
3063808,28.0
3067904,28.0
3072000,28.0
3076096,28.0
3080192,28.0
3084288,28.0
3088384,28.0
3092480,28.0
3096576,28.0
3100672,28.0
3104768,28.0
3108864,28.0
3112960,28.0
3117056,28.0
3121152,28.0
3125248,28.0
3129344,28.0
3133440,28.0
3137536,28.0
3141632,28.0
3145728,28.0
3149824,28.0
3153920,28.0
3158016,28.0
3162112,28.0
3166208,28.0
3170304,28.0
3174400,28.0
3178496,28.0
3182592,28.0
3186688,28.0
3190784,28.0
3194880,28.0
3198976,28.0
3203072,28.0
3207168,28.0
3211264,28.0
3215360,28.0
3219456,28.0
3223552,28.0
3227648,28.0
3231744,28.0
3235840,28.0
3239936,28.0
3244032,28.0
3248128,28.0
3252224,28.0
3256320,28.0
3260416,28.0
3264512,28.0
3268608,28.0
3272704,28.0
3276800,28.0
3280896,28.0
3284992,28.0
3289088,28.0
3293184,28.0
3297280,28.0
3301376,28.0
3305472,28.0
3309568,28.0
3313664,28.0
3317760,28.0
3321856,28.0
3325952,28.0
3330048,28.0
3334144,28.0
3338240,28.0
3342336,28.0
3346432,28.0
3350528,28.0
3354624,28.0
3358720,28.0
3362816,28.0
3366912,28.0
3371008,28.0
3375104,28.0
3379200,28.0
3383296,28.0
3387392,28.0
3391488,28.0
3395584,28.0
3399680,28.0
3403776,28.0
3407872,28.0
3411968,28.0
3416064,28.0
3420160,28.0
3424256,28.0
3428352,28.0
3432448,28.0
3436544,28.0
3440640,28.0
3444736,28.0
3448832,28.0
3452928,28.0
3457024,28.0
3461120,28.0
3465216,28.0
3469312,28.0
3473408,28.0
3477504,28.0
3481600,28.0
3485696,28.0
3489792,28.0
3493888,28.0
3497984,28.0
3502080,28.0
3506176,28.0
3510272,28.0
3514368,28.0
3518464,28.0
3522560,28.0
3526656,28.0
3530752,28.0
3534848,28.0
3538944,28.0
3543040,28.0
3547136,28.0
3551232,28.0
3555328,28.0
3559424,28.0
3563520,28.0
3567616,28.0
3571712,28.0
3575808,28.0
3579904,28.0
3584000,28.0
3588096,28.0
3592192,28.0
3596288,28.0
3600384,28.0
3604480,28.0
3608576,28.0
3612672,28.0
3616768,28.0
3620864,28.0
3624960,28.0
3629056,28.0
3633152,28.0
3637248,28.0
3641344,28.0
3645440,28.0
3649536,28.0
3653632,28.0
3657728,28.0
3661824,28.0
3665920,28.0
3670016,28.0
3674112,28.0
3678208,28.0
3682304,28.0
3686400,28.0
3690496,28.0
3694592,28.0
3698688,28.0
3702784,28.0
3706880,28.0
3710976,28.0
3715072,28.0
3719168,28.0
3723264,28.0
3727360,28.0
3731456,28.0
3735552,28.0
3739648,28.0
3743744,28.0
3747840,28.0
3751936,28.0
3756032,28.0
3760128,28.0
3764224,28.0
3768320,28.0
3772416,28.0
3776512,28.0
3780608,28.0
3784704,28.0
3788800,28.0
3792896,28.0
3796992,28.0
3801088,28.0
3805184,28.0
3809280,28.0
3813376,28.0
3817472,28.0
3821568,28.0
3825664,28.0
3829760,28.0
3833856,28.0
3837952,28.0
3842048,28.0
3846144,28.0
3850240,28.0
3854336,28.0
3858432,28.0
3862528,28.0
3866624,28.0
3870720,28.0
3874816,28.0
3878912,28.0
3883008,28.0
3887104,28.0
3891200,28.0
3895296,28.0
3899392,28.0
3903488,28.0
3907584,28.0
3911680,28.0
3915776,28.0
3919872,28.0
3923968,28.0
3928064,28.0
3932160,28.0
3936256,28.0
3940352,28.0
3944448,28.0
3948544,28.0
3952640,28.0
3956736,28.0
3960832,28.0
3964928,28.0
3969024,28.0
3973120,28.0
3977216,28.0
3981312,28.0
3985408,28.0
3989504,28.0
3993600,28.0
3997696,46.0
4001792,46.0
4005888,46.0
4009984,46.0
4014080,46.0
4018176,46.0
4022272,46.0
4026368,46.0
4030464,46.0
4034560,46.0
4038656,46.0
4042752,46.0
4046848,46.0
4050944,46.0
4055040,46.0
4059136,46.0
4063232,46.0
4067328,46.0
4071424,46.0
4075520,46.0
4079616,46.0
4083712,46.0
4087808,46.0
4091904,46.0
4096000,46.0
4100096,46.0
4104192,46.0
4108288,46.0
4112384,46.0
4116480,46.0
4120576,46.0
4124672,46.0
4128768,46.0
4132864,46.0
4136960,46.0
4141056,46.0
4145152,46.0
4149248,46.0
4153344,46.0
4157440,46.0
4161536,46.0
4165632,46.0
4169728,46.0
4173824,46.0
4177920,46.0
4182016,46.0
4186112,46.0
4190208,46.0
4194304,46.0
4198400,46.0
4202496,46.0
4206592,46.0
4210688,46.0
4214784,46.0
4218880,46.0
4222976,46.0
4227072,46.0
4231168,46.0
4235264,46.0
4239360,46.0
4243456,46.0
4247552,46.0
4251648,46.0
4255744,46.0
4259840,46.0
4263936,46.0
4268032,46.0
4272128,46.0
4276224,46.0
4280320,46.0
4284416,46.0
4288512,46.0
4292608,46.0
4296704,46.0
4300800,46.0
4304896,46.0
4308992,46.0
4313088,46.0
4317184,46.0
4321280,46.0
4325376,46.0
4329472,46.0
4333568,46.0
4337664,46.0
4341760,46.0
4345856,46.0
4349952,46.0
4354048,46.0
4358144,46.0
4362240,46.0
4366336,46.0
4370432,46.0
4374528,46.0
4378624,46.0
4382720,46.0
4386816,46.0
4390912,46.0
4395008,46.0
4399104,46.0
4403200,46.0
4407296,46.0
4411392,46.0
4415488,46.0
4419584,46.0
4423680,46.0
4427776,46.0
4431872,46.0
4435968,46.0
4440064,46.0
4444160,46.0
4448256,46.0
4452352,46.0
4456448,46.0
4460544,46.0
4464640,46.0
4468736,46.0
4472832,46.0
4476928,46.0
4481024,46.0
4485120,46.0
4489216,46.0
4493312,46.0
4497408,46.0
4501504,46.0
4505600,46.0
4509696,46.0
4513792,46.0
4517888,46.0
4521984,46.0
4526080,46.0
4530176,46.0
4534272,46.0
4538368,46.0
4542464,46.0
4546560,46.0
4550656,46.0
4554752,46.0
4558848,46.0
4562944,46.0
4567040,46.0
4571136,46.0
4575232,46.0
4579328,46.0
4583424,46.0
4587520,46.0
4591616,46.0
4595712,46.0
4599808,46.0
4603904,46.0
4608000,46.0
4612096,46.0
4616192,46.0
4620288,46.0
4624384,46.0
4628480,46.0
4632576,46.0
4636672,46.0
4640768,46.0
4644864,46.0
4648960,46.0
4653056,46.0
4657152,46.0
4661248,46.0
4665344,46.0
4669440,46.0
4673536,46.0
4677632,46.0
4681728,46.0
4685824,46.0
4689920,46.0
4694016,46.0
4698112,46.0
4702208,46.0
4706304,46.0
4710400,46.0
4714496,46.0
4718592,46.0
4722688,46.0
4726784,46.0
4730880,46.0
4734976,46.0
4739072,46.0
4743168,46.0
4747264,46.0
4751360,46.0
4755456,46.0
4759552,46.0
4763648,46.0
4767744,46.0
4771840,46.0
4775936,46.0
4780032,46.0
4784128,46.0
4788224,46.0
4792320,46.0
4796416,46.0
4800512,46.0
4804608,46.0
4808704,46.0
4812800,46.0
4816896,46.0
4820992,46.0
4825088,46.0
4829184,46.0
4833280,46.0
4837376,46.0
4841472,46.0
4845568,46.0
4849664,46.0
4853760,46.0
4857856,46.0
4861952,46.0
4866048,46.0
4870144,46.0
4874240,46.0
4878336,46.0
4882432,46.0
4886528,46.0
4890624,46.0
4894720,46.0
4898816,46.0
4902912,46.0
4907008,46.0
4911104,46.0
4915200,46.0
4919296,46.0
4923392,46.0
4927488,46.0
4931584,46.0
4935680,46.0
4939776,46.0
4943872,46.0
4947968,46.0
4952064,46.0
4956160,46.0
4960256,46.0
4964352,46.0
4968448,46.0
4972544,46.0
4976640,46.0
4980736,46.0
4984832,46.0
4988928,46.0
4993024,46.0
4997120,48.265625
5001216,48.265625
5005312,48.265625
5009408,48.265625
5013504,48.265625
5017600,48.265625
5021696,48.265625
5025792,48.265625
5029888,48.265625
5033984,48.265625
5038080,48.265625
5042176,48.265625
5046272,48.265625
5050368,48.265625
5054464,48.265625
5058560,48.265625
5062656,48.265625
5066752,48.265625
5070848,48.265625
5074944,48.265625
5079040,48.265625
5083136,48.265625
5087232,48.265625
5091328,48.265625
5095424,48.265625
5099520,48.265625
5103616,48.265625
5107712,48.265625
5111808,48.265625
5115904,48.265625
5120000,48.265625
5124096,48.265625
5128192,48.265625
5132288,48.265625
5136384,48.265625
5140480,48.265625
5144576,48.265625
5148672,48.265625
5152768,48.265625
5156864,48.265625
5160960,48.265625
5165056,48.265625
5169152,48.265625
5173248,48.265625
5177344,48.265625
5181440,48.265625
5185536,48.265625
5189632,48.265625
5193728,48.265625
5197824,48.265625
5201920,48.265625
5206016,48.265625
5210112,48.265625
5214208,48.265625
5218304,48.265625
5222400,48.265625
5226496,48.265625
5230592,48.265625
5234688,48.265625
5238784,48.265625
5242880,48.265625
5246976,48.265625
5251072,48.265625
5255168,48.265625
5259264,48.265625
5263360,48.265625
5267456,48.265625
5271552,48.265625
5275648,48.265625
5279744,48.265625
5283840,48.265625
5287936,48.265625
5292032,48.265625
5296128,48.265625
5300224,48.265625
5304320,48.265625
5308416,48.265625
5312512,48.265625
5316608,48.265625
5320704,48.265625
5324800,48.265625
5328896,48.265625
5332992,48.265625
5337088,48.265625
5341184,48.265625
5345280,48.265625
5349376,48.265625
5353472,48.265625
5357568,48.265625
5361664,48.265625
5365760,48.265625
5369856,48.265625
5373952,48.265625
5378048,48.265625
5382144,48.265625
5386240,48.265625
5390336,48.265625
5394432,48.265625
5398528,48.265625
5402624,48.265625
5406720,48.265625
5410816,48.265625
5414912,48.265625
5419008,48.265625
5423104,48.265625
5427200,48.265625
5431296,48.265625
5435392,48.265625
5439488,48.265625
5443584,48.265625
5447680,48.265625
5451776,48.265625
5455872,48.265625
5459968,48.265625
5464064,48.265625
5468160,48.265625
5472256,48.265625
5476352,48.265625
5480448,48.265625
5484544,48.265625
5488640,48.265625
5492736,48.265625
5496832,48.265625
5500928,48.265625
5505024,48.265625
5509120,48.265625
5513216,48.265625
5517312,48.265625
5521408,48.265625
5525504,48.265625
5529600,48.265625
5533696,48.265625
5537792,48.265625
5541888,48.265625
5545984,48.265625
5550080,48.265625
5554176,48.265625
5558272,48.265625
5562368,48.265625
5566464,48.265625
5570560,48.265625
5574656,48.265625
5578752,48.265625
5582848,48.265625
5586944,48.265625
5591040,48.265625
5595136,48.265625
5599232,48.265625
5603328,48.265625
5607424,48.265625
5611520,48.265625
5615616,48.265625
5619712,48.265625
5623808,48.265625
5627904,48.265625
5632000,48.265625
5636096,48.265625
5640192,48.265625
5644288,48.265625
5648384,48.265625
5652480,48.265625
5656576,48.265625
5660672,48.265625
5664768,48.265625
5668864,48.265625
5672960,48.265625
5677056,48.265625
5681152,48.265625
5685248,48.265625
5689344,48.265625
5693440,48.265625
5697536,48.265625
5701632,48.265625
5705728,48.265625
5709824,48.265625
5713920,48.265625
5718016,48.265625
5722112,48.265625
5726208,48.265625
5730304,48.265625
5734400,48.265625
5738496,48.265625
5742592,48.265625
5746688,48.265625
5750784,48.265625
5754880,48.265625
5758976,48.265625
5763072,48.265625
5767168,48.265625
5771264,48.265625
5775360,48.265625
5779456,48.265625
5783552,48.265625
5787648,48.265625
5791744,48.265625
5795840,48.265625
5799936,48.265625
5804032,48.265625
5808128,48.265625
5812224,48.265625
5816320,48.265625
5820416,48.265625
5824512,48.265625
5828608,48.265625
5832704,48.265625
5836800,48.265625
5840896,48.265625
5844992,48.265625
5849088,48.265625
5853184,48.265625
5857280,48.265625
5861376,48.265625
5865472,48.265625
5869568,48.265625
5873664,48.265625
5877760,48.265625
5881856,48.265625
5885952,48.265625
5890048,48.265625
5894144,48.265625
5898240,48.265625
5902336,48.265625
5906432,48.265625
5910528,48.265625
5914624,48.265625
5918720,48.265625
5922816,48.265625
5926912,48.265625
5931008,48.265625
5935104,48.265625
5939200,48.265625
5943296,48.265625
5947392,48.265625
5951488,48.265625
5955584,48.265625
5959680,48.265625
5963776,48.265625
5967872,48.265625
5971968,48.265625
5976064,48.265625
5980160,48.265625
5984256,48.265625
5988352,48.265625
5992448,48.265625
5996544,32.77777862548828
6000640,32.77777862548828
6004736,32.77777862548828
6008832,32.77777862548828
6012928,32.77777862548828
6017024,32.77777862548828
6021120,32.77777862548828
6025216,32.77777862548828
6029312,32.77777862548828
6033408,32.77777862548828
6037504,32.77777862548828
6041600,32.77777862548828
6045696,32.77777862548828
6049792,32.77777862548828
6053888,32.77777862548828
6057984,32.77777862548828
6062080,32.77777862548828
6066176,32.77777862548828
6070272,32.77777862548828
6074368,32.77777862548828
6078464,32.77777862548828
6082560,32.77777862548828
6086656,32.77777862548828
